number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1264,1651,3850,4684,4170,5070,Team A,Team B,1,0,3,2,4000,4000,4200,4300,3400,3300,pistol,pistol,59282,8,Team A,3,0,c051cd28c3fef2fb
2,4170,5070,5450,6847,10797,13251,11117,13639,Team A,Team B,2,0,3,2,18350,10200,19750,9700,15550,9700,semi,force-buy,103564,7,Team A,3,0,c051cd28c3fef2fb
3,11117,13639,12397,15575,17136,21268,17456,21661,Team A,Team B,2,1,3,2,22700,16700,28550,9300,19150,8750,full,semi,96576,1,Team B,2,0,c051cd28c3fef2fb
4,19670,24361,20950,26229,29036,35800,29356,36195,Team A,Team B,2,2,3,2,11550,26950,17700,25700,11150,24700,force-buy,full,144807,9,Team B,2,0,c051cd28c3fef2fb
5,29356,36195,30636,37863,32821,40537,33141,40932,Team A,Team B,2,3,3,2,10200,20100,1000,25900,0,7300,eco,full,54965,9,Team B,2,0,c051cd28c3fef2fb
6,33141,40932,34421,42723,41781,51574,42101,51964,Team A,Team B,3,3,3,2,22200,30550,23300,25900,21800,2700,full,full,134718,12,Team A,3,0,c051cd28c3fef2fb
7,44522,54980,45802,56726,53636,66141,53956,66530,Team A,Team B,3,4,3,2,17850,33550,25900,27350,10300,20500,full,full,141288,1,Team B,2,0,c051cd28c3fef2fb
8,53956,66530,55236,68295,62335,76703,62655,77102,Team A,Team B,4,4,3,2,17350,31750,25100,27450,15950,8200,full,full,128781,8,Team A,3,0,c051cd28c3fef2fb
9,62655,77102,63935,78867,71740,88160,72060,88573,Team A,Team B,5,4,3,2,19150,31150,27350,27050,11600,26050,full,full,139984,7,Team A,3,0,c051cd28c3fef2fb
10,72060,88573,73340,90407,76828,94680,77148,95059,Team A,Team B,6,4,3,2,27250,18600,28900,19050,17600,18050,full,force-buy,77309,8,Team A,3,0,c051cd28c3fef2fb
11,77148,95059,78428,96713,79715,98396,80035,98820,Team A,Team B,7,4,3,2,27400,13450,27900,4150,17800,3550,full,eco,42243,8,Team A,3,0,c051cd28c3fef2fb
12,82670,102181,83950,103961,90881,112380,91425,113026,Team A,Team B,8,4,3,2,27350,24400,31650,25000,10400,24000,full,full,129110,8,Team A,3,0,c051cd28c3fef2fb
13,91425,113026,105622,130569,108687,134199,109006,134610,Team A,Team B,9,4,2,3,4000,4000,6000,4700,3700,3400,pistol,pistol,268031,9,Team A,2,0,c051cd28c3fef2fb
14,109006,134610,110286,136397,118642,146315,118962,146707,Team A,Team B,10,4,2,3,18350,10700,19650,10300,18000,10100,semi,force-buy,148175,9,Team A,2,0,c051cd28c3fef2fb
15,118962,146707,120242,148527,122138,150971,122458,151386,Team A,Team B,11,4,2,3,18700,13500,23150,1800,15400,1800,full,eco,53978,9,Team A,2,0,c051cd28c3fef2fb
16,125304,155034,126584,156869,136256,168426,136576,168811,Team A,Team B,12,4,2,3,21950,26500,24150,27850,6700,26050,full,full,169531,1,Team A,2,0,c051cd28c3fef2fb
17,136576,168811,137856,170632,143352,177276,143352,177276,Team A,Team B,13,4,2,3,40200,18350,25800,22750,12100,17300,full,full,107159,9,Team A,2,0,c051cd28c3fef2fb
