number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1590,4138,4919,4458,5307,Team A,Team B,0,1,3,2,4000,4000,4300,4200,3300,3400,pistol,pistol,63051,9,Team B,2,0,24aae0a026f21989
2,4458,5307,5738,7003,14730,17734,15050,18127,Team A,Team B,0,2,3,2,10800,18650,10650,19950,10450,18200,force-buy,semi,159321,1,Team B,2,0,24aae0a026f21989
3,18038,21755,19318,23356,22907,27614,23227,28004,Team A,Team B,0,3,3,2,12650,19450,6100,23300,2300,9700,semi,full,75115,9,Team B,2,0,24aae0a026f21989
4,23227,28004,24507,29739,27396,33190,27716,33597,Team A,Team B,0,4,3,2,24850,28100,25250,23400,24250,2700,full,full,66487,9,Team B,2,0,24aae0a026f21989
5,27716,33597,28996,35314,34952,42407,35272,42795,Team A,Team B,0,5,3,2,18500,44050,8500,26100,8500,15700,semi,full,112949,9,Team B,2,0,24aae0a026f21989
6,35272,42795,41096,50127,46136,56131,46456,56520,Team A,Team B,1,5,3,2,27000,46400,27700,25900,26700,6250,full,full,170975,8,Team A,3,0,24aae0a026f21989
7,46456,56520,47736,58253,52404,63938,52724,64322,Team A,Team B,1,6,3,2,18050,48050,24900,27150,14650,26150,full,full,95103,1,Team B,2,0,24aae0a026f21989
8,52724,64322,54004,65989,61793,75059,62113,75443,Team A,Team B,1,7,3,2,17900,40600,25700,27450,15250,5350,full,full,137654,1,Team B,2,0,24aae0a026f21989
9,62113,75443,63393,77178,67488,82123,67808,82509,Team A,Team B,1,8,3,2,20850,53550,24650,27350,19550,21450,full,full,85641,9,Team B,2,0,24aae0a026f21989
10,67808,82509,69088,84177,71372,86995,71692,87398,Team A,Team B,1,9,3,2,19600,50150,10700,27550,8050,23100,semi,full,57513,9,Team B,2,0,24aae0a026f21989
11,73612,89764,74892,91487,82178,100099,82498,100493,Team A,Team B,2,9,3,2,28650,44600,29200,27650,28200,8950,full,full,132500,8,Team A,3,0,24aae0a026f21989
12,84904,103662,86184,105307,92533,112884,93077,113537,Team A,Team B,3,9,3,2,17800,43050,31600,27950,15200,27350,full,full,118231,8,Team A,3,0,24aae0a026f21989
13,93077,113537,106888,129996,110393,134032,110713,134416,Team A,Team B,4,9,2,3,4000,4000,4350,4200,3350,3400,pistol,pistol,262757,9,Team A,2,0,24aae0a026f21989
14,110713,134416,111993,136165,115984,140969,116304,141357,Team A,Team B,5,9,2,3,18400,11000,19500,12500,17750,10200,semi,force-buy,84013,9,Team A,2,0,24aae0a026f21989
15,116304,141357,117584,143087,121546,147837,121866,148236,Team A,Team B,6,9,2,3,18700,13400,21750,2000,8500,1600,full,eco,83077,9,Team A,2,0,24aae0a026f21989
16,121866,148236,123146,150044,127004,154713,127324,155110,Team A,Team B,6,10,2,3,28550,26600,23900,26800,8400,25800,full,full,83038,8,Team B,3,0,24aae0a026f21989
17,127324,155110,128604,156830,137523,167489,137843,167873,Team A,Team B,7,10,2,3,27750,18550,24700,26700,24000,13850,full,full,158705,1,Team A,2,0,24aae0a026f21989
18,137843,167873,139123,169575,145302,176994,145622,177383,Team A,Team B,7,11,2,3,22150,17000,22600,26350,6800,13000,full,full,116936,8,Team B,3,0,24aae0a026f21989
19,148512,181093,149792,182756,155277,189259,155597,189645,Team A,Team B,7,12,2,3,20550,21750,20500,29000,19300,18950,full,full,104692,7,Team B,3,0,24aae0a026f21989
20,155597,189645,156877,191432,163504,199549,163504,199549,Team A,Team B,7,13,2,3,6650,30900,14500,29650,14000,10500,force-buy,full,126974,7,Team B,3,0,24aae0a026f21989
