frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
13636,7713,1,4,2,0,76561197987713664,dev1ce,0,1,1cb455e4100595e
24438,14159,2,3,2,0,76561197987713664,dev1ce,0,0,1cb455e4100595e
41972,24884,3,2,3,0,76561198034172415,REZ,0,0,1cb455e4100595e
53544,31328,4,3,2,0,76561198004115516,cadiaN,0,1,1cb455e4100595e
85526,51802,5,4,2,0,76561198034172415,REZ,0,0,1cb455e4100595e
95218,57886,6,5,2,0,76561198098071693,sl3nd,0,0,1cb455e4100595e
107031,64974,7,2,3,0,76561198022365638,stavn,0,0,1cb455e4100595e
122009,74151,8,2,3,0,76561197987713664,dev1ce,0,1,1cb455e4100595e
122794,74696,8,1,2,1,76561198034172415,REZ,1,1,1cb455e4100595e
136383,83344,9,4,3,0,76561197987713664,dev1ce,0,0,1cb455e4100595e
149642,91030,10,4,3,0,76561198004115516,cadiaN,0,1,1cb455e4100595e
165118,100780,11,2,2,1,76561199009468655,ztr,1,2,1cb455e4100595e
165699,101205,11,1,3,0,76561198120557348,jabbi,0,0,1cb455e4100595e
176659,107572,12,3,3,0,76561198022365638,stavn,0,0,1cb455e4100595e
