number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1264,1774,3981,4965,4301,5364,Team A,Team B,0,1,3,2,4000,4000,4200,4600,3400,3400,pistol,pistol,61782,9,Team B,2,0,35700478db137ecd
2,4301,5364,5581,7243,12151,15104,12471,15516,Team A,Team B,0,2,3,2,10700,18650,10350,20050,10150,17650,force-buy,full,121225,9,Team B,2,0,35700478db137ecd
3,12471,15516,13751,17371,21647,26673,21967,27060,Team A,Team B,0,3,3,2,13150,19050,2600,21050,2400,10150,eco,full,138861,1,Team B,2,0,35700478db137ecd
4,21967,27060,23247,29056,29420,36506,29740,36912,Team A,Team B,1,3,3,2,26150,27900,26950,24400,25950,16900,full,full,117565,8,Team A,3,0,35700478db137ecd
5,29740,36912,31020,38614,34755,43188,35075,43602,Team A,Team B,1,4,3,2,17950,18300,29000,18350,10100,17250,full,force-buy,78111,9,Team B,2,0,35700478db137ecd
6,37546,46803,38826,48605,43084,53825,43404,54221,Team A,Team B,2,4,3,2,20150,19100,20750,25600,19750,8200,force-buy,full,87396,8,Team A,3,0,35700478db137ecd
7,43404,54221,44684,56087,51252,64132,51572,64527,Team A,Team B,2,5,3,2,18150,18500,26450,19550,13600,17850,full,force-buy,123353,1,Team B,2,0,35700478db137ecd
8,51572,64527,52852,66451,56114,70527,56434,70936,Team A,Team B,2,6,3,2,14650,19350,11800,22150,1850,14950,semi,full,74676,9,Team B,2,0,35700478db137ecd
9,56434,70936,57714,72879,65731,82399,66051,82791,Team A,Team B,2,7,3,2,25700,22750,26450,24500,25450,15000,full,full,142669,1,Team B,2,0,35700478db137ecd
10,68180,85595,69460,87357,76820,96147,77140,96541,Team A,Team B,3,7,3,2,15150,26750,11200,26200,7050,11850,semi,full,131331,12,Team A,3,0,35700478db137ecd
11,77140,96541,78420,98437,83464,104644,83784,105095,Team A,Team B,3,8,3,2,25850,21100,30150,23800,16150,18600,full,full,100850,9,Team B,2,0,35700478db137ecd
12,83784,105095,85064,107058,89564,112611,90108,113278,Team A,Team B,3,9,3,2,21900,20550,22550,25900,21550,14000,full,full,93544,9,Team B,2,0,35700478db137ecd
13,90108,113278,104358,131037,107838,135136,108158,135526,Team A,Team B,3,10,2,3,4000,4000,4600,4250,3600,3250,pistol,pistol,272046,7,Team B,3,0,35700478db137ecd
14,108158,135526,109438,137392,115882,145333,116202,145760,Team A,Team B,3,11,2,3,14100,20050,14000,21200,13600,19550,force-buy,semi,122058,8,Team B,3,0,35700478db137ecd
15,116202,145760,117482,147483,119630,150157,119950,150583,Team A,Team B,3,12,2,3,12800,19150,4550,26450,4550,10900,eco,full,54725,8,Team B,3,0,35700478db137ecd
16,119950,150583,121230,152522,125707,158140,125707,158140,Team A,Team B,3,13,2,3,17500,35750,24250,27950,22850,8000,full,full,94055,8,Team B,3,0,35700478db137ecd
