number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1267,1835,7125,8532,7445,8917,Team A,Team B,0,1,3,2,4000,4000,4200,4700,3400,3400,pistol,pistol,106629,9,Team B,2,0,60fb075c6ceb579d
2,7445,8917,8725,10664,13318,16178,13638,16557,Team A,Team B,1,1,3,2,11000,18350,11600,19250,10600,18150,force-buy,semi,90755,7,Team A,3,0,60fb075c6ceb579d
3,13638,16557,14918,18342,19251,23569,19571,23957,Team A,Team B,2,1,3,2,20300,10800,23500,10600,13250,10600,full,force-buy,87643,7,Team A,3,0,60fb075c6ceb579d
4,19571,23957,20851,25766,23138,28618,23458,29031,Team A,Team B,3,1,3,2,26050,13600,27650,7100,15950,2700,full,semi,58257,8,Team A,3,0,60fb075c6ceb579d
5,23458,29031,24738,30776,32779,40420,33099,40803,Team A,Team B,3,2,3,2,27250,23500,28750,23600,13500,22600,full,full,142351,9,Team B,2,0,60fb075c6ceb579d
6,35386,43947,36666,45730,42379,52609,42699,53005,Team A,Team B,4,2,3,2,21950,18950,22550,21750,21550,17050,full,full,108266,8,Team A,3,0,60fb075c6ceb579d
7,45450,56637,46730,58425,49244,61456,49564,61863,Team A,Team B,5,2,3,2,18550,12600,24550,5400,17600,4900,full,semi,60232,8,Team A,3,0,60fb075c6ceb579d
8,49564,61863,50844,63633,56897,70998,57217,71383,Team A,Team B,6,2,3,2,19100,20300,27400,20700,13200,19900,full,full,114178,8,Team A,3,0,60fb075c6ceb579d
9,57217,71383,58497,73253,60980,76408,61300,76805,Team A,Team B,7,2,3,2,23850,15200,30950,8750,10500,8750,full,semi,62807,8,Team A,3,0,60fb075c6ceb579d
10,61300,76805,62580,78819,68062,85431,68382,85823,Team A,Team B,8,2,3,2,31100,24350,30850,24900,18650,23900,full,full,107816,8,Team A,3,0,60fb075c6ceb579d
11,70636,88822,71916,90596,77705,97644,78025,98041,Team A,Team B,9,2,3,2,30000,18050,30850,11400,14400,11000,full,semi,110266,8,Team A,3,0,60fb075c6ceb579d
12,78025,98041,79305,99922,87788,110115,88332,110779,Team A,Team B,9,3,3,2,33150,24350,33900,25000,13850,24000,full,full,150913,9,Team B,2,0,60fb075c6ceb579d
13,88332,110779,102724,128904,105286,131889,105606,132275,Team A,Team B,9,4,2,3,4000,4000,4300,4200,3300,3400,pistol,pistol,263854,8,Team B,3,0,60fb075c6ceb579d
14,105606,132275,106886,134075,109851,137565,110171,137973,Team A,Team B,9,5,2,3,10800,18350,1300,20850,500,17950,eco,semi,66119,8,Team B,3,0,60fb075c6ceb579d
15,110171,137973,111451,139730,117594,147141,117914,147525,Team A,Team B,9,6,2,3,22300,18450,23000,22850,22000,4600,full,full,114591,7,Team B,3,0,60fb075c6ceb579d
16,117914,147525,119194,149300,122010,152696,122330,153096,Team A,Team B,9,7,2,3,19300,34050,17550,30650,16750,25050,semi,full,64632,8,Team B,3,0,60fb075c6ceb579d
17,124950,156460,126230,158139,128136,160479,128456,160899,Team A,Team B,9,8,2,3,19850,26550,14600,30150,13700,7800,semi,full,50233,8,Team B,3,0,60fb075c6ceb579d
18,128456,160899,129736,162679,134694,168615,135014,169024,Team A,Team B,9,9,2,3,23450,36500,24000,30550,23000,12950,full,full,96442,8,Team B,3,0,60fb075c6ceb579d
19,135014,169024,136294,170708,142950,178676,143270,179062,Team A,Team B,9,10,2,3,17750,40700,10600,30450,10400,8900,semi,full,120640,7,Team B,3,0,60fb075c6ceb579d
20,145444,181939,146724,183699,151658,189845,151978,190240,Team A,Team B,10,10,2,3,28250,50300,25800,30550,17450,14700,full,full,98817,9,Team A,2,0,60fb075c6ceb579d
