number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1267,1768,5426,6541,5746,6953,Team A,Team B,1,0,3,2,4000,4000,4400,4250,3400,3450,pistol,pistol,82433,8,Team A,3,0,3a5be6e4d45a306e
2,5746,6953,13030,16259,17750,21818,18070,22205,Team A,Team B,2,0,3,2,18350,10650,21000,1800,18000,1000,semi,eco,187365,7,Team A,3,0,3a5be6e4d45a306e
3,18070,22205,19350,24155,26576,32860,26896,33259,Team A,Team B,2,1,3,2,19350,25550,23950,24950,12450,21400,full,full,134300,1,Team B,2,0,3a5be6e4d45a306e
4,26896,33259,28176,35199,35451,43869,35771,44250,Team A,Team B,3,1,3,2,14500,23150,17900,27850,13950,14850,force-buy,full,133733,7,Team A,3,0,3a5be6e4d45a306e
5,35771,44250,37051,46099,44609,55208,44929,55596,Team A,Team B,3,2,3,2,19850,22000,27700,23000,17400,21700,full,full,138119,9,Team B,2,0,3a5be6e4d45a306e
6,47728,59089,49008,60830,54032,66727,54352,67132,Team A,Team B,3,3,3,2,9950,18150,3800,25200,3800,15550,eco,full,96272,9,Team B,2,0,3a5be6e4d45a306e
7,54352,67132,61416,76243,66657,82545,66977,82968,Team A,Team B,3,4,3,2,15950,20450,3000,28050,2400,7900,eco,full,194272,9,Team B,2,0,3a5be6e4d45a306e
8,66977,82968,68257,84993,74583,92646,74903,93043,Team A,Team B,4,4,3,2,25850,30300,26100,28250,25100,8500,full,full,121986,8,Team A,3,0,3a5be6e4d45a306e
9,74903,93043,76183,94865,83405,103566,83725,103963,Team A,Team B,4,5,3,2,17900,29100,29050,26600,11650,25600,full,full,132636,9,Team B,2,0,3a5be6e4d45a306e
10,85998,106775,87278,108526,94037,116583,94357,116978,Team A,Team B,4,6,3,2,16350,21550,5250,27250,4350,14100,semi,full,123624,9,Team B,2,0,3a5be6e4d45a306e
11,94357,116978,95637,118885,99202,123303,99522,123716,Team A,Team B,5,6,3,2,25200,25300,25550,27250,24450,20100,full,full,79723,8,Team A,3,0,3a5be6e4d45a306e
12,99522,123716,100802,125474,103478,128830,104022,129487,Team A,Team B,6,6,3,2,17700,12800,29850,12650,16550,12250,full,force-buy,64459,8,Team A,3,0,3a5be6e4d45a306e
13,104022,129487,119533,148682,126231,156346,126551,156760,Team A,Team B,6,7,2,3,4000,4000,5050,4200,3350,3400,pistol,pistol,338543,8,Team B,3,0,3a5be6e4d45a306e
14,126551,156760,127831,158523,133317,165073,133637,165469,Team A,Team B,6,8,2,3,10450,18350,4600,19750,3600,17500,eco,semi,104780,7,Team B,3,0,3a5be6e4d45a306e
15,133637,165469,134917,167336,142277,176138,142597,176530,Team A,Team B,6,9,2,3,23050,20750,23700,25350,22300,18100,full,full,134477,12,Team B,3,0,3a5be6e4d45a306e
16,142597,176530,143877,178374,147511,182852,147831,183270,Team A,Team B,7,9,2,3,13250,20100,11950,23400,8150,15700,semi,full,79685,9,Team A,2,0,3a5be6e4d45a306e
17,147831,183270,149111,185125,152375,189194,152695,189613,Team A,Team B,8,9,2,3,23450,12300,26000,1000,14000,0,full,eco,74668,9,Team A,2,0,3a5be6e4d45a306e
18,152695,189613,153975,191651,159280,198017,159600,198415,Team A,Team B,9,9,2,3,27200,22700,25100,23200,16400,22200,full,full,105927,1,Team A,2,0,3a5be6e4d45a306e
19,162060,201428,163340,203240,170117,211379,170437,211770,Team A,Team B,10,9,2,3,29200,13200,25200,18300,13500,4000,full,semi,125427,1,Team A,2,0,3a5be6e4d45a306e
20,170437,211770,171717,213622,179638,222965,179958,223360,Team A,Team B,11,9,2,3,34400,24300,25800,28900,13200,18950,full,full,141107,9,Team A,2,0,3a5be6e4d45a306e
21,182640,226702,183920,228636,191253,237341,191573,237731,Team A,Team B,11,10,2,3,39250,22850,24150,23450,16100,22450,full,full,134098,7,Team B,3,0,3a5be6e4d45a306e
22,191573,237731,192853,239604,199066,247096,199386,247485,Team A,Team B,11,11,2,3,34650,19500,23650,27150,22950,17300,full,full,118040,7,Team B,3,0,3a5be6e4d45a306e
23,201886,250512,203166,252263,208556,258787,208876,259181,Team A,Team B,12,11,2,3,25400,21400,24200,28750,23200,17400,full,full,104302,1,Team A,2,0,3a5be6e4d45a306e
24,208876,259181,210156,261032,217504,269883,217504,269883,Team A,Team B,13,11,2,3,23600,15800,28050,21450,14650,16200,full,force-buy,134893,9,Team A,2,0,3a5be6e4d45a306e
