frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
9399,7988,1,2,2,0,76561198057282432,kyxsan,0,1,fbcad246a8dde6be
9957,8473,1,1,3,1,76561198044118796,XANTARES,1,1,fbcad246a8dde6be
19754,16494,2,4,3,0,76561198083485506,woxic,1,0,fbcad246a8dde6be
28485,23622,3,3,2,0,76561198057282432,kyxsan,0,2,fbcad246a8dde6be
28682,23796,3,1,3,1,76561197967432889,MAJ3R,1,1,fbcad246a8dde6be
38309,31572,4,5,2,0,76561198799340122,degster,0,0,fbcad246a8dde6be
46687,38251,5,4,2,0,76561197983956651,Magisk,0,0,fbcad246a8dde6be
57300,46759,6,3,2,0,76561198799340122,degster,0,0,fbcad246a8dde6be
64183,52100,7,5,2,0,76561198041683378,NiKo,0,1,fbcad246a8dde6be
77745,62733,8,5,3,0,76561197967432889,MAJ3R,0,1,fbcad246a8dde6be
92854,74532,9,3,2,0,76561198799340122,degster,0,0,fbcad246a8dde6be
100111,80164,10,2,2,0,76561197996678278,TeSeS,0,1,fbcad246a8dde6be
101071,81004,10,1,3,1,76561198044118796,XANTARES,1,1,fbcad246a8dde6be
105382,84246,11,4,2,0,76561198799340122,degster,0,1,fbcad246a8dde6be
115145,92049,12,2,2,1,76561197996678278,TeSeS,1,2,fbcad246a8dde6be
116069,92860,12,1,3,0,76561197967432889,MAJ3R,0,0,fbcad246a8dde6be
137276,109865,13,2,3,0,76561197983956651,Magisk,0,0,fbcad246a8dde6be
147039,117656,14,4,3,0,76561198041683378,NiKo,0,0,fbcad246a8dde6be
156656,125477,15,3,3,0,76561197983956651,Magisk,0,0,fbcad246a8dde6be
164223,131551,16,3,2,0,76561197967432889,MAJ3R,0,0,fbcad246a8dde6be
186390,149403,18,4,3,0,76561198041683378,NiKo,0,0,fbcad246a8dde6be
