frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
9313,7885,1,4,3,0,76561197995817501,FL1T,1,2,d3c2cd2f022a60c2
14736,12161,2,2,2,1,76561198044118796,XANTARES,0,1,d3c2cd2f022a60c2
14749,12172,2,1,3,0,76561198055109028,ICY,1,0,d3c2cd2f022a60c2
26993,22382,3,2,2,0,76561198083485506,woxic,1,0,d3c2cd2f022a60c2
37332,30786,4,4,2,0,76561198083485506,woxic,0,1,d3c2cd2f022a60c2
43530,35701,5,5,2,0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2
66472,54138,7,2,2,0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2
99100,80226,10,3,2,0,76561197967432889,MAJ3R,0,0,d3c2cd2f022a60c2
107971,87154,11,2,3,0,76561197995817501,FL1T,0,0,d3c2cd2f022a60c2
119129,96307,12,4,2,0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2
140842,113745,13,4,3,0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2
158962,128457,15,4,3,0,76561198410750263,jottAAA,1,0,d3c2cd2f022a60c2
172077,139257,16,2,2,1,76561198044045107,electronic,1,2,d3c2cd2f022a60c2
172437,139570,16,1,3,0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2
183933,148679,17,2,3,0,76561197967432889,MAJ3R,0,0,d3c2cd2f022a60c2
194872,157586,18,2,2,0,76561198055109028,ICY,0,0,d3c2cd2f022a60c2
205602,166155,19,5,3,0,76561198083485506,woxic,0,1,d3c2cd2f022a60c2
213255,172298,20,3,2,0,76561198055109028,ICY,0,0,d3c2cd2f022a60c2
221522,178902,21,4,2,0,76561198044045107,electronic,0,1,d3c2cd2f022a60c2
229323,184889,22,3,2,0,76561198055109028,ICY,0,1,d3c2cd2f022a60c2
236604,190681,23,4,2,0,76561198014259134,FL4MUS,0,0,d3c2cd2f022a60c2
242916,195525,24,3,2,0,76561198080114546,fame,0,0,d3c2cd2f022a60c2
265504,213692,26,3,2,0,76561198080114546,fame,0,1,d3c2cd2f022a60c2
272939,219453,27,4,3,0,76561198044118796,XANTARES,0,1,d3c2cd2f022a60c2
281168,225947,28,5,2,0,76561197967432889,MAJ3R,0,0,d3c2cd2f022a60c2
294883,236645,29,2,3,1,76561198014259134,FL4MUS,1,2,d3c2cd2f022a60c2
295062,236796,29,1,2,0,76561198410750263,jottAAA,0,0,d3c2cd2f022a60c2
