name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
b1t,76561198246607476,50,Team A,21,5,21,17,80,1.000000,70.000000,79.533333,0.700000,0.700000,0.000000,1,-1,0,0,0,1,0,0,2386,434,0,7,10,14,12,6,1,4,1,1,1,6,6,13,11,5,4,2,5,4,0,0,10,4,1,0,0,1.075564,0.965551,CSGO-yxoDC-oHKmT-QwK3s-SQ9rE-HzQRO,3,0,d283b059cd044a37
chopper,76561198045898864,40,Team B,13,10,16,10,76,0.812500,73.333336,57.166668,0.433333,0.533333,5.866667,2,-1,0,0,0,2,0,0,1715,446,176,5,8,12,10,4,0,3,0,0,0,5,5,12,10,4,1,5,4,3,0,2,5,4,0,0,0,0.903255,0.821055,CSGO-DDMKA-7f8Le-z3na4-y3N5v-BWRZQ,0,0,d283b059cd044a37
Aleksib,76561198013243326,38,Team A,12,4,21,4,33,0.571429,60.000004,43.666668,0.400000,0.700000,6.100000,3,-1,0,0,0,4,1,0,1310,304,183,5,8,12,10,4,0,3,0,0,0,5,5,12,10,4,1,2,4,5,0,0,6,1,0,1,0,0.625169,0.714902,CSGO-WWYXF-EUK4o-nr3dx-K3sZf-DbapG,0,0,d283b059cd044a37
w0nderful,76561199063068840,42,Team A,17,6,19,8,47,0.894737,76.666664,56.166668,0.566667,0.633333,3.866667,2,-1,0,0,0,0,0,0,1685,265,116,5,8,12,10,4,0,3,0,0,0,5,5,12,10,4,0,3,3,7,0,1,9,1,2,0,0,0.973060,0.908675,CSGO-245qw-FDeoi-LobEY-WUCyZ-kSLoD,4,0,d283b059cd044a37
jL,76561198176878303,45,Team A,18,6,20,11,61,0.900000,76.666664,78.533333,0.600000,0.666667,4.033333,3,-1,0,0,0,0,1,0,2356,335,121,8,11,15,13,7,1,4,1,1,1,7,7,14,12,6,4,2,5,6,0,0,12,3,0,0,0,1.055681,0.831922,CSGO-Mxeyh-vRNcz-xxyBf-WOMbM-DqmHB,1,0,d283b059cd044a37
donk,76561198386265483,75,Team B,30,7,23,20,66,1.304348,76.666664,94.500000,1.000000,0.766667,2.000000,6,-1,0,0,0,1,0,0,2835,453,60,5,8,12,10,4,0,3,0,0,0,5,5,12,10,4,8,3,3,8,0,0,13,5,1,1,0,1.402540,1.297024,CSGO-Jhfkc-4UpR6-DJftC-VfGek-pL3ED,3,0,d283b059cd044a37
sh1ro,76561198081484775,63,Team B,24,8,17,8,33,1.411765,76.666664,86.400002,0.800000,0.566667,1.666667,3,-1,0,0,0,2,0,0,2592,389,50,9,12,16,14,8,1,4,1,1,1,8,8,15,13,7,2,0,7,3,0,0,9,6,1,0,0,1.313653,1.196819,CSGO-Ldro4-hDUZL-YBjBr-HRVSe-sqUWJ,4,0,d283b059cd044a37
zont1x,76561198995880877,43,Team B,14,10,16,4,28,0.875000,80.000000,57.400002,0.466667,0.533333,5.500000,3,-1,0,0,0,1,0,0,1722,356,165,4,7,11,9,3,0,3,0,0,0,4,4,11,9,3,1,2,4,2,0,0,10,2,0,0,0,0.981479,0.810234,CSGO-iFmqr-NWMkU-Q38iA-iC6Ru-RPNMB,2,0,d283b059cd044a37
magixx,76561199063238565,65,Team B,22,5,16,13,59,1.375000,83.333328,82.366669,0.733333,0.533333,8.433333,2,-1,0,0,0,5,0,0,2471,423,253,6,9,13,11,5,0,3,0,0,0,6,6,13,11,5,3,4,2,5,0,2,14,1,2,0,0,1.299592,1.129710,CSGO-9vKLy-OAOok-Yrj2D-6t3oQ-7T8SA,1,0,d283b059cd044a37
iM,76561198050250233,62,Team A,20,12,22,8,40,0.909091,83.333328,91.900002,0.666667,0.733333,4.033333,5,-1,0,0,0,1,2,0,2757,535,121,5,8,12,10,4,0,3,0,0,0,5,5,12,10,4,5,6,5,5,0,2,6,2,2,1,0,1.189142,1.045788,CSGO-vdxX6-Gc6ZB-wSxpS-YDKAf-xsrBE,2,0,d283b059cd044a37
