frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
11020,9171,1,3,3,0,76561197967432889,MAJ3R,1,0,7c8d471088efabbd
55341,45455,3,4,3,0,76561197967432889,MAJ3R,0,1,7c8d471088efabbd
69262,56679,4,2,3,1,76561197967432889,MAJ3R,1,0,7c8d471088efabbd
83321,67754,5,3,3,0,76561197967432889,MAJ3R,0,0,7c8d471088efabbd
95546,77774,6,3,3,0,76561198410750263,jottAAA,0,0,7c8d471088efabbd
103883,84173,7,4,3,0,76561198044118796,XANTARES,1,0,7c8d471088efabbd
118547,96036,8,2,2,0,76561198959824088,bLitz,1,2,7c8d471088efabbd
118600,96087,8,1,3,1,76561197967432889,MAJ3R,0,0,7c8d471088efabbd
143059,114981,10,2,2,0,76561198966340160,Techno4K,1,2,7c8d471088efabbd
143268,115162,10,1,3,1,76561197967432889,MAJ3R,0,0,7c8d471088efabbd
156354,125809,11,4,2,0,76561199203563345,910-,0,1,7c8d471088efabbd
169165,135702,12,5,3,0,76561198083485506,woxic,0,1,7c8d471088efabbd
193876,155642,13,4,3,0,76561198920720017,Senzu,0,0,7c8d471088efabbd
200562,160928,14,4,3,0,76561198920720017,Senzu,0,0,7c8d471088efabbd
209004,167517,15,2,2,0,76561198083485506,woxic,0,0,7c8d471088efabbd
219356,175592,16,3,2,0,76561198083485506,woxic,0,0,7c8d471088efabbd
229072,182876,17,2,3,0,76561199203563345,910-,1,0,7c8d471088efabbd
243766,194425,18,3,2,0,76561198083485506,woxic,0,1,7c8d471088efabbd
252190,201012,19,5,2,0,76561197967432889,MAJ3R,0,0,7c8d471088efabbd
257046,204599,20,3,2,0,76561198410750263,jottAAA,0,0,7c8d471088efabbd
