number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1263,1629,5029,5990,5349,6377,Team A,Team B,0,1,3,2,4000,4000,4250,4750,3250,3450,pistol,pistol,74991,9,Team B,2,0,9762731cfede72e3
2,5349,6377,6629,8087,13434,16677,13754,17066,Team A,Team B,0,2,3,2,11150,18600,11250,18600,10450,16950,force-buy,semi,128971,1,Team B,2,0,9762731cfede72e3
3,13754,17066,15034,18775,23238,28855,23558,29258,Team A,Team B,0,3,3,2,12700,19450,12550,20300,2200,4500,semi,full,147615,1,Team B,2,0,9762731cfede72e3
4,23558,29258,24838,31122,33165,41269,33485,41654,Team A,Team B,0,4,3,2,27400,33950,26600,25500,23450,24500,full,full,150395,1,Team B,2,0,9762731cfede72e3
5,33485,41654,34765,43405,43547,54052,43867,54431,Team A,Team B,0,5,3,2,21250,28450,25350,25500,19500,9700,full,full,155241,9,Team B,2,0,9762731cfede72e3
6,46447,57715,47727,59585,54072,67518,54392,67923,Team A,Team B,0,6,3,2,19850,36800,10350,24150,9950,19350,semi,full,122747,1,Team B,2,0,9762731cfede72e3
7,54392,67923,55672,69756,63651,79446,63971,79835,Team A,Team B,0,7,3,2,27200,35550,25500,26000,18100,7800,full,full,144284,9,Team B,2,0,9762731cfede72e3
8,63971,79835,65251,81604,72562,90429,72882,90820,Team A,Team B,0,8,3,2,27600,45800,25000,27450,24200,22950,full,full,132652,9,Team B,2,0,9762731cfede72e3
9,72882,90820,74162,92547,80754,100642,81074,101030,Team A,Team B,0,9,3,2,21300,40900,13600,28050,12800,17100,semi,full,122985,9,Team B,2,0,9762731cfede72e3
10,81074,101030,82354,102814,87955,109696,88275,110080,Team A,Team B,0,10,3,2,26700,41850,26550,27450,25550,22750,full,full,108510,1,Team B,2,0,9762731cfede72e3
11,90329,112875,91609,114794,98670,123570,98990,123953,Team A,Team B,1,10,3,2,19050,37800,24100,28050,15250,21400,full,full,133917,7,Team A,3,0,9762731cfede72e3
12,98990,123953,100270,125738,105362,132022,105906,132686,Team A,Team B,2,10,3,2,24000,27600,29850,25750,22550,25150,full,full,101035,8,Team A,3,0,9762731cfede72e3
13,105906,132686,120065,149824,124589,155171,124909,155565,Team A,Team B,3,10,2,3,4000,4000,4200,4000,3400,3400,pistol,pistol,281545,9,Team A,2,0,9762731cfede72e3
14,124909,155565,126189,157305,133684,166354,134004,166775,Team A,Team B,4,10,2,3,18650,10700,19000,10600,17150,9900,semi,force-buy,135094,1,Team A,2,0,9762731cfede72e3
15,134004,166775,135284,168656,144245,179340,144565,179725,Team A,Team B,4,11,2,3,20500,13400,21850,10950,12300,2600,full,semi,157332,7,Team B,3,0,9762731cfede72e3
16,146697,182606,147977,184429,157293,195882,157613,196285,Team A,Team B,5,11,2,3,20000,30400,19700,26400,18900,19200,force-buy,full,166234,1,Team A,2,0,9762731cfede72e3
17,157613,196285,158893,198207,166253,207198,166573,207584,Team A,Team B,5,12,2,3,20100,21900,22900,25000,18200,19900,full,full,136646,12,Team B,3,0,9762731cfede72e3
18,168797,210617,170077,212411,173619,216971,173619,216971,Team A,Team B,5,13,2,3,10900,23250,11700,28700,7600,13850,force-buy,full,79561,8,Team B,3,0,9762731cfede72e3
