number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1265,1805,5482,6679,5802,7070,Team A,Team B,0,1,3,2,4000,4000,4150,4300,3550,3300,pistol,pistol,84179,9,Team B,2,0,bf5f494d030fe791
2,5802,7070,7082,8869,14442,17613,14762,18024,Team A,Team B,1,1,3,2,11150,18750,10750,19550,10350,18550,force-buy,semi,132900,12,Team A,3,0,bf5f494d030fe791
3,14762,18024,16042,19910,21557,26503,21877,26886,Team A,Team B,1,2,3,2,18550,5000,21850,12250,15750,4850,semi,force-buy,106882,9,Team B,2,0,bf5f494d030fe791
4,21877,26886,23157,28738,31496,38829,31816,39220,Team A,Team B,1,3,3,2,11300,18200,11500,21200,10800,15500,force-buy,full,150548,1,Team B,2,0,bf5f494d030fe791
5,31816,39220,33096,40914,40223,49237,40543,49618,Team A,Team B,1,4,3,2,10300,22300,1000,22700,0,8900,eco,full,126269,1,Team B,2,0,bf5f494d030fe791
6,40543,49618,41823,51437,49183,60344,49503,60719,Team A,Team B,2,4,3,2,23200,33600,24450,27650,20750,18350,full,full,135207,12,Team A,3,0,bf5f494d030fe791
7,49503,60719,50783,62479,59764,73460,60084,73846,Team A,Team B,2,5,3,2,19600,19550,27000,26650,11400,15900,full,full,160607,1,Team B,2,0,bf5f494d030fe791
8,60084,73846,61364,75600,65234,80462,65554,80852,Team A,Team B,2,6,3,2,17700,21750,26350,27650,7950,5200,full,full,83398,9,Team B,2,0,bf5f494d030fe791
9,65554,80852,66834,82574,73081,90287,73401,90672,Team A,Team B,2,7,3,2,22950,34400,11700,27450,11200,22550,semi,full,118933,9,Team B,2,0,bf5f494d030fe791
10,75541,93327,76821,95146,82780,102369,83100,102768,Team A,Team B,2,8,3,2,26550,29500,26400,27550,25600,7800,full,full,113979,9,Team B,2,0,bf5f494d030fe791
11,83100,102768,84380,104491,91810,113570,92130,113956,Team A,Team B,3,8,3,2,18150,39750,9500,28050,9300,12200,semi,full,136165,7,Team A,3,0,bf5f494d030fe791
12,94319,116784,95599,118584,100601,124720,101145,125372,Team A,Team B,3,9,3,2,29050,39050,29950,29050,25100,29850,full,full,100037,9,Team B,2,0,bf5f494d030fe791
13,101145,125372,115169,142097,120445,148215,120765,148613,Team A,Team B,3,10,2,3,4000,4000,4500,4500,3300,3400,pistol,pistol,287948,8,Team B,3,0,bf5f494d030fe791
14,120765,148613,122045,150494,125085,154230,125405,154625,Team A,Team B,3,11,2,3,10650,18350,10450,19000,10250,17900,force-buy,semi,70805,8,Team B,3,0,bf5f494d030fe791
15,125405,154625,126685,156410,128127,158213,128447,158615,Team A,Team B,3,12,2,3,13000,19100,5350,24900,4950,14200,semi,full,45228,8,Team B,3,0,bf5f494d030fe791
16,128447,158615,129727,160419,135260,167331,135580,167740,Team A,Team B,4,12,2,3,23150,22650,23900,28200,22900,14150,full,full,109870,1,Team A,2,0,bf5f494d030fe791
17,138251,171163,139531,173024,143469,177851,143789,178265,Team A,Team B,5,12,2,3,18950,16100,25500,26650,8700,14300,full,full,84305,9,Team A,2,0,bf5f494d030fe791
18,143789,178265,145069,180035,148768,184545,149088,184959,Team A,Team B,6,12,2,3,28000,11400,27350,1000,7000,0,full,eco,79162,9,Team A,2,0,bf5f494d030fe791
19,149088,184959,150368,186784,154740,192141,154740,192141,Team A,Team B,6,13,2,3,34850,18150,27350,24600,11400,23600,full,full,90533,8,Team B,3,0,bf5f494d030fe791
