frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6495,5421,1,3,2,0,76561198080114546,fame,0,1,3374c692d0b7534
17325,14280,2,2,2,0,76561198055109028,ICY,0,0,3374c692d0b7534
28249,23158,3,3,2,0,76561197995817501,FL1T,1,1,3374c692d0b7534
51205,41521,5,4,2,0,76561198055109028,ICY,1,2,3374c692d0b7534
83686,67437,8,3,3,0,76561198080703143,malbsMd,0,0,3374c692d0b7534
95500,76980,9,3,3,0,76561198068002993,HeavyGoD,0,0,3374c692d0b7534
107323,86247,10,2,3,0,76561198068002993,HeavyGoD,0,0,3374c692d0b7534
111169,89049,11,4,2,0,76561198055109028,ICY,0,1,3374c692d0b7534
127180,101997,12,2,3,0,76561198074762801,m0NESY,0,2,3374c692d0b7534
127275,102080,12,1,2,1,76561197995817501,FL1T,0,0,3374c692d0b7534
151446,121852,13,4,2,0,76561198068002993,HeavyGoD,0,0,3374c692d0b7534
164408,132401,14,5,3,0,76561198014259134,FL4MUS,1,1,3374c692d0b7534
176851,142510,15,3,3,0,76561198044045107,electronic,1,2,3374c692d0b7534
177010,142647,15,1,2,1,76561198068002993,HeavyGoD,1,0,3374c692d0b7534
218024,176015,18,3,2,0,76561198012872053,huNter-,1,0,3374c692d0b7534
227804,183903,19,3,2,0,76561198012872053,huNter-,0,1,3374c692d0b7534
232611,187621,20,4,2,0,76561197982141573,Snax,0,0,3374c692d0b7534
245009,197590,21,3,2,0,76561198012872053,huNter-,0,0,3374c692d0b7534
254570,204957,22,3,2,0,76561198068002993,HeavyGoD,0,1,3374c692d0b7534
