frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
4733,3777,1,3,2,0,76561198316706174,Tauson,0,1,52f410db2e464ddf
10849,8747,2,5,2,0,76561198316706174,Tauson,0,1,52f410db2e464ddf
18411,14628,3,3,2,0,76561198034172415,REZ,0,0,52f410db2e464ddf
23161,18198,4,5,2,0,76561199009468655,ztr,0,0,52f410db2e464ddf
43431,34228,6,3,2,1,76561198034172415,REZ,1,3,52f410db2e464ddf
44960,35555,6,1,3,0,76561198959824088,bLitz,0,0,52f410db2e464ddf
50463,39791,7,3,2,0,76561198098071693,sl3nd,0,2,52f410db2e464ddf
51901,41033,7,1,3,1,76561198966340160,Techno4K,1,1,52f410db2e464ddf
60131,47137,8,3,2,0,76561198034172415,REZ,0,0,52f410db2e464ddf
68881,54022,9,3,3,0,76561199203563345,910-,1,0,52f410db2e464ddf
79523,62749,10,2,2,0,76561198310561479,PR,0,1,52f410db2e464ddf
79605,62819,10,1,3,1,76561198966340160,Techno4K,1,1,52f410db2e464ddf
88024,69415,11,4,3,0,76561198959824088,bLitz,1,2,52f410db2e464ddf
101881,80499,12,2,3,0,76561198920720017,Senzu,0,0,52f410db2e464ddf
123120,98252,13,5,2,0,76561198959824088,bLitz,0,0,52f410db2e464ddf
128245,102123,14,4,2,0,76561198920720017,Senzu,0,0,52f410db2e464ddf
134458,106854,15,5,2,0,76561198966340160,Techno4K,0,0,52f410db2e464ddf
146126,116384,16,2,3,0,76561198098071693,sl3nd,0,0,52f410db2e464ddf
156895,124961,17,4,3,0,76561198034172415,REZ,0,0,52f410db2e464ddf
164913,131396,18,4,3,0,76561198098071693,sl3nd,0,0,52f410db2e464ddf
185285,147364,20,3,2,0,76561198920720017,Senzu,0,0,52f410db2e464ddf
195089,154930,21,3,2,0,76561198966340160,Techno4K,0,0,52f410db2e464ddf
220242,175149,23,5,3,0,76561198098071693,sl3nd,0,0,52f410db2e464ddf
