number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1260,1690,4948,5996,5268,6394,Team A,Team B,0,1,3,2,4000,4000,4300,4600,3300,3600,pistol,pistol,75112,9,Team B,2,0,68f960e49f620eb6
2,5268,6394,6548,8264,8841,11077,9161,11496,Team A,Team B,0,2,3,2,11100,18450,11050,19750,10250,18050,force-buy,semi,58673,9,Team B,2,0,68f960e49f620eb6
3,9161,11496,10441,13258,14901,18461,15221,18864,Team A,Team B,0,3,3,2,13450,18750,2000,20500,1800,4900,eco,full,87265,9,Team B,2,0,68f960e49f620eb6
4,15221,18864,16501,20871,24869,30912,25189,31314,Team A,Team B,1,3,3,2,26450,31900,27000,26150,26000,8250,full,full,150950,7,Team A,3,0,68f960e49f620eb6
5,25189,31314,26469,33348,30641,38501,30961,38911,Team A,Team B,1,4,3,2,19750,34750,25400,26950,18100,26550,full,full,90046,9,Team B,2,0,68f960e49f620eb6
6,30961,38911,32241,40792,39219,48982,39539,49361,Team A,Team B,2,4,3,2,13650,26050,2200,27350,2200,2900,eco,full,126180,8,Team A,3,0,68f960e49f620eb6
7,39539,49361,40819,51203,45283,56757,45603,57132,Team A,Team B,2,5,3,2,29200,31150,28650,26350,24850,25150,full,full,92665,1,Team B,2,0,68f960e49f620eb6
8,48069,60386,49349,62164,56824,71092,57144,71525,Team A,Team B,2,6,3,2,15050,25000,12400,24650,5800,23350,semi,full,134136,9,Team B,2,0,68f960e49f620eb6
9,57144,71525,58424,73366,64278,80503,64598,80894,Team A,Team B,2,7,3,2,21250,19600,22300,28050,20800,5100,force-buy,full,112486,9,Team B,2,0,68f960e49f620eb6
10,64598,80894,65878,82859,68346,85838,68666,86235,Team A,Team B,2,8,3,2,15850,31950,5800,27750,5800,16500,semi,full,61944,9,Team B,2,0,68f960e49f620eb6
11,71265,89678,72545,91404,78858,99063,79178,99448,Team A,Team B,3,8,3,2,27650,32600,28050,27650,26550,11100,full,full,117585,8,Team A,3,0,68f960e49f620eb6
12,81373,102594,82653,104396,87296,110025,87840,110685,Team A,Team B,4,8,3,2,18650,29300,25300,26100,18350,25500,full,full,93103,8,Team A,3,0,68f960e49f620eb6
13,87840,110685,101602,127798,105815,132737,106135,133127,Team A,Team B,4,9,2,3,4000,4000,4750,4300,3450,3300,pistol,pistol,276292,7,Team B,3,0,68f960e49f620eb6
14,106135,133127,107415,134949,111445,139962,111765,140347,Team A,Team B,4,10,2,3,14250,20000,14100,21200,13500,19400,force-buy,semi,85636,7,Team B,3,0,68f960e49f620eb6
15,114697,144135,115977,145923,122336,153499,122656,153912,Team A,Team B,4,11,2,3,16950,19900,8500,28400,8300,13200,semi,full,117322,8,Team B,3,0,68f960e49f620eb6
16,122656,153912,123936,155748,128666,161395,128986,161787,Team A,Team B,5,11,2,3,23750,24450,23700,30350,22500,15250,full,full,93755,9,Team A,2,0,68f960e49f620eb6
17,128986,161787,130266,163565,136047,170501,136367,170887,Team A,Team B,5,12,2,3,19300,16800,27250,16650,11700,15350,full,force-buy,109178,8,Team B,3,0,68f960e49f620eb6
18,136367,170887,137647,172729,146127,182585,146127,182585,Team A,Team B,5,13,2,3,19050,20100,21350,28800,19950,13850,full,full,146565,7,Team B,3,0,68f960e49f620eb6
