name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
torzsi,76561198355739212,53,Team B,22,4,13,7,31,1.692308,79.166672,88.666664,0.916667,0.541667,0.833333,3,-1,0,0,0,2,0,0,2128,201,20,10,12,11,12,7,2,1,0,0,0,8,11,11,12,7,1,2,5,2,0,0,10,3,2,0,0,1.443356,1.358244,CSGO-hP4eK-PqkTQ-jo4T7-cmpxc-ZHZML,2,0,ac1380546b71e382
Brollan,76561198138828475,40,Team B,16,7,16,7,43,1.000000,83.333328,65.291664,0.666667,0.666667,1.000000,3,-1,0,0,0,2,0,0,1567,309,24,6,8,7,8,3,3,2,1,1,1,3,6,6,7,2,2,7,3,8,0,4,5,2,1,1,0,1.128729,1.095477,CSGO-Gduj9-k9KRh-5ovWh-y2CkQ-bCSZQ,3,0,ac1380546b71e382
ztr,76561199009468655,36,Team A,13,6,14,7,53,0.928571,62.500000,56.666668,0.541667,0.583333,3.250000,4,-1,0,0,0,0,3,0,1360,269,78,10,12,11,12,7,2,1,0,0,0,8,11,11,12,7,0,2,1,1,0,0,6,2,1,0,0,0.881261,0.914179,CSGO-rZpZ7-WswDB-rtrYT-t8ANs-8t8rN,4,0,ac1380546b71e382
sl3nd,76561198098071693,44,Team A,15,1,15,6,40,1.000000,58.333332,71.958336,0.625000,0.625000,1.250000,3,-1,0,0,0,3,0,0,1727,195,30,8,10,9,10,5,2,1,0,0,0,6,9,9,10,5,4,0,1,4,0,0,8,2,1,0,0,0.928847,0.949726,CSGO-7Wjo5-HxVV9-KsUAv-vXnWu-hCtdA,0,0,ac1380546b71e382
Jimpphat,76561198855375325,39,Team B,15,3,17,11,73,0.882353,79.166672,75.125000,0.625000,0.708333,5.291667,2,-1,0,0,0,1,0,0,1803,362,127,9,11,10,11,6,2,1,0,0,0,7,10,10,11,6,0,1,3,5,0,0,7,4,0,0,0,1.054957,0.857403,CSGO-fZZ5u-YjBPX-XpOk3-N6PbP-TA7yD,0,0,ac1380546b71e382
Tauson,76561198316706174,37,Team A,14,5,18,7,50,0.777778,75.000000,61.791668,0.583333,0.750000,1.458333,2,-1,0,0,0,1,0,0,1483,229,35,8,10,9,10,5,3,2,1,1,1,5,8,8,9,4,2,1,3,3,0,1,5,3,1,0,0,0.931957,0.836852,CSGO-phwUf-T6UD4-4EFi4-eyquk-OYTSH,4,0,ac1380546b71e382
xelex,76561198998266210,39,Team B,13,5,15,10,76,0.866667,83.333328,65.000000,0.541667,0.625000,1.625000,2,-1,0,0,0,2,0,0,1560,194,39,5,7,6,7,2,2,1,0,0,0,3,6,6,7,2,0,3,5,5,0,1,11,1,0,0,0,1.033656,0.783424,CSGO-8nb3d-Et6WE-QsF6B-V3E7j-WphrM,1,0,ac1380546b71e382
xertioN,76561198193174134,46,Team B,18,7,19,10,55,0.947368,75.000000,85.958336,0.750000,0.791667,7.833333,1,-1,0,0,0,0,1,0,2063,369,188,8,10,9,10,5,3,2,1,1,1,5,8,8,9,4,4,4,4,5,0,3,9,3,1,0,0,1.139445,0.942024,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,4,0,ac1380546b71e382
PR,76561198310561479,49,Team A,20,8,19,13,65,1.052632,75.000000,92.458336,0.833333,0.791667,4.916667,2,-1,0,0,0,0,0,0,2219,454,118,6,8,7,8,3,2,1,0,0,0,4,7,7,8,3,6,2,5,3,0,0,11,3,1,0,0,1.236423,1.011648,CSGO-ZCfnv-2mwWn-PspZZ-RmXKq-EaVvD,0,0,ac1380546b71e382
REZ,76561198034172415,45,Team A,18,7,18,13,72,1.000000,79.166672,79.625000,0.750000,0.750000,0.541667,2,-1,0,0,0,1,0,0,1911,293,13,7,9,8,9,4,2,1,0,0,0,5,8,8,9,4,5,2,4,3,0,2,6,6,0,0,0,1.171799,0.976101,CSGO-3UtZZ-SdfmZ-bGNai-4WNVy-t2pxA,1,0,ac1380546b71e382
