frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
10971,6571,1,4,2,0,76561198068002993,HeavyGoD,0,0,751f3a46428921f2
36088,23870,2,4,2,0,76561198068422762,frozen,0,3,751f3a46428921f2
38160,25502,2,1,3,1,76561197982141573,Snax,1,1,751f3a46428921f2
46427,30670,3,5,2,0,76561198068422762,frozen,0,0,751f3a46428921f2
54349,35626,4,4,2,0,76561198201620490,broky,0,0,751f3a46428921f2
68285,44833,5,3,2,0,76561198201620490,broky,0,1,751f3a46428921f2
95827,63556,7,4,3,0,76561198068002993,HeavyGoD,1,1,751f3a46428921f2
111826,74428,8,4,2,0,76561197997351207,rain,0,0,751f3a46428921f2
127474,84368,9,2,2,0,76561198068422762,frozen,0,1,751f3a46428921f2
128708,85307,9,1,3,1,76561198080703143,malbsMd,1,1,751f3a46428921f2
139450,92570,10,3,3,0,76561197982141573,Snax,0,1,751f3a46428921f2
151575,100450,11,3,2,0,76561198201620490,broky,0,2,751f3a46428921f2
154147,102384,11,1,3,1,76561198074762801,m0NESY,1,1,751f3a46428921f2
166185,110361,12,3,2,0,76561198068422762,frozen,0,2,751f3a46428921f2
167072,111038,12,1,3,1,76561198080703143,malbsMd,1,1,751f3a46428921f2
