frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
18311,14213,1,2,2,0,76561198080114546,fame,0,0,389c398779c40eb7
25846,19928,2,4,2,0,76561198044045107,electronic,0,0,389c398779c40eb7
37237,28851,3,2,2,1,76561198080114546,fame,1,2,389c398779c40eb7
37308,28916,3,1,3,0,76561198081484775,sh1ro,0,0,389c398779c40eb7
48357,37716,4,3,2,0,76561198080114546,fame,1,2,389c398779c40eb7
49227,38481,4,1,3,0,76561198995880877,zont1x,1,0,389c398779c40eb7
54720,42560,5,5,2,0,76561198055109028,ICY,0,0,389c398779c40eb7
60887,47173,6,4,2,0,76561197995817501,FL1T,0,0,389c398779c40eb7
69205,53552,7,4,2,0,76561197995817501,FL1T,0,0,389c398779c40eb7
81846,62989,8,5,2,0,76561198055109028,ICY,1,2,389c398779c40eb7
92943,71756,9,3,2,0,76561198044045107,electronic,0,0,389c398779c40eb7
107738,82997,10,2,2,0,76561198044045107,electronic,0,0,389c398779c40eb7
115499,89055,11,4,2,0,76561198080114546,fame,0,0,389c398779c40eb7
126314,97284,12,3,3,0,76561198386265483,donk,0,0,389c398779c40eb7
153224,117971,13,3,3,0,76561197995817501,FL1T,0,0,389c398779c40eb7
163497,126158,14,2,3,0,76561197995817501,FL1T,0,1,389c398779c40eb7
163994,126587,14,1,2,1,76561198386265483,donk,1,1,389c398779c40eb7
172281,132978,15,4,3,0,76561198044045107,electronic,0,2,389c398779c40eb7
