number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1673,5998,7135,6318,7515,Team A,Team B,0,1,3,2,4000,4000,4200,4200,3400,3400,pistol,pistol,90362,9,Team B,2,0,fd5f8a6034103d74
2,6318,7515,7598,9318,16709,20000,17029,20385,Team A,Team B,0,2,3,2,11300,18650,10550,18800,10150,17800,force-buy,semi,158141,1,Team B,2,0,fd5f8a6034103d74
3,17029,20385,18309,22243,26091,31331,26411,31715,Team A,Team B,0,3,3,2,13150,20150,3100,19900,800,3900,eco,semi,138647,1,Team B,2,0,fd5f8a6034103d74
4,26411,31715,27691,33655,35051,42554,35371,42943,Team A,Team B,1,3,3,2,27450,35850,27800,23100,26800,12900,full,full,137292,12,Team A,3,0,fd5f8a6034103d74
5,35371,42943,36651,44826,44545,54143,44865,54530,Team A,Team B,1,4,3,2,18100,29150,28250,25200,13900,20200,full,full,141865,1,Team B,2,0,fd5f8a6034103d74
6,46937,57227,48217,58965,53323,65139,53643,65545,Team A,Team B,2,4,3,2,16800,27650,27000,25200,14200,12300,full,full,100217,8,Team A,3,0,fd5f8a6034103d74
7,53643,65545,54923,67391,57789,70927,58109,71326,Team A,Team B,2,5,3,2,20450,22650,29300,21050,10100,20750,full,full,68171,9,Team B,2,0,fd5f8a6034103d74
8,58109,71326,59389,73197,68199,83719,68519,84120,Team A,Team B,2,6,3,2,20450,19450,20600,27950,19600,11400,force-buy,full,156976,1,Team B,2,0,fd5f8a6034103d74
9,68519,84120,69799,85903,74337,91347,74657,91745,Team A,Team B,2,7,3,2,13550,27050,9850,27550,3450,12400,semi,full,91540,9,Team B,2,0,fd5f8a6034103d74
10,76643,94245,90816,111654,96856,118837,97176,119242,Team A,Team B,2,8,3,2,25000,32200,26000,27650,24800,12500,full,full,311495,9,Team B,2,0,fd5f8a6034103d74
11,97176,119242,98456,121093,103994,127748,104314,128137,Team A,Team B,3,8,3,2,17200,37450,7900,28150,7500,5000,semi,full,107741,7,Team A,3,0,fd5f8a6034103d74
12,104314,128137,105594,130037,111671,137273,112215,137939,Team A,Team B,3,9,3,2,29600,43650,30600,25600,26400,24800,full,full,115721,9,Team B,2,0,fd5f8a6034103d74
13,112215,137939,126734,156338,132321,162753,132641,163138,Team A,Team B,4,9,2,3,4000,4000,4400,4100,3400,3300,pistol,pistol,314307,1,Team A,2,0,fd5f8a6034103d74
14,132641,163138,133921,165112,142690,175453,143010,175848,Team A,Team B,5,9,2,3,19600,10800,20850,10800,19100,10400,full,force-buy,155988,1,Team A,2,0,fd5f8a6034103d74
15,143010,175848,144290,177612,150319,184810,150639,185208,Team A,Team B,6,9,2,3,18600,12700,23900,9450,8000,950,full,semi,113517,9,Team A,2,0,fd5f8a6034103d74
16,150639,185208,151919,186981,157003,193077,157323,193464,Team A,Team B,6,10,2,3,28650,26850,23900,27100,8300,26100,full,full,99672,8,Team B,3,0,fd5f8a6034103d74
17,157323,193464,158603,195322,166495,204652,166815,205051,Team A,Team B,7,10,2,3,27650,18300,26450,29400,25450,9500,full,full,141713,9,Team A,2,0,fd5f8a6034103d74
18,166815,205051,168095,206975,172253,212080,172573,212475,Team A,Team B,7,11,2,3,20250,21700,23250,22350,12600,21350,full,force-buy,89032,7,Team B,3,0,fd5f8a6034103d74
19,172573,212475,173853,214249,176671,217868,176991,218255,Team A,Team B,7,12,2,3,18150,20050,18350,28400,17750,12650,force-buy,full,68310,8,Team B,3,0,fd5f8a6034103d74
20,179189,221284,180469,223021,185215,228775,185215,228775,Team A,Team B,7,13,2,3,9700,26550,10500,30850,10300,17700,force-buy,full,94884,7,Team B,3,0,fd5f8a6034103d74
