number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1263,1774,9712,11534,10032,11922,Team A,Team B,1,0,3,2,4000,4000,4450,4900,3550,3600,pistol,pistol,145402,7,Team A,3,0,a0154a45e1d020a3
2,10032,11922,11312,13840,21016,25115,21336,25499,Team A,Team B,1,1,3,2,19750,14400,20450,14700,19550,14100,semi,force-buy,166331,1,Team B,2,0,a0154a45e1d020a3
3,21336,25499,22616,27421,29024,34900,29344,35291,Team A,Team B,2,1,3,2,9000,19300,9150,20050,8750,19050,force-buy,full,118523,8,Team A,3,0,a0154a45e1d020a3
4,29344,35291,30624,37183,33927,41246,34247,41661,Team A,Team B,3,1,3,2,18000,7850,22600,7400,15800,7400,full,force-buy,75077,8,Team A,3,0,a0154a45e1d020a3
5,34247,41661,35527,43486,37418,45784,37738,46179,Team A,Team B,4,1,3,2,19950,10550,24450,1000,12100,0,full,eco,51980,8,Team A,3,0,a0154a45e1d020a3
6,37738,46179,39018,48133,46308,56943,46628,57329,Team A,Team B,4,2,3,2,26800,22550,28750,23200,7650,22200,full,full,135707,9,Team B,2,0,a0154a45e1d020a3
7,46628,57329,47908,59262,54687,67539,55007,67925,Team A,Team B,4,3,3,2,26750,18400,26600,25200,25600,12600,full,full,128723,9,Team B,2,0,a0154a45e1d020a3
8,55007,67925,56287,69663,63101,77761,63421,78145,Team A,Team B,4,4,3,2,11850,23550,1300,27550,500,16700,eco,full,124007,1,Team B,2,0,a0154a45e1d020a3
9,65653,80964,66933,82703,75855,93364,76175,93758,Team A,Team B,5,4,3,2,23350,25850,22450,27550,23050,4300,force-buy,full,156333,7,Team A,3,0,a0154a45e1d020a3
10,78559,97133,79839,98896,85104,105339,85424,105722,Team A,Team B,5,5,3,2,19600,32850,24000,27350,17600,26350,full,full,103457,9,Team B,2,0,a0154a45e1d020a3
11,85424,105722,86704,107690,90415,112127,90735,112530,Team A,Team B,5,6,3,2,12300,24150,2150,27550,1350,17000,eco,full,80751,9,Team B,2,0,a0154a45e1d020a3
12,90735,112530,92015,114360,95358,118514,95902,119180,Team A,Team B,6,6,3,2,22950,25200,23150,28050,22450,5550,full,full,75443,8,Team A,3,0,a0154a45e1d020a3
13,95902,119180,110684,137535,117336,145145,117656,145534,Team A,Team B,6,7,2,3,4000,4000,5150,4500,3350,3400,pistol,pistol,327354,7,Team B,3,0,a0154a45e1d020a3
14,117656,145534,118936,147505,125688,155661,126008,156052,Team A,Team B,7,7,2,3,14650,19900,14650,20950,14050,19150,force-buy,semi,127676,1,Team A,2,0,a0154a45e1d020a3
15,126008,156052,127288,157876,130933,162248,131253,162646,Team A,Team B,7,8,2,3,19900,8650,24300,11550,12000,8300,full,force-buy,78116,8,Team B,3,0,a0154a45e1d020a3
16,131253,162646,132533,164476,141044,174571,141364,174971,Team A,Team B,7,9,2,3,15500,19300,16100,26700,15200,15850,force-buy,full,150344,7,Team B,3,0,a0154a45e1d020a3
17,141364,174971,142644,176758,146403,181228,146723,181626,Team A,Team B,7,10,2,3,13400,22750,3050,28500,2250,10400,eco,full,78885,8,Team B,3,0,a0154a45e1d020a3
18,148917,184459,150197,186212,155487,192614,155807,193004,Team A,Team B,7,11,2,3,23150,30100,24000,28700,22800,4800,full,full,102814,7,Team B,3,0,a0154a45e1d020a3
19,155807,193004,157087,194948,162545,201484,162865,201881,Team A,Team B,8,11,2,3,19050,44600,9200,30850,8900,20750,semi,full,106911,1,Team A,2,0,a0154a45e1d020a3
20,165279,204936,166559,206595,174308,215830,174628,216213,Team A,Team B,9,11,2,3,28850,30950,29050,29150,14700,18750,full,full,137346,1,Team A,2,0,a0154a45e1d020a3
21,174628,216213,175908,217973,180761,223938,181081,224328,Team A,Team B,9,12,2,3,32850,21900,28350,29500,12050,19100,full,full,97393,8,Team B,3,0,a0154a45e1d020a3
22,183123,227065,184403,228833,189423,235027,189423,235027,Team A,Team B,9,13,2,3,16750,27100,26950,29700,25950,10600,full,full,100381,8,Team B,3,0,a0154a45e1d020a3
