name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Senzu,76561198920720017,9,Team A,3,2,6,2,66,0.500000,70.000000,36.000000,0.300000,0.600000,4.600000,0,-1,0,0,0,0,0,0,360,51,46,0,1,2,3,1,0,0,0,0,0,0,1,2,3,1,1,0,0,1,0,0,3,0,0,0,0,0.647134,0.577790,CSGO-2dtEj-KDpao-fUbOx-fO6L4-9DmDA,4,0,b4ed316595c9e3ee
Mzinho,76561198838822582,13,Team A,6,0,5,4,66,1.200000,70.000000,69.599998,0.600000,0.500000,0.800000,1,-1,0,0,0,0,0,0,696,145,8,0,1,2,3,1,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,3,0,1,0,0,1.047320,1.084243,CSGO-tYYFx-vcS8N-tf5GD-9Ty9j-mRFuA,0,0,b4ed316595c9e3ee
jks,76561197977105184,18,Team B,4,2,6,2,50,0.666667,70.000000,36.000000,0.400000,0.600000,0.000000,1,-1,0,0,0,3,0,0,360,38,0,1,2,3,4,2,0,0,0,0,0,1,2,3,4,2,0,0,2,0,0,0,4,0,0,0,0,0.733567,0.661339,CSGO-iDivE-qRSje-eKwEZ-Vutve-KMZfE,2,0,b4ed316595c9e3ee
NertZ,76561198053126645,19,Team B,7,1,6,5,71,1.166667,70.000000,75.400002,0.700000,0.600000,0.000000,1,-1,0,0,0,1,0,0,754,68,0,0,1,2,3,1,0,0,0,0,0,0,1,2,3,1,3,2,0,2,0,1,2,1,1,0,0,1.108986,1.144014,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,0,0,b4ed316595c9e3ee
ultimate,76561198283989223,9,Team B,2,0,5,1,50,0.400000,70.000000,14.200000,0.200000,0.500000,0.000000,1,-1,0,0,0,1,0,0,142,30,0,3,4,5,6,4,0,0,0,0,0,3,4,5,6,4,0,0,1,1,0,0,2,0,0,0,0,0.524305,0.576025,CSGO-7zmzM-xoON3-Dm8RP-DP2Jc-u6GSQ,4,0,b4ed316595c9e3ee
910-,76561199203563345,13,Team A,6,1,5,3,50,1.200000,70.000000,81.900002,0.600000,0.500000,0.000000,1,-1,0,0,0,0,0,0,819,48,0,2,3,4,5,3,0,0,0,0,0,2,3,4,5,3,1,1,0,0,0,0,4,1,0,0,0,1.096642,0.968230,CSGO-firyf-AyWQC-St8KD-ijpn7-WsdqA,1,0,b4ed316595c9e3ee
Techno4K,76561198966340160,25,Team A,9,1,4,6,66,2.250000,70.000000,72.300003,0.900000,0.400000,3.700000,3,-1,0,0,0,0,2,0,723,104,37,1,2,3,4,2,0,0,0,0,0,1,2,3,4,2,2,1,1,0,0,0,1,2,0,1,0,1.378513,1.706709,CSGO-Jhfkc-4UpR6-DJftC-VfGek-pL3ED,3,0,b4ed316595c9e3ee
bLitz,76561198959824088,12,Team A,5,2,5,3,60,1.000000,80.000000,59.400002,0.500000,0.500000,6.600000,0,-1,0,0,0,0,0,0,594,119,66,0,1,2,3,1,0,0,0,0,0,0,1,2,3,1,0,2,1,1,0,0,1,2,0,0,0,1.021171,0.942687,CSGO-peqCj-cRKwS-joxsM-L2p4W-JK5mA,0,0,b4ed316595c9e3ee
Twistzz,76561198016255205,12,Team B,3,4,7,0,0,0.428571,80.000000,46.700001,0.300000,0.700000,0.000000,0,-1,0,0,0,0,0,0,467,80,0,0,1,2,3,1,0,0,0,0,0,0,1,2,3,1,1,2,1,2,0,1,1,1,0,0,0,0.721008,0.554011,CSGO-S7a2M-Gona9-EbhMr-NsiFE-oZJaA,1,0,b4ed316595c9e3ee
NAF,76561198001151695,20,Team B,9,1,5,6,66,1.800000,60.000004,100.300003,0.900000,0.500000,0.000000,1,-1,0,0,0,0,0,0,1003,168,0,0,1,2,3,1,0,0,0,0,0,0,1,2,3,1,0,1,1,1,0,0,0,3,1,0,0,1.341823,1.508911,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,2,0,b4ed316595c9e3ee
