frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8484,6746,1,2,2,1,76561199063238565,magixx,0,0,2d40aa7843420a75
15260,11886,2,4,3,0,76561198055109028,ICY,0,0,2d40aa7843420a75
21456,16620,3,2,2,0,76561198081484775,sh1ro,0,0,2d40aa7843420a75
43743,34518,5,2,2,0,76561198045898864,chopper,0,1,2d40aa7843420a75
43797,34563,5,1,3,1,76561198055109028,ICY,1,1,2d40aa7843420a75
51872,40734,6,4,2,0,76561199063238565,magixx,0,0,2d40aa7843420a75
62201,48393,7,5,3,0,76561198080114546,fame,0,0,2d40aa7843420a75
71044,55187,8,4,3,0,76561198055109028,ICY,1,0,2d40aa7843420a75
79449,61797,9,3,3,0,76561198055109028,ICY,1,0,2d40aa7843420a75
88069,68375,10,3,2,0,76561199063238565,magixx,0,1,2d40aa7843420a75
102380,79551,11,2,3,0,76561198000827804,mir,0,0,2d40aa7843420a75
110468,85742,12,4,3,0,76561198000827804,mir,0,1,2d40aa7843420a75
137582,106824,13,3,2,0,76561197995817501,FL1T,0,0,2d40aa7843420a75
142628,110616,14,5,2,0,76561198055109028,ICY,0,0,2d40aa7843420a75
153974,119561,15,2,3,0,76561198995880877,zont1x,0,1,2d40aa7843420a75
154094,119666,15,1,2,1,76561198080114546,fame,1,1,2d40aa7843420a75
165007,128318,16,2,3,0,76561198995880877,zont1x,1,1,2d40aa7843420a75
165036,128343,16,1,2,1,76561198055109028,ICY,1,0,2d40aa7843420a75
169085,131367,17,5,2,0,76561198000827804,mir,0,1,2d40aa7843420a75
177000,137486,18,3,2,0,76561198044045107,electronic,0,0,2d40aa7843420a75
189496,147445,19,4,3,0,76561198081484775,sh1ro,0,0,2d40aa7843420a75
212326,165097,21,2,2,1,76561198055109028,ICY,0,1,2d40aa7843420a75
213182,165846,21,1,3,0,76561198081484775,sh1ro,0,0,2d40aa7843420a75
223170,173335,22,5,2,0,76561198044045107,electronic,0,1,2d40aa7843420a75
