checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
d6d0f7100c7b886a,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\IEM Katowice 2025\faze-vs-big-m3-nuke.dem,faze-vs-big-m3-nuke,2025-02-01T14:51:18-03:00,esl,GOTV,,de_nuke,ESL Match Server #1,SourceTV Demo,181645,64.000000,79.048273,2838.000000,14065,10231,0,0,casual,0,127,37,134,2746,Team B,3,0,24,0
