frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
13309,8995,1,3,3,0,76561197967432889,MAJ3R,0,1,81aee11eb055c1ff
20346,13644,2,2,3,0,76561198083485506,woxic,0,0,81aee11eb055c1ff
46039,31023,4,2,2,0,76561197995817501,FL1T,1,0,81aee11eb055c1ff
61149,40969,5,4,2,0,76561198055109028,ICY,0,1,81aee11eb055c1ff
95914,63919,7,3,2,0,76561197995817501,FL1T,0,0,81aee11eb055c1ff
106768,71088,8,3,2,0,76561198044045107,electronic,0,0,81aee11eb055c1ff
131577,88041,9,2,2,0,76561198044118796,XANTARES,0,0,81aee11eb055c1ff
142339,95419,10,5,2,0,76561198410750263,jottAAA,0,1,81aee11eb055c1ff
156156,104830,11,3,2,0,76561198410750263,jottAAA,0,2,81aee11eb055c1ff
156308,104950,11,1,3,1,76561198055109028,ICY,1,1,81aee11eb055c1ff
169625,113986,12,2,2,0,76561198083485506,woxic,0,0,81aee11eb055c1ff
181287,121832,13,4,2,0,76561198083485506,woxic,0,0,81aee11eb055c1ff
199618,134267,14,5,3,0,76561198055109028,ICY,0,0,81aee11eb055c1ff
216672,146051,15,4,3,0,76561198055109028,ICY,0,1,81aee11eb055c1ff
224864,151661,16,4,3,0,76561197995817501,FL1T,1,1,81aee11eb055c1ff
236783,160030,17,5,2,0,76561198812513923,Wicadia,0,1,81aee11eb055c1ff
255586,172537,18,3,2,0,76561198044118796,XANTARES,0,0,81aee11eb055c1ff
266955,179977,19,4,2,0,76561198083485506,woxic,0,0,81aee11eb055c1ff
