number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1267,1900,5160,6497,5480,6892,Team A,Team B,0,1,3,2,4000,4000,4650,4350,3550,3350,pistol,pistol,80632,9,Team B,2,0,e537f0fbeee87b04
2,5480,6892,12760,16424,17570,22244,17890,22636,Team A,Team B,0,2,3,2,10550,18700,10150,20150,9950,18250,force-buy,full,190559,9,Team B,2,0,e537f0fbeee87b04
3,17890,22636,19170,24551,25013,31639,25333,32029,Team A,Team B,0,3,3,2,13800,18500,3200,21900,3000,15400,eco,full,111751,9,Team B,2,0,e537f0fbeee87b04
4,25333,32029,26613,33944,32255,40840,32575,41227,Team A,Team B,1,3,3,2,25900,21150,26800,24400,25500,12900,full,full,109367,8,Team A,3,0,e537f0fbeee87b04
5,32575,41227,33855,43183,40452,51225,40772,51613,Team A,Team B,2,3,3,2,17950,15850,28200,15800,14850,15400,full,force-buy,124101,8,Team A,3,0,e537f0fbeee87b04
6,40772,51613,42052,53343,46571,58819,46891,59223,Team A,Team B,3,3,3,2,20350,10550,27500,1100,11950,300,full,eco,89445,8,Team A,3,0,e537f0fbeee87b04
7,46891,59223,48171,61094,56842,71478,57162,71860,Team A,Team B,3,4,3,2,26250,22250,28200,22500,4900,21500,full,full,152117,9,Team B,2,0,e537f0fbeee87b04
8,57162,71860,58442,73729,61329,77421,61649,77819,Team A,Team B,4,4,3,2,29550,18800,28000,21850,27000,13150,full,full,69026,7,Team A,3,0,e537f0fbeee87b04
9,61649,77819,62929,79710,68709,86698,69029,87093,Team A,Team B,4,5,3,2,21250,19050,29400,19350,9350,18550,full,force-buy,110211,9,Team B,2,0,e537f0fbeee87b04
10,71174,90014,72454,91792,80969,101820,81289,102211,Team A,Team B,4,6,3,2,19100,18550,19050,27350,18250,12100,force-buy,full,146543,1,Team B,2,0,e537f0fbeee87b04
11,81289,102211,82569,104144,89293,112168,89613,112562,Team A,Team B,4,7,3,2,10950,25250,5900,28050,1100,12700,semi,full,123592,9,Team B,2,0,e537f0fbeee87b04
12,89613,112562,90893,114636,96657,121688,97201,122340,Team A,Team B,5,7,3,2,22450,30600,23000,26600,22000,17750,full,full,113277,8,Team A,3,0,e537f0fbeee87b04
13,97201,122340,111378,140339,114985,144543,115305,144944,Team A,Team B,6,7,2,3,4000,4000,4850,4500,3350,3400,pistol,pistol,275598,9,Team A,2,0,e537f0fbeee87b04
14,115305,144944,116585,146980,122626,154298,122946,154681,Team A,Team B,7,7,2,3,18700,10400,19450,10150,18000,9950,semi,force-buy,116107,1,Team A,2,0,e537f0fbeee87b04
15,122946,154681,124226,156659,128764,162186,129084,162576,Team A,Team B,8,7,2,3,19700,13050,24300,4300,9600,2100,full,eco,93156,9,Team A,2,0,e537f0fbeee87b04
16,129084,162576,130364,164453,137724,173196,138044,173580,Team A,Team B,8,8,2,3,27850,25750,25000,26650,8700,25350,full,full,131822,12,Team B,3,0,e537f0fbeee87b04
17,138044,173580,139324,175392,146461,184083,146781,184468,Team A,Team B,9,8,2,3,24750,17450,26350,28400,20950,5950,full,full,130370,9,Team A,2,0,e537f0fbeee87b04
18,149030,187488,150310,189323,152704,192393,153024,192794,Team A,Team B,9,9,2,3,21850,24400,25200,25400,17000,23800,full,full,60884,8,Team B,3,0,e537f0fbeee87b04
19,153024,192794,154304,194656,162164,204052,162484,204437,Team A,Team B,10,9,2,3,11850,17750,12000,28800,11600,7750,force-buy,full,139741,9,Team A,2,0,e537f0fbeee87b04
20,164606,207362,165886,209096,173851,218660,174171,219045,Team A,Team B,11,9,2,3,18300,20500,23650,21500,16950,20200,full,force-buy,140238,9,Team A,2,0,e537f0fbeee87b04
21,174171,219045,175451,220921,178563,224812,178883,225216,Team A,Team B,12,9,2,3,19100,12900,25550,3550,16000,3350,full,eco,71583,9,Team A,2,0,e537f0fbeee87b04
22,180862,227852,182142,229740,186767,235435,186767,235435,Team A,Team B,13,9,2,3,34400,17900,26050,25050,4400,23750,full,full,94125,9,Team A,2,0,e537f0fbeee87b04
