number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1732,6476,7843,6796,8227,Team A,Team B,0,1,3,2,4000,4000,4200,3950,3400,3450,pistol,pistol,98437,1,Team B,2,0,72cbe2c6ce383400
2,6796,8227,8076,10015,15855,19362,16175,19757,Team A,Team B,0,2,3,2,10400,19250,12250,20850,10050,18700,force-buy,full,139772,1,Team B,2,0,72cbe2c6ce383400
3,16175,19757,17455,21583,23985,29364,24305,29756,Team A,Team B,0,3,3,2,12350,18950,8050,21850,900,6000,semi,full,120592,9,Team B,2,0,72cbe2c6ce383400
4,24305,29756,25585,31622,30654,37860,30974,38250,Team A,Team B,0,4,3,2,27750,31000,27500,25000,26500,20000,full,full,101726,1,Team B,2,0,72cbe2c6ce383400
5,30974,38250,32254,40028,38399,47498,38719,47877,Team A,Team B,0,5,3,2,18250,29700,22100,25400,12300,3500,semi,full,116086,1,Team B,2,0,72cbe2c6ce383400
6,38719,47877,39999,49714,47408,58702,47728,59091,Team A,Team B,0,6,3,2,24150,44900,29350,27150,20100,23400,full,full,135881,9,Team B,2,0,72cbe2c6ce383400
7,50020,62038,51300,63698,60787,74820,61107,75240,Team A,Team B,0,7,3,2,21750,39550,15350,26550,14750,16700,semi,full,160447,1,Team B,2,0,72cbe2c6ce383400
8,61107,75240,62387,77049,68648,84747,68968,85146,Team A,Team B,0,8,3,2,24600,41550,27550,27650,22050,9900,full,full,119337,9,Team B,2,0,72cbe2c6ce383400
9,71424,88236,72704,89929,77617,95826,77937,96216,Team A,Team B,1,8,3,2,19850,49700,12500,27550,11700,16900,semi,full,95274,8,Team A,3,0,72cbe2c6ce383400
10,80692,100026,81972,101770,89685,111117,90005,111531,Team A,Team B,1,9,3,2,26200,40500,31050,26950,22500,26250,full,full,139220,1,Team B,2,0,72cbe2c6ce383400
11,90005,111531,91285,113370,99925,123788,100245,124200,Team A,Team B,1,10,3,2,18500,32250,31150,27650,13950,9300,full,full,153856,1,Team B,2,0,72cbe2c6ce383400
12,100245,124200,101525,126044,107656,133527,108200,134187,Team A,Team B,1,11,3,2,21850,41550,25550,27850,20050,13100,full,full,117077,9,Team B,2,0,72cbe2c6ce383400
13,108200,134187,123045,153061,126570,157246,126890,157636,Team A,Team B,2,11,2,3,4000,4000,4000,4850,3400,3550,pistol,pistol,289449,9,Team A,2,0,72cbe2c6ce383400
14,126890,157636,128170,159465,130659,162516,130979,162906,Team A,Team B,3,11,2,3,18650,10850,19150,3150,18150,700,semi,eco,61256,9,Team A,2,0,72cbe2c6ce383400
15,130979,162906,132259,164764,134498,167611,134818,168022,Team A,Team B,3,12,2,3,18250,24250,21850,25550,14350,24050,full,full,59059,8,Team B,3,0,72cbe2c6ce383400
16,134818,168022,136098,169949,142307,177436,142307,177436,Team A,Team B,3,13,2,3,10350,20950,11450,28700,11250,14350,force-buy,full,118169,8,Team B,3,0,72cbe2c6ce383400
