number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1652,4086,4988,4406,5379,Team A,Team B,1,0,3,2,4000,4000,4150,4600,3550,3400,pistol,pistol,64209,8,Team A,3,0,7a873ef2dfe2748b
2,4406,5379,5686,7073,11013,13307,11333,13705,Team A,Team B,2,0,3,2,18200,10400,20950,1600,17600,1000,semi,eco,102076,8,Team A,3,0,7a873ef2dfe2748b
3,11333,13705,12613,15403,20814,25088,21134,25464,Team A,Team B,2,1,3,2,18950,21700,25400,22900,10000,21400,full,full,146560,1,Team B,2,0,7a873ef2dfe2748b
4,21134,25464,22414,27181,30854,37229,31174,37617,Team A,Team B,2,2,3,2,16350,19300,21250,25100,15350,12500,force-buy,full,151479,1,Team B,2,0,7a873ef2dfe2748b
5,31174,37617,32454,39358,41629,50055,41949,50469,Team A,Team B,2,3,3,2,11100,25800,5150,25300,1200,14300,semi,full,160144,1,Team B,2,0,7a873ef2dfe2748b
6,41949,50469,43229,52190,50002,60357,50322,60744,Team A,Team B,3,3,3,2,22500,30200,26450,25500,19150,12600,full,full,127312,8,Team A,3,0,7a873ef2dfe2748b
7,50322,60744,51602,62502,58239,70403,58559,70788,Team A,Team B,3,4,3,2,21100,25200,28600,24800,14600,23800,full,full,124363,9,Team B,2,0,7a873ef2dfe2748b
8,61674,74839,62954,76480,71339,86171,71659,86579,Team A,Team B,3,5,3,2,17200,19450,9950,21950,9350,16750,semi,full,145904,1,Team B,2,0,7a873ef2dfe2748b
9,71659,86579,72939,88353,76903,93132,77223,93531,Team A,Team B,3,6,3,2,20450,21400,22550,25400,16650,13150,full,full,84372,9,Team B,2,0,7a873ef2dfe2748b
10,77223,93531,78503,95398,88271,106818,88591,107192,Team A,Team B,3,7,3,2,18900,26300,12100,25500,11300,11700,semi,full,171075,1,Team B,2,0,7a873ef2dfe2748b
11,88591,107192,89871,109072,94903,115194,95223,115590,Team A,Team B,3,8,3,2,25800,33600,26900,25700,23200,17000,full,full,103028,9,Team B,2,0,7a873ef2dfe2748b
12,95223,115590,96503,117443,104378,126785,104922,127436,Team A,Team B,3,9,3,2,20100,34650,21250,26400,19750,19650,force-buy,full,144140,9,Team B,2,0,7a873ef2dfe2748b
13,104922,127436,119733,145243,124614,150886,124934,151282,Team A,Team B,3,10,2,3,4000,4000,5650,5350,3550,3550,pistol,pistol,301928,8,Team B,3,0,7a873ef2dfe2748b
14,124934,151282,126214,152989,133649,161858,133969,162254,Team A,Team B,3,11,2,3,10550,18200,10600,20050,10000,18000,force-buy,semi,136170,7,Team B,3,0,7a873ef2dfe2748b
15,136572,165706,137852,167496,144546,175471,144866,175857,Team A,Team B,3,12,2,3,16750,20100,17050,25250,15850,17050,force-buy,full,125728,7,Team B,3,0,7a873ef2dfe2748b
16,144866,175857,146146,177684,154801,187830,155121,188225,Team A,Team B,4,12,2,3,19600,22350,20550,26650,19350,16850,full,full,154157,1,Team A,2,0,7a873ef2dfe2748b
17,155121,188225,156401,189970,158977,193204,158977,193204,Team A,Team B,4,13,2,3,20800,19550,25300,26500,10750,11000,full,full,64106,8,Team B,3,0,7a873ef2dfe2748b
