number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1268,1761,5557,6701,5877,7079,Team A,Team B,1,0,3,2,4000,4000,4300,4300,3300,3300,pistol,pistol,84046,7,Team A,3,0,ac1380546b71e382
2,5877,7079,7157,8989,9394,11877,9714,12280,Team A,Team B,2,0,3,2,19400,14700,20700,15900,19100,14000,semi,force-buy,60187,8,Team A,3,0,ac1380546b71e382
3,9714,12280,10994,14042,15210,19034,15530,19424,Team A,Team B,3,0,3,2,18050,13300,22000,3500,10150,3500,semi,eco,84724,8,Team A,3,0,ac1380546b71e382
4,15530,19424,16810,21237,26151,32297,26471,32673,Team A,Team B,3,1,3,2,26250,24300,27700,24900,9150,23800,full,full,161482,1,Team B,2,0,ac1380546b71e382
5,26471,32673,27751,34607,30494,37937,30814,38318,Team A,Team B,4,1,3,2,26500,19500,29150,19400,23550,18700,full,semi,66033,8,Team A,3,0,ac1380546b71e382
6,30814,38318,32094,40146,35253,44033,35573,44428,Team A,Team B,5,1,3,2,20500,13700,29100,4600,16850,4900,full,eco,71690,8,Team A,3,0,ac1380546b71e382
7,37579,47079,38859,48840,45145,56553,45465,56939,Team A,Team B,6,1,3,2,21800,23900,30750,23900,13300,22900,full,full,118844,8,Team A,3,0,ac1380546b71e382
8,45465,56939,46745,58878,50799,63821,51119,64213,Team A,Team B,7,1,3,2,26250,18900,28750,8850,19150,8950,full,semi,86329,7,Team A,3,0,ac1380546b71e382
9,53039,66889,54319,68657,62667,78741,62987,79136,Team A,Team B,7,2,3,2,26400,31150,29950,27650,17100,27150,full,full,148674,1,Team B,2,0,ac1380546b71e382
10,65317,82175,66597,83967,71964,90281,72284,90665,Team A,Team B,7,3,3,2,16700,22500,25700,27950,14650,11800,full,full,101683,1,Team B,2,0,ac1380546b71e382
11,72284,90665,73564,92369,78464,98218,78784,98651,Team A,Team B,7,4,3,2,11850,29500,6150,27450,0,8000,semi,full,94746,9,Team B,2,0,ac1380546b71e382
12,78784,98651,80064,100515,86445,108120,86989,108784,Team A,Team B,8,4,3,2,24150,39550,25100,28250,23600,10150,full,full,118781,7,Team A,3,0,ac1380546b71e382
13,86989,108784,101153,126570,104770,130710,105090,131100,Team A,Team B,9,4,2,3,4000,4000,4400,4250,3400,3250,pistol,pistol,275045,9,Team A,2,0,ac1380546b71e382
14,105090,131100,106370,132959,111135,138669,111455,139058,Team A,Team B,10,4,2,3,18350,10850,17950,11400,16650,10300,semi,force-buy,94947,1,Team A,2,0,ac1380546b71e382
15,111455,139058,112735,140808,115768,144510,116088,144893,Team A,Team B,10,5,2,3,20700,13150,21300,8200,11250,1300,full,semi,68391,8,Team B,3,0,ac1380546b71e382
16,116088,144893,117368,146755,121507,151639,121827,152048,Team A,Team B,10,6,2,3,17950,30200,18750,29250,17650,25150,force-buy,full,84623,8,Team B,3,0,ac1380546b71e382
17,121827,152048,123107,153892,127064,158559,127384,158963,Team A,Team B,10,7,2,3,10700,22200,1100,29450,300,16900,eco,full,81675,8,Team B,3,0,ac1380546b71e382
18,127384,158963,128664,160785,133071,166264,133391,166677,Team A,Team B,10,8,2,3,22700,22650,23600,30350,22400,8300,full,full,91585,7,Team B,3,0,ac1380546b71e382
19,133391,166677,134671,168493,142031,177152,142351,177564,Team A,Team B,10,9,2,3,19000,33450,11050,30250,11150,18000,semi,full,131401,12,Team B,3,0,ac1380546b71e382
20,144927,180930,146207,182660,152197,189790,152517,190196,Team A,Team B,10,10,2,3,20500,32900,24300,30950,19100,5300,full,full,111142,8,Team B,3,0,ac1380546b71e382
21,152517,190196,153797,192025,157787,196993,158107,197415,Team A,Team B,10,11,2,3,18700,45150,10350,30650,10350,9500,semi,full,85263,8,Team B,3,0,ac1380546b71e382
22,160983,201137,162263,202822,167647,209317,167967,209702,Team A,Team B,11,11,2,3,25650,53200,24900,31050,23900,8800,full,full,102612,1,Team A,2,0,ac1380546b71e382
23,167967,209702,169247,211580,177546,221414,177866,221801,Team A,Team B,12,11,2,3,20750,52100,20650,31150,19450,30350,full,full,146918,1,Team A,2,0,ac1380546b71e382
24,180271,225081,181551,226832,188881,235612,188881,235612,Team A,Team B,13,11,2,3,20450,20300,23000,30950,17900,25050,full,full,132103,9,Team A,2,0,ac1380546b71e382
