number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1267,1785,3830,4792,4150,5182,Team A,Team B,1,0,3,2,4000,4000,4300,4850,3300,3450,pistol,pistol,59627,8,Team A,3,0,52f410db2e464ddf
2,4150,5182,5430,6872,9320,11504,9640,11927,Team A,Team B,2,0,3,2,18450,10950,20100,1500,17800,700,semi,eco,78682,8,Team A,3,0,52f410db2e464ddf
3,9640,11927,10920,13851,14676,18465,14996,18872,Team A,Team B,3,0,3,2,19900,22550,29200,22500,11750,21500,full,full,81370,8,Team A,3,0,52f410db2e464ddf
4,14996,18872,16276,20698,18579,23603,18899,24048,Team A,Team B,4,0,3,2,25700,16150,29650,8250,12600,8250,full,semi,58880,8,Team A,3,0,52f410db2e464ddf
5,18899,24048,20179,25871,26267,33259,26587,33644,Team A,Team B,4,1,3,2,30450,24900,29350,25300,3800,24000,full,full,114637,1,Team B,2,0,52f410db2e464ddf
6,28556,36257,29836,38111,36625,46178,36945,46561,Team A,Team B,4,2,3,2,34550,19600,29400,24300,17750,15850,full,full,123474,9,Team B,2,0,52f410db2e464ddf
7,36945,46561,38225,48455,41340,52250,41660,52640,Team A,Team B,5,2,3,2,27300,21800,26100,23500,24800,18600,full,full,70803,8,Team A,3,0,52f410db2e464ddf
8,44308,56224,45588,58132,47566,60643,47886,61061,Team A,Team B,6,2,3,2,20050,16400,27600,16600,19550,15300,full,force-buy,54997,8,Team A,3,0,52f410db2e464ddf
9,47886,61061,49166,62993,57102,72449,57422,72846,Team A,Team B,6,3,3,2,18050,16200,28250,9150,12750,8800,full,semi,141732,1,Team B,2,0,52f410db2e464ddf
10,57422,72846,58702,74627,63523,80393,63843,80777,Team A,Team B,7,3,3,2,12900,26400,19950,26700,12600,14800,force-buy,full,93928,8,Team A,3,0,52f410db2e464ddf
11,63843,80777,65123,82770,73140,92323,73460,92726,Team A,Team B,7,4,3,2,17850,24800,22300,24150,16500,22950,semi,full,143698,1,Team B,2,0,52f410db2e464ddf
12,75836,95963,77116,97767,81342,102855,81886,103522,Team A,Team B,7,5,3,2,9850,20650,16100,24600,9450,15700,force-buy,full,85776,9,Team B,2,0,52f410db2e464ddf
13,81886,103522,96235,120780,98431,123323,98751,123711,Team A,Team B,7,6,2,3,4000,4000,4250,3600,3450,2600,pistol,pistol,246438,8,Team B,3,0,52f410db2e464ddf
14,98751,123711,100031,125730,102271,128415,102591,128836,Team A,Team B,7,7,2,3,10050,19150,1000,19950,0,17600,eco,semi,58544,8,Team B,3,0,52f410db2e464ddf
15,102591,128836,103871,130795,107179,134848,107499,135241,Team A,Team B,7,8,2,3,22350,19600,22700,27700,21700,11150,full,full,74823,8,Team B,3,0,52f410db2e464ddf
16,107499,135241,108779,137052,116389,146133,116709,146528,Team A,Team B,8,8,2,3,15150,26000,7700,28500,7500,4400,semi,full,135559,9,Team A,2,0,52f410db2e464ddf
17,116709,146528,117989,148488,125709,157772,126029,158186,Team A,Team B,9,8,2,3,25200,29300,27750,27800,16000,26800,full,full,139940,9,Team A,2,0,52f410db2e464ddf
18,126029,158186,127309,159979,131415,164934,131735,165355,Team A,Team B,10,8,2,3,27250,12100,28150,1100,8900,300,full,eco,83983,9,Team A,2,0,52f410db2e464ddf
19,134042,168354,135322,170171,143384,179899,143704,180313,Team A,Team B,11,8,2,3,35700,24100,27750,24900,7000,23500,full,full,143686,1,Team A,2,0,52f410db2e464ddf
20,143704,180313,144984,182239,147739,185742,148059,186146,Team A,Team B,11,9,2,3,47200,15800,27650,23600,17200,13650,full,full,67568,8,Team B,3,0,52f410db2e464ddf
21,150692,189754,151972,191407,155116,195299,155436,195695,Team A,Team B,11,10,2,3,37600,20200,25100,28550,23400,14700,full,full,69011,8,Team B,3,0,52f410db2e464ddf
22,155436,195695,156716,197610,165085,207619,165405,207999,Team A,Team B,12,10,2,3,24300,23250,24550,29950,23550,14500,full,full,148403,1,Team A,2,0,52f410db2e464ddf
23,167804,211005,169084,212707,175357,220492,175357,220492,Team A,Team B,13,10,2,3,27600,16250,27650,30850,9600,14300,full,full,118072,9,Team A,2,0,52f410db2e464ddf
