number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1763,4102,5192,4422,5600,Team A,Team B,0,1,3,2,4000,4000,4350,4200,3550,3400,pistol,pistol,63862,9,Team B,2,0,559ac651f961dcd4
2,4422,5600,5702,7481,10516,13200,10836,13610,Team A,Team B,0,2,3,2,10550,18650,1000,21200,0,18000,eco,full,93498,9,Team B,2,0,559ac651f961dcd4
3,10836,13610,12116,15428,15748,19915,16068,20302,Team A,Team B,0,3,3,2,23150,18400,23600,24000,22600,11700,full,full,77567,9,Team B,2,0,559ac651f961dcd4
4,16068,20302,17348,22210,20028,25475,20348,25880,Team A,Team B,0,4,3,2,16250,24750,7400,24700,7400,19500,semi,full,63640,9,Team B,2,0,559ac651f961dcd4
5,20348,25880,21628,27751,28988,36626,29308,37009,Team A,Team B,1,4,3,2,26450,23000,27100,27550,25600,12750,full,full,132202,12,Team A,3,0,559ac651f961dcd4
6,31870,40661,33150,42417,40273,51027,40593,51444,Team A,Team B,1,5,3,2,18100,16750,25800,23250,15850,15500,full,full,127527,1,Team B,2,0,559ac651f961dcd4
7,40593,51444,41873,53286,48954,61867,49274,62244,Team A,Team B,2,5,3,2,17450,19950,26150,27850,15150,12200,full,full,128228,8,Team A,3,0,559ac651f961dcd4
8,51650,65511,52930,67259,57390,72733,57710,73131,Team A,Team B,2,6,3,2,20050,15450,28750,14450,18400,14150,full,force-buy,88848,9,Team B,2,0,559ac651f961dcd4
9,57710,73131,58990,75020,66362,83702,66682,84109,Team A,Team B,2,7,3,2,14050,19350,3650,23500,3450,11800,eco,full,130049,9,Team B,2,0,559ac651f961dcd4
10,66682,84109,67962,86049,70341,89150,70661,89549,Team A,Team B,3,7,3,2,25700,25600,26850,27350,25350,14550,full,full,62016,8,Team A,3,0,559ac651f961dcd4
11,70661,89549,71941,91481,74179,94387,74499,94812,Team A,Team B,4,7,3,2,18100,18450,27950,18500,13200,18000,full,force-buy,59519,8,Team A,3,0,559ac651f961dcd4
12,74499,94812,75779,96711,79908,101795,80452,102449,Team A,Team B,4,8,3,2,22250,9950,31950,9700,14100,9500,full,force-buy,85908,9,Team B,2,0,559ac651f961dcd4
13,80452,102449,95617,121882,100720,127886,101040,128287,Team A,Team B,4,9,2,3,4000,4000,4250,4700,3250,3400,pistol,pistol,312938,7,Team B,3,0,559ac651f961dcd4
14,101040,128287,102320,130280,108897,138269,109217,138661,Team A,Team B,5,9,2,3,14150,19900,14000,22250,13400,19550,force-buy,semi,122803,9,Team A,2,0,559ac651f961dcd4
15,109217,138661,110497,140603,117097,148565,117417,148967,Team A,Team B,6,9,2,3,18800,8850,22350,6700,17150,6700,full,semi,121843,9,Team A,2,0,559ac651f961dcd4
16,117417,148967,118697,150879,120223,152735,120543,153144,Team A,Team B,7,9,2,3,20000,12250,22650,1000,9350,0,full,eco,46355,9,Team A,2,0,559ac651f961dcd4
17,120543,153144,121823,155061,128773,163487,129093,163874,Team A,Team B,8,9,2,3,28700,24550,28050,25800,11650,24300,full,full,127244,1,Team A,2,0,559ac651f961dcd4
18,129093,163874,130373,165786,136273,172974,136593,173358,Team A,Team B,8,10,2,3,35850,14950,27850,10950,13100,6950,full,semi,111952,8,Team B,3,0,559ac651f961dcd4
19,136593,173358,137873,175180,142322,180711,142642,181104,Team A,Team B,9,10,2,3,30450,25750,26250,29800,25950,18550,full,full,90460,9,Team A,2,0,559ac651f961dcd4
20,142642,181104,143922,183100,151576,192307,151896,192693,Team A,Team B,10,10,2,3,22150,19900,26650,10750,15900,10550,full,semi,137824,9,Team A,2,0,559ac651f961dcd4
21,153990,195466,155270,197293,157425,199989,157745,200375,Team A,Team B,10,11,2,3,23900,24550,26250,26000,16100,24300,full,full,55644,8,Team B,3,0,559ac651f961dcd4
22,160376,204069,161656,205880,166916,212215,167236,212602,Team A,Team B,11,11,2,3,15600,17800,14900,24650,14800,16950,force-buy,full,100215,9,Team A,2,0,559ac651f961dcd4
23,167236,212602,168516,214553,175481,222840,175801,223234,Team A,Team B,12,11,2,3,18550,13650,26300,12300,15050,11200,full,semi,125952,9,Team A,2,0,559ac651f961dcd4
24,178036,226270,179316,228190,182563,232233,182563,232233,Team A,Team B,13,11,2,3,23100,17900,28150,18950,16300,17650,full,force-buy,73359,9,Team A,2,0,559ac651f961dcd4
