number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,3218,5120,4498,7385,11858,17709,12178,18153,Team Spirit,GamerLegion,1,0,3,2,21600,29650,22850,27350,21350,3900,pistol,pistol,131129,12,Team Spirit,3,0,466fcbf188bb4eeb
2,12178,18153,13458,20522,20337,30477,20657,30959,Team Spirit,GamerLegion,2,0,3,2,17500,32050,25150,27550,14300,22850,full,full,128369,8,Team Spirit,3,0,466fcbf188bb4eeb
3,23572,35431,24852,37785,33200,49443,33520,49891,Team Spirit,GamerLegion,2,1,3,2,20850,19100,29250,9850,14800,9150,full,semi,145951,1,GamerLegion,2,0,466fcbf188bb4eeb
4,36052,53989,37332,56463,44268,66471,44588,66917,Team Spirit,GamerLegion,2,2,3,2,13250,29150,18800,27700,13000,15100,force-buy,full,130015,1,GamerLegion,2,0,466fcbf188bb4eeb
5,44588,66917,45868,69154,52696,79018,53240,79774,Team Spirit,GamerLegion,2,3,3,2,9750,32450,20800,28050,9400,6600,force-buy,full,126046,9,GamerLegion,2,0,466fcbf188bb4eeb
6,53240,79774,67464,101681,73886,110191,74206,110637,Team Spirit,GamerLegion,2,4,2,3,4000,4000,4250,4600,3450,3300,pistol,pistol,316829,8,GamerLegion,3,0,466fcbf188bb4eeb
7,74206,110637,75486,112834,80620,120285,80940,120746,Team Spirit,GamerLegion,2,5,2,3,10350,18450,1500,21650,700,18150,eco,semi,100495,8,GamerLegion,3,0,466fcbf188bb4eeb
8,80940,120746,82220,122978,89580,133704,89900,134136,Team Spirit,GamerLegion,2,6,2,3,21650,19250,22300,24050,21300,5700,full,full,134973,12,GamerLegion,3,0,466fcbf188bb4eeb
9,89900,134136,91180,136554,96590,144506,96910,144972,Team Spirit,GamerLegion,2,7,2,3,12850,31300,15000,29850,11000,19550,force-buy,full,108016,8,GamerLegion,3,0,466fcbf188bb4eeb
10,98914,148297,100194,150756,106343,159714,106663,160172,Team Spirit,GamerLegion,3,7,2,3,19450,28900,19350,30450,18350,13500,force-buy,full,118921,9,Team Spirit,2,0,466fcbf188bb4eeb
11,106663,160172,107943,162703,111419,168024,111739,168486,Team Spirit,GamerLegion,4,7,2,3,19150,23300,23800,24050,15600,22850,full,full,81788,9,Team Spirit,2,0,466fcbf188bb4eeb
12,111739,168486,113019,170684,116890,176130,117210,176736,Team Spirit,GamerLegion,5,7,2,3,21600,10850,23850,1000,15550,0,full,eco,79621,9,Team Spirit,2,0,466fcbf188bb4eeb
13,117210,176736,118490,179091,127336,191984,127656,192464,Team Spirit,GamerLegion,5,8,2,3,23800,22850,25500,24050,5300,22550,full,full,158826,7,GamerLegion,3,0,466fcbf188bb4eeb
14,127656,192464,128936,194852,137743,207657,138063,208095,Team Spirit,GamerLegion,6,8,2,3,31900,19600,27350,27200,26350,15900,full,full,158253,1,Team Spirit,2,0,466fcbf188bb4eeb
15,138063,208095,139343,210470,146602,220435,146922,220897,Team Spirit,GamerLegion,7,8,2,3,24050,13600,26100,11350,11150,2150,full,semi,128536,1,Team Spirit,2,0,466fcbf188bb4eeb
16,149314,224595,150594,226894,159156,239126,159476,239582,Team Spirit,GamerLegion,8,8,2,3,32000,24050,27750,25400,15600,21050,full,full,151358,1,Team Spirit,2,0,466fcbf188bb4eeb
17,159476,239582,160756,241951,165936,249629,165936,249629,Team Spirit,GamerLegion,8,9,2,3,28000,20550,27750,29150,17700,16250,full,full,104651,7,GamerLegion,3,0,466fcbf188bb4eeb
