name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
fame,76561198080114546,33,Team A,15,4,20,9,60,0.750000,73.333336,50.599998,0.500000,0.666667,1.000000,1,-1,0,0,0,0,0,0,1518,250,30,7,6,10,7,8,4,2,0,0,0,3,4,10,7,8,4,1,2,6,0,0,9,1,0,1,0,0.848886,0.825714,CSGO-vjGru-yOv3D-iovxr-ZXBEY-CcfiK,2,0,c56449524c6b814a
HeavyGoD,76561198068002993,54,Team B,24,5,19,12,50,1.263158,73.333336,81.933334,0.800000,0.633333,2.266667,4,-1,0,0,0,0,0,0,2458,431,68,10,9,13,10,11,4,2,0,0,0,6,7,13,10,11,2,2,7,2,0,0,6,4,2,1,0,1.229538,1.277643,CSGO-dE62s-bXOib-X28Yu-zJHtx-hif4D,4,0,c56449524c6b814a
malbsMd,76561198080703143,42,Team B,15,7,21,10,66,0.714286,60.000004,62.500000,0.500000,0.700000,3.566667,2,-1,0,0,0,1,1,0,1875,268,107,7,6,10,7,8,4,2,0,0,0,3,4,10,7,8,4,9,4,4,0,2,7,4,0,0,0,0.781832,0.740446,CSGO-MQYLm-nK5pN-DtXZW-KkmSV-OP3ED,3,0,c56449524c6b814a
m0NESY,76561198074762801,55,Team B,21,6,20,7,33,1.050000,83.333328,77.000000,0.700000,0.666667,7.633333,1,-1,0,0,0,2,0,0,2310,260,229,11,10,14,11,12,4,2,0,0,0,7,8,14,11,12,2,3,1,5,0,2,13,4,0,0,0,1.185875,0.934806,CSGO-GsnzG-rBZDa-ry2xe-zrqZs-qKwLA,2,0,c56449524c6b814a
FL4MUS,76561198014259134,45,Team A,20,3,19,14,70,1.052632,63.333332,65.233330,0.666667,0.633333,2.233333,2,-1,0,0,0,0,0,0,1957,267,67,6,5,9,6,7,4,2,0,0,0,2,3,9,6,7,3,6,7,3,0,0,9,4,1,0,0,0.981211,0.992225,CSGO-2xkTh-UwMhs-Wfw9o-G8jLV-2JH8D,3,0,c56449524c6b814a
electronic,76561198044045107,53,Team A,16,11,24,9,56,0.666667,60.000004,75.766670,0.533333,0.800000,3.066667,5,-1,0,0,0,3,0,0,2273,369,92,8,7,11,8,9,5,3,1,1,1,3,4,10,7,8,2,4,1,8,0,0,6,2,2,0,0,0.813089,0.763852,CSGO-XvQtE-YZF5M-98uXV-7nWbf-ZbJaA,1,0,c56449524c6b814a
FL1T,76561197995817501,54,Team A,23,3,17,10,43,1.352941,76.666664,82.533333,0.766667,0.566667,6.433333,3,-1,0,0,0,0,1,0,2476,473,193,13,12,16,13,14,6,4,2,2,2,7,8,14,11,12,4,2,7,5,0,0,11,6,0,0,0,1.255865,1.110962,CSGO-NpjdZ-5378L-BMRxJ-Y243S-b9qmJ,4,0,c56449524c6b814a
Snax,76561197982141573,45,Team B,17,1,16,7,41,1.062500,70.000000,50.666668,0.566667,0.533333,1.266667,5,-1,0,0,0,2,1,0,1520,186,38,12,11,15,12,13,6,4,2,2,2,6,7,13,10,11,3,1,2,2,0,1,6,4,1,0,0,0.943479,0.990460,CSGO-OFKZZ-mZp9n-KXx4x-2SmEp-jcYHK,0,0,c56449524c6b814a
huNter-,76561198012872053,42,Team B,17,5,22,3,17,0.772727,70.000000,69.500000,0.566667,0.733333,1.200000,2,-1,0,0,0,1,0,0,2085,365,36,8,7,11,8,9,4,2,0,0,0,4,5,11,8,9,2,2,4,5,0,1,13,2,0,0,0,0.910449,0.730213,CSGO-NPJWV-O5fQA-TPAzd-iDpe2-sw3JE,1,0,c56449524c6b814a
ICY,76561198055109028,67,Team A,24,4,14,3,12,1.714286,73.333336,83.800003,0.800000,0.466667,3.300000,5,-1,0,0,0,4,2,0,2514,124,99,11,10,14,11,12,5,3,1,1,1,6,7,13,10,11,4,0,6,3,0,0,7,4,3,0,0,1.321007,1.355946,CSGO-WnQHE-BTaKA-wHs7v-KR8QX-o2OtQ,0,0,c56449524c6b814a
