frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
13626,11413,1,4,2,0,76561197989430253,karrigan,0,0,da770bde2ceb32d
20854,17031,2,5,2,0,76561197997351207,rain,0,0,da770bde2ceb32d
30527,24564,3,4,2,0,76561197997351207,rain,0,2,da770bde2ceb32d
38174,30369,4,4,2,0,76561198201620490,broky,0,0,da770bde2ceb32d
48385,38204,5,3,3,0,76561197991272318,ropz,1,1,da770bde2ceb32d
60975,48262,6,3,2,0,76561198068422762,frozen,0,1,da770bde2ceb32d
73658,58398,7,2,3,0,76561197989744167,apEX,0,0,da770bde2ceb32d
79725,63176,8,4,3,0,76561198113666193,ZywOo,0,0,da770bde2ceb32d
87628,69228,9,4,2,0,76561198066693739,EliGE,0,0,da770bde2ceb32d
98035,77405,10,3,3,0,76561198113666193,ZywOo,0,0,da770bde2ceb32d
104628,82611,11,5,3,0,76561197978835160,flameZ,0,0,da770bde2ceb32d
115413,90980,12,5,3,0,76561197991272318,ropz,0,1,da770bde2ceb32d
138252,109954,13,2,2,0,76561197978835160,flameZ,0,0,da770bde2ceb32d
145336,115703,14,4,2,0,76561198113666193,ZywOo,0,0,da770bde2ceb32d
157875,125770,15,3,2,1,76561198113666193,ZywOo,0,0,da770bde2ceb32d
167413,133277,16,4,2,0,76561198113666193,ZywOo,0,0,da770bde2ceb32d
172673,137340,17,3,2,0,76561198113666193,ZywOo,0,1,da770bde2ceb32d
180530,143668,18,2,2,0,76561197973140692,mezii,0,1,da770bde2ceb32d
180555,143689,18,1,3,1,76561197989430253,karrigan,1,1,da770bde2ceb32d
211540,168634,20,2,2,0,76561197991272318,ropz,1,2,da770bde2ceb32d
211648,168728,20,1,3,1,76561197997351207,rain,0,0,da770bde2ceb32d
224273,178771,21,3,3,0,76561197989430253,karrigan,0,1,da770bde2ceb32d
232383,185268,22,3,3,0,76561197997351207,rain,0,1,da770bde2ceb32d
240734,192142,23,4,3,0,76561197989430253,karrigan,0,1,da770bde2ceb32d
251907,200825,24,2,3,0,76561197989430253,karrigan,0,1,da770bde2ceb32d
252714,201536,24,1,2,1,76561198113666193,ZywOo,1,1,da770bde2ceb32d
261858,208658,25,2,2,0,76561197989744167,apEX,0,1,da770bde2ceb32d
263187,209804,25,1,3,1,76561198068422762,frozen,1,1,da770bde2ceb32d
275304,219462,26,4,3,0,76561198201620490,broky,0,3,da770bde2ceb32d
276389,220385,26,1,2,1,76561198113666193,ZywOo,1,1,da770bde2ceb32d
289368,230703,27,2,3,0,76561198066693739,EliGE,0,0,da770bde2ceb32d
300254,239371,28,5,3,0,76561197973140692,mezii,0,0,da770bde2ceb32d
314675,250812,29,3,3,0,76561197989744167,apEX,0,2,da770bde2ceb32d
315238,251308,29,1,2,1,76561197997351207,rain,1,1,da770bde2ceb32d
324566,258579,30,3,2,0,76561198201620490,broky,0,2,da770bde2ceb32d
324849,258823,30,1,3,1,76561197978835160,flameZ,1,1,da770bde2ceb32d
332839,265029,31,4,3,0,76561197978835160,flameZ,0,1,da770bde2ceb32d
343303,273309,32,3,2,0,76561198066693739,EliGE,0,2,da770bde2ceb32d
345364,275069,32,1,3,1,76561198113666193,ZywOo,1,1,da770bde2ceb32d
355479,283037,33,5,2,0,76561198068422762,frozen,0,1,da770bde2ceb32d
367517,292683,34,4,3,0,76561198201620490,broky,0,0,da770bde2ceb32d
377366,300318,35,4,3,0,76561197997351207,rain,0,1,da770bde2ceb32d
