name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
flameZ,76561197978835160,50,Team B,20,6,14,10,50,1.428571,77.272728,98.454544,0.909091,0.636364,3.909091,4,-1,0,0,0,1,0,0,2166,365,86,3,7,7,3,4,3,0,0,0,0,0,7,7,3,4,6,3,2,5,0,1,6,4,2,0,0,1.414406,1.320608,CSGO-iVyCV-6tmzL-SKMdk-5PvRr-YMbEC,3,0,f500563a00bf8c99
Techno4K,76561198966340160,34,Team A,15,3,18,8,53,0.833333,63.636364,66.090912,0.681818,0.818182,2.681818,2,-1,0,0,0,0,0,0,1454,177,59,4,8,8,4,5,3,0,0,0,0,1,8,8,4,5,3,9,1,3,0,2,6,3,1,0,0,0.904380,0.876556,CSGO-xLKWR-n4mRL-LRHtd-3WTmE-z2urD,0,0,f500563a00bf8c99
bLitz,76561198959824088,44,Team A,17,8,13,11,64,1.307692,68.181816,86.954544,0.772727,0.590909,2.863636,4,-1,0,0,0,1,0,0,1913,310,63,7,11,11,7,8,5,2,2,2,2,2,9,9,5,6,0,3,2,4,0,1,5,3,2,0,0,1.226657,1.217485,CSGO-5ZuLo-kNWtr-VG6uo-A7pqe-u3edJ,1,0,f500563a00bf8c99
Mzinho,76561198838822582,19,Team A,8,3,17,7,87,0.470588,63.636364,51.954544,0.363636,0.772727,2.363636,1,-1,0,0,0,0,0,0,1143,165,52,5,9,9,5,6,3,0,0,0,0,2,9,9,5,6,2,2,2,5,0,2,3,1,1,0,0,0.608351,0.595158,CSGO-44Zc6-y7wie-mZBxN-cADJQ-JK5mA,2,0,f500563a00bf8c99
Senzu,76561198920720017,41,Team A,19,3,18,13,68,1.055556,81.818184,84.727272,0.863636,0.818182,3.318182,1,-1,0,0,0,0,0,0,1864,282,73,4,8,8,4,5,3,0,0,0,0,1,8,8,4,5,1,1,8,1,0,0,11,4,0,0,0,1.253896,0.975731,CSGO-qKcSJ-3Sfox-kbv4M-jTUFc-NCmDA,4,0,f500563a00bf8c99
ropz,76561197991272318,45,Team B,18,7,15,8,44,1.200000,77.272728,90.727272,0.818182,0.681818,0.090909,4,-1,0,0,0,1,0,0,1996,264,2,5,9,9,5,6,3,0,0,0,0,2,9,9,5,6,4,1,5,2,0,0,6,6,0,0,0,1.291408,1.102013,CSGO-MMQuh-Hs3Sj-Qv9zd-VaCmc-3QqNO,2,0,f500563a00bf8c99
mezii,76561197973140692,45,Team B,18,4,13,9,50,1.384615,72.727272,72.363640,0.818182,0.590909,4.636364,1,-1,0,0,0,2,0,0,1592,269,102,6,10,10,6,7,3,0,0,0,0,3,10,10,6,7,1,2,4,2,0,0,5,2,3,0,0,1.234323,1.308195,CSGO-qKcSJ-3Sfox-kbv4M-jTUFc-NCmDA,4,0,f500563a00bf8c99
910-,76561199203563345,30,Team A,11,8,18,5,45,0.611111,59.090908,49.818180,0.500000,0.818182,0.500000,1,-1,0,0,0,1,0,0,1096,92,11,9,13,13,9,10,3,0,0,0,0,6,13,13,9,10,0,1,1,2,0,0,6,1,1,0,0,0.684616,0.671915,CSGO-ZsHQM-DfKAp-DZTFR-V3aAJ-pBtdA,3,0,f500563a00bf8c99
ZywOo,76561198113666193,48,Team B,18,9,13,10,55,1.384615,86.363640,90.227272,0.818182,0.590909,0.318182,3,-1,0,0,0,1,0,0,1985,217,7,5,9,9,5,6,3,0,0,0,0,2,9,9,5,6,3,0,1,2,0,0,9,3,1,0,0,1.413674,1.176363,CSGO-WnQHE-BTaKA-wHs7v-KR8QX-o2OtQ,1,0,f500563a00bf8c99
apEX,76561197989744167,26,Team B,10,6,15,4,40,0.666667,77.272728,59.000000,0.454545,0.681818,2.727273,1,-1,0,0,0,0,0,0,1298,151,60,6,10,10,6,7,4,1,1,1,1,2,9,9,5,6,2,0,2,3,0,0,7,0,1,0,0,0.871048,0.719096,CSGO-8fcjw-trwPY-98uXV-7nWbf-ZbJaA,0,0,f500563a00bf8c99
