number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1621,6425,7603,6745,7996,Team A,Team B,1,0,3,2,4000,4000,4200,4750,3400,3350,pistol,pistol,97153,7,Team A,3,0,a841aa475f35b827
2,6745,7996,8025,9748,14127,16994,14447,17386,Team A,Team B,1,1,3,2,19900,14350,21600,14200,19050,13900,semi,force-buy,114994,9,Team B,2,0,a841aa475f35b827
3,14447,17386,15727,19165,22981,27793,23301,28187,Team A,Team B,1,2,3,2,8050,18500,8600,27250,7800,12300,force-buy,full,133001,9,Team B,2,0,a841aa475f35b827
4,23301,28187,24581,29875,27467,33365,27787,33747,Team A,Team B,1,3,3,2,10650,23850,1200,26650,200,16800,eco,full,66174,9,Team B,2,0,a841aa475f35b827
5,27787,33747,29067,35532,36649,44519,36969,44898,Team A,Team B,1,4,3,2,22750,25100,23800,27550,22600,7500,full,full,137666,1,Team B,2,0,a841aa475f35b827
6,36969,44898,38249,46628,44236,53808,44556,54192,Team A,Team B,1,5,3,2,16150,36600,6800,26900,6400,25900,semi,full,113869,1,Team B,2,0,a841aa475f35b827
7,47556,58119,48836,59852,56301,68875,56621,69265,Team A,Team B,1,6,3,2,26750,29100,28650,27500,25100,6200,full,full,137461,1,Team B,2,0,a841aa475f35b827
8,56621,69265,57901,71064,66774,81596,67094,81977,Team A,Team B,2,6,3,2,18850,41300,28650,27250,12900,13100,full,full,157590,7,Team A,3,0,a841aa475f35b827
9,67094,81977,68374,83783,76318,93390,76638,93793,Team A,Team B,3,6,3,2,25050,39700,29050,27250,21600,26650,full,full,145858,7,Team A,3,0,a841aa475f35b827
10,76638,93793,77918,95551,82054,100593,82374,100992,Team A,Team B,4,6,3,2,22350,26750,30800,15850,17750,15250,full,semi,86904,7,Team A,3,0,a841aa475f35b827
11,82374,100992,83654,102757,93225,114224,93545,114608,Team A,Team B,4,7,3,2,23300,27400,31400,27100,13700,26300,full,full,169104,1,Team B,2,0,a841aa475f35b827
12,93545,114608,94825,116375,101089,124072,101633,124746,Team A,Team B,4,8,3,2,19200,19600,29800,27450,18950,9800,full,full,120949,9,Team B,2,0,a841aa475f35b827
13,101633,124746,115744,141958,119178,145974,119498,146366,Team A,Team B,5,8,2,3,4000,4000,4500,4250,3500,3450,pistol,pistol,271293,9,Team A,2,0,a841aa475f35b827
14,119498,146366,120778,148048,124220,152106,124540,152502,Team A,Team B,6,8,2,3,18250,10650,18750,1300,17750,500,semi,eco,73357,9,Team A,2,0,a841aa475f35b827
15,124540,152502,125820,154221,134918,164942,135238,165325,Team A,Team B,6,9,2,3,18850,22450,21950,23400,8200,22200,full,full,158983,7,Team B,3,0,a841aa475f35b827
16,135238,165325,136518,167117,145256,177470,145576,177856,Team A,Team B,7,9,2,3,22450,19250,22500,22600,21500,18250,full,full,155213,9,Team A,2,0,a841aa475f35b827
17,145576,177856,146856,179582,152180,185743,152500,186136,Team A,Team B,8,9,2,3,19000,12000,23200,1500,16250,700,full,eco,100795,9,Team A,2,0,a841aa475f35b827
18,154426,188634,155706,190344,163066,199121,163386,199518,Team A,Team B,8,10,2,3,20600,23900,24800,25200,12000,23600,full,full,134023,12,Team B,3,0,a841aa475f35b827
19,163386,199518,164666,201238,172026,210164,172346,210537,Team A,Team B,8,11,2,3,12800,17250,23750,28450,12400,8050,full,full,136055,12,Team B,3,0,a841aa475f35b827
20,174706,213599,175986,215345,182615,223289,182935,223667,Team A,Team B,8,12,2,3,6100,25950,15350,29400,5900,9150,force-buy,full,123838,7,Team B,3,0,a841aa475f35b827
21,182935,223667,184215,225477,188708,230964,188708,230964,Team A,Team B,8,13,2,3,7850,34300,16600,31150,15800,20500,force-buy,full,93255,7,Team B,3,0,a841aa475f35b827
