number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,641,848,3458,4541,10873,13067,11321,13605,[B8],G2 Esports CS2,0,1,3,2,4000,4000,4150,4750,3550,3350,pistol,pistol,155598,1,G2 Esports CS2,2,0,759d1628c3ad98f7
2,11321,13605,12601,15469,17566,21358,18014,21897,[B8],G2 Esports CS2,1,1,3,2,10250,19650,11200,19600,10000,18300,force-buy,semi,98727,8,[B8],3,0,759d1628c3ad98f7
3,18014,21897,19294,23885,24490,30153,24938,30709,[B8],G2 Esports CS2,1,2,3,2,18300,10750,22650,10550,17300,10150,full,force-buy,105132,9,G2 Esports CS2,2,0,759d1628c3ad98f7
4,24938,30709,26218,32499,33735,41288,34183,41818,[B8],G2 Esports CS2,1,3,3,2,8300,18650,8500,24200,8100,9300,force-buy,full,134714,1,G2 Esports CS2,2,0,759d1628c3ad98f7
5,34183,41818,35463,43612,45167,55250,45615,55781,[B8],G2 Esports CS2,1,4,3,2,10300,28050,6500,25550,300,8700,semi,full,171044,1,G2 Esports CS2,2,0,759d1628c3ad98f7
6,45615,55781,46895,57633,54678,66912,55126,67440,[B8],G2 Esports CS2,1,5,3,2,22600,38350,23300,26000,22300,9400,full,full,141743,1,G2 Esports CS2,2,0,759d1628c3ad98f7
7,57152,70085,58432,71812,66473,81531,66921,82057,[B8],G2 Esports CS2,2,5,3,2,15400,47950,9850,25800,6100,14100,semi,full,145754,7,[B8],3,0,759d1628c3ad98f7
8,66921,82057,68201,83935,75337,92569,75785,93093,[B8],G2 Esports CS2,2,6,3,2,28600,45350,28500,27250,24300,26250,full,full,133861,1,G2 Esports CS2,2,0,759d1628c3ad98f7
9,75785,93093,77065,94867,79898,98315,80346,98842,[B8],G2 Esports CS2,2,7,3,2,16400,38100,13400,27350,6200,9200,semi,full,66497,9,G2 Esports CS2,2,0,759d1628c3ad98f7
10,80346,98842,81626,100767,88708,109447,89156,110000,[B8],G2 Esports CS2,3,7,3,2,25000,46650,25450,27950,24250,6500,full,full,135045,8,[B8],3,0,759d1628c3ad98f7
11,89156,110000,90436,111922,99485,122855,99933,123379,[B8],G2 Esports CS2,3,8,3,2,18500,47150,29200,27350,7800,26350,full,full,163697,9,G2 Esports CS2,2,0,759d1628c3ad98f7
12,99933,123379,101213,125304,107396,132889,107940,133539,[B8],G2 Esports CS2,4,8,3,2,23300,38850,24400,28350,23200,27300,full,full,121101,7,[B8],3,0,759d1628c3ad98f7
13,107940,133539,121169,150321,124683,154357,125131,154899,[B8],G2 Esports CS2,5,8,2,3,4000,4000,4600,4200,3300,3400,pistol,pistol,265098,9,[B8],2,0,759d1628c3ad98f7
14,125131,154899,126411,157045,134637,166997,135085,167509,[B8],G2 Esports CS2,6,8,2,3,18750,11000,19600,10450,18300,10250,semi,force-buy,154057,1,[B8],2,0,759d1628c3ad98f7
15,135085,167509,136365,169330,143725,178141,144173,178674,[B8],G2 Esports CS2,6,9,2,3,18550,13050,21950,9800,9500,2100,full,semi,135389,12,G2 Esports CS2,3,0,759d1628c3ad98f7
16,146688,181975,147968,183695,155328,192296,155776,192811,[B8],G2 Esports CS2,6,10,2,3,14950,28400,19150,28150,14550,15500,force-buy,full,131428,12,G2 Esports CS2,3,0,759d1628c3ad98f7
17,155776,192811,157056,194547,160523,198804,160971,199348,[B8],G2 Esports CS2,6,11,2,3,8300,30650,1300,27350,300,8350,eco,full,76315,8,G2 Esports CS2,3,0,759d1628c3ad98f7
18,163000,202231,164280,203998,171640,212742,172088,213264,[B8],G2 Esports CS2,6,12,2,3,20000,40050,20950,27450,19950,3700,full,full,133848,12,G2 Esports CS2,3,0,759d1628c3ad98f7
19,172088,213264,173368,215024,179773,222686,179773,222686,[B8],G2 Esports CS2,6,13,2,3,18150,49200,17100,28750,12000,22350,force-buy,full,119980,8,G2 Esports CS2,3,0,759d1628c3ad98f7
