frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
10833,8755,1,3,3,0,76561198128931118,Podi,1,0,14549e5012277fa9
31216,25791,3,5,3,0,76561198971718392,Neityu,0,0,14549e5012277fa9
41885,34333,4,3,3,0,76561198040577200,sdy,1,1,14549e5012277fa9
60543,49336,6,2,2,0,76561198057282432,kyxsan,0,0,14549e5012277fa9
73678,59510,7,5,2,0,76561197983956651,Magisk,0,0,14549e5012277fa9
82793,66254,8,3,2,0,76561197996678278,TeSeS,0,0,14549e5012277fa9
91571,73378,9,3,2,0,76561197983956651,Magisk,1,0,14549e5012277fa9
104976,84508,10,3,3,0,76561198128931118,Podi,1,0,14549e5012277fa9
111193,89309,11,5,2,0,76561198799340122,degster,0,1,14549e5012277fa9
117768,94392,12,4,3,0,76561198362964332,xKacpersky,0,0,14549e5012277fa9
139631,112111,13,2,3,0,76561198799340122,degster,0,0,14549e5012277fa9
158331,127232,15,4,3,0,76561198041683378,NiKo,0,0,14549e5012277fa9
211586,170741,18,5,2,0,76561198128931118,Podi,0,0,14549e5012277fa9
217490,175390,19,2,3,0,76561197983956651,Magisk,0,0,14549e5012277fa9
231219,186347,20,4,2,0,76561198040577200,sdy,0,1,14549e5012277fa9
247598,199728,21,2,2,0,76561198040577200,sdy,0,0,14549e5012277fa9
255957,206463,22,4,2,0,76561198128931118,Podi,0,0,14549e5012277fa9
260986,210291,23,3,2,0,76561198040577200,sdy,0,1,14549e5012277fa9
279985,226001,24,4,3,0,76561198799340122,degster,0,0,14549e5012277fa9
293186,236749,25,2,3,0,76561197983956651,Magisk,0,1,14549e5012277fa9
295594,238865,25,1,2,1,76561198010511021,gla1ve,1,1,14549e5012277fa9
305735,246934,26,5,2,0,76561198128931118,Podi,0,2,14549e5012277fa9
314142,253477,27,3,3,0,76561197996678278,TeSeS,0,0,14549e5012277fa9
341694,275929,29,5,3,0,76561198971718392,Neityu,0,0,14549e5012277fa9
352898,284442,30,5,3,0,76561198040577200,sdy,0,0,14549e5012277fa9
