frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
24573,20593,1,3,3,0,76561198176878303,jL,0,1,e404f30b9dc3e185
36819,30611,2,3,2,0,76561198005107817,Staehr,0,2,e404f30b9dc3e185
38146,31777,2,1,3,1,76561198176878303,jL,1,1,e404f30b9dc3e185
46359,38461,3,3,2,0,76561198022365638,stavn,0,0,e404f30b9dc3e185
51556,42506,4,5,2,0,76561198004115516,cadiaN,0,0,e404f30b9dc3e185
63680,52305,5,2,2,0,76561198120557348,jabbi,0,1,e404f30b9dc3e185
63761,52377,5,1,3,1,76561198013243326,Aleksib,1,1,e404f30b9dc3e185
73038,59752,6,2,2,0,76561197987713664,dev1ce,0,1,e404f30b9dc3e185
73819,60436,6,1,3,1,76561198176878303,jL,1,1,e404f30b9dc3e185
85768,70092,7,3,2,0,76561197987713664,dev1ce,0,0,e404f30b9dc3e185
96053,78319,8,2,2,1,76561198005107817,Staehr,1,2,e404f30b9dc3e185
96073,78334,8,1,3,0,76561198013243326,Aleksib,0,0,e404f30b9dc3e185
104616,85075,9,2,2,0,76561198120557348,jabbi,0,0,e404f30b9dc3e185
127926,104094,11,2,2,0,76561197987713664,dev1ce,0,0,e404f30b9dc3e185
135030,109536,12,4,2,0,76561197987713664,dev1ce,1,2,e404f30b9dc3e185
162223,132229,13,3,2,0,76561199063068840,w0nderful,0,0,e404f30b9dc3e185
171354,139617,14,4,2,0,76561198246607476,b1t,0,0,e404f30b9dc3e185
179107,145770,15,4,3,0,76561198004115516,cadiaN,1,0,e404f30b9dc3e185
192089,156442,16,3,2,0,76561199063068840,w0nderful,0,0,e404f30b9dc3e185
203612,165762,17,3,3,0,76561198120557348,jabbi,1,0,e404f30b9dc3e185
213154,173202,18,2,3,1,76561198120557348,jabbi,1,2,e404f30b9dc3e185
213916,173861,18,1,2,0,76561198050250233,iM,0,0,e404f30b9dc3e185
224287,182453,19,4,2,0,76561198246607476,b1t,0,0,e404f30b9dc3e185
232938,189377,20,5,2,0,76561198050250233,iM,0,1,e404f30b9dc3e185
252457,204899,21,2,2,0,76561199063068840,w0nderful,0,0,e404f30b9dc3e185
257372,208751,22,4,2,0,76561198246607476,b1t,0,0,e404f30b9dc3e185
273892,221883,23,2,3,0,76561197987713664,dev1ce,0,2,e404f30b9dc3e185
274498,222415,23,1,2,1,76561198246607476,b1t,0,0,e404f30b9dc3e185
285880,231645,24,4,3,0,76561198004115516,cadiaN,0,0,e404f30b9dc3e185
