name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
MUTiRiS,76561197997981170,11,Team A,4,1,11,4,100,0.363636,46.666668,40.333332,0.266667,0.733333,3.266667,0,-1,0,0,0,0,0,0,605,129,49,1,1,6,6,4,0,0,0,0,0,1,1,6,6,4,2,1,1,0,0,0,4,0,0,0,0,0.377519,0.440893,CSGO-Bd7ys-qT9Ti-9a24R-DZ5Dh-Y2hWA,0,0,73bb2a47403d34e5
ag1L,76561198186878873,13,Team A,6,2,14,4,66,0.428571,73.333336,55.333332,0.400000,0.933333,8.266666,0,-1,0,0,0,0,0,0,830,197,124,3,3,8,8,6,0,0,0,0,0,3,3,8,8,6,1,2,3,3,0,1,6,0,0,0,0,0.635492,0.388722,CSGO-Cr7BJ-7CbBi-yx2oQ-Jy32v-7cG4C,2,0,73bb2a47403d34e5
kyuubii,76561198144926364,16,Team B,4,8,8,1,25,0.500000,80.000000,53.799999,0.266667,0.533333,3.666667,1,-1,0,0,0,0,0,0,807,162,55,0,0,5,5,3,0,0,0,0,0,0,0,5,5,3,0,1,1,2,0,0,2,1,0,0,0,0.817017,0.643134,CSGO-PEyU6-UvE8k-dSmOF-UPneX-G847M,0,0,73bb2a47403d34e5
Krimbo,76561198170631091,35,Team B,12,1,3,4,33,4.000000,93.333336,50.866665,0.800000,0.200000,1.066667,0,-1,0,0,0,2,0,0,763,94,16,1,1,6,6,4,0,0,0,0,0,1,1,6,6,4,0,0,1,1,0,0,4,4,0,0,0,1.497085,1.477362,CSGO-iMuyc-upHZB-n8Qbq-QSeZX-TXQ3A,2,0,73bb2a47403d34e5
JDC,76561198078771373,49,Team B,17,3,6,14,82,2.833333,86.666664,124.933334,1.133333,0.400000,15.333333,5,-1,0,0,0,2,1,0,1874,246,230,0,0,5,5,3,0,0,0,0,0,0,0,5,5,3,6,2,2,0,0,0,6,4,1,0,0,1.880247,1.708303,CSGO-vd88G-Tcc8V-h5tKX-36zMZ-KU43L,1,0,73bb2a47403d34e5
story,76561198065448360,13,Team A,6,2,11,4,66,0.545455,60.000004,40.466667,0.400000,0.733333,0.000000,1,-1,0,0,0,2,0,0,607,111,0,3,3,8,8,6,0,0,0,0,0,3,3,8,8,6,1,3,1,2,0,0,4,1,0,0,0,0.597166,0.590963,CSGO-jyPRN-8exSX-6SN3s-dKfxK-CFCEB,3,0,73bb2a47403d34e5
roman,76561197994395491,13,Team A,5,2,11,2,40,0.454545,53.333336,67.666664,0.333333,0.733333,10.466666,1,-1,0,0,0,0,1,0,1015,193,157,3,3,8,8,6,0,0,0,0,0,3,3,8,8,6,0,1,1,1,0,0,3,1,0,0,0,0.577917,0.535264,CSGO-35wSk-tN7q7-h8UCJ-oVFmQ-NTivN,4,0,73bb2a47403d34e5
hyped,76561198139604328,53,Team B,19,2,6,6,31,3.166667,93.333336,133.133331,1.266667,0.400000,6.266667,5,-1,0,0,0,4,0,0,1997,164,94,0,0,5,5,3,0,0,0,0,0,0,0,5,5,3,2,1,0,3,0,1,4,4,1,1,0,2.063757,2.051728,CSGO-aGNS6-9YLJ9-HrGMG-wAxKm-PprBE,3,0,73bb2a47403d34e5
shr,76561198026724513,17,Team A,7,2,13,5,71,0.538462,46.666668,67.199997,0.466667,0.866667,0.600000,0,-1,0,0,0,0,0,0,1008,177,9,2,2,7,7,5,0,0,0,0,0,2,2,7,7,5,3,1,1,1,0,0,4,0,1,0,0,0.571948,0.614958,CSGO-dvR7v-vreTS-GSjkz-nVqUG-YuAkE,1,0,73bb2a47403d34e5
tabseN,76561197961491680,33,Team B,8,7,5,6,75,1.600000,86.666664,58.666668,0.533333,0.333333,7.200000,2,-1,0,0,0,4,0,0,880,149,108,0,0,5,5,3,0,0,0,0,0,0,0,5,5,3,0,3,2,0,0,0,6,1,0,0,0,1.211685,1.029504,CSGO-xVxZX-wS2oV-JV642-rGEUn-wHSZQ,4,0,73bb2a47403d34e5
