frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
3396,2976,1,2,3,0,76561198068002993,HeavyGod,0,1,1aa317037186f7a3
3465,3037,1,1,2,1,76561198305036904,npl,1,1,1aa317037186f7a3
14833,12239,3,4,2,0,76561197982141573,Snax,0,3,1aa317037186f7a3
18054,15102,3,1,3,1,76561198359519930,headtr1ck,1,1,1aa317037186f7a3
24680,20505,4,4,2,0,76561197982141573,Snax,0,1,1aa317037186f7a3
32060,26315,5,2,3,1,76561198382173659,kensizor,1,2,1aa317037186f7a3
32872,27028,5,1,2,0,76561198080703143,malbsMd,0,0,1aa317037186f7a3
45044,36927,6,2,3,0,76561198359519930,headtr1ck,0,1,1aa317037186f7a3
45104,36980,6,1,2,1,76561197982141573,Snax,1,1,1aa317037186f7a3
50394,41065,7,5,3,0,76561198305036904,npl,0,1,1aa317037186f7a3
56949,46371,8,5,3,0,76561199149812353,esenthial,0,0,1aa317037186f7a3
66113,53865,9,2,3,1,76561198382173659,kensizor,1,2,1aa317037186f7a3
67128,54758,9,1,2,0,76561198074762801,m0NESY,0,0,1aa317037186f7a3
78616,64031,10,2,3,0,76561198359519930,headtr1ck,1,0,1aa317037186f7a3
89551,72932,11,5,3,0,76561198359519930,headtr1ck,0,1,1aa317037186f7a3
95090,77223,12,2,3,0,76561198382173659,kensizor,0,1,1aa317037186f7a3
96644,78594,12,1,2,1,76561198012872053,huNter,1,1,1aa317037186f7a3
106593,86842,13,4,3,0,76561198304115519,alex666,0,0,1aa317037186f7a3
117527,95534,14,3,3,0,76561199149812353,esenthial,0,0,1aa317037186f7a3
141716,115835,15,2,3,0,76561197982141573,Snax,0,0,1aa317037186f7a3
148969,121684,16,4,3,0,76561197982141573,Snax,0,1,1aa317037186f7a3
157115,128331,17,5,3,0,76561197982141573,Snax,0,0,1aa317037186f7a3
169317,138045,18,3,2,0,76561199149812353,esenthial,0,0,1aa317037186f7a3
199831,162584,20,2,3,0,76561197982141573,Snax,0,0,1aa317037186f7a3
208166,169237,21,5,3,0,76561198074762801,m0NESY,0,1,1aa317037186f7a3
219873,178671,22,3,3,0,76561198074762801,m0NESY,0,2,1aa317037186f7a3
220946,179616,22,1,2,1,76561198304115519,alex666,1,1,1aa317037186f7a3
230715,187207,23,5,2,0,76561198359519930,headtr1ck,0,2,1aa317037186f7a3
245349,198696,24,3,2,0,76561198359519930,headtr1ck,0,0,1aa317037186f7a3
252776,204636,25,5,2,0,76561198359519930,headtr1ck,0,2,1aa317037186f7a3
259206,209670,26,4,2,0,76561199149812353,esenthial,0,0,1aa317037186f7a3
