frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
2866,2545,1,2,2,0,76561198146207066,Boombl4,0,0,fbf78c246823fe98
14717,12314,3,3,3,0,76561198138828475,Brollan,0,0,fbf78c246823fe98
27125,22589,4,2,3,0,76561198355739212,torzsi,1,0,fbf78c246823fe98
33857,27888,5,2,2,0,76561198372023214,Magnojez,0,0,fbf78c246823fe98
42694,34851,6,4,2,0,76561198059614402,zorte,0,0,fbf78c246823fe98
50857,41173,7,5,2,0,76561198045433304,Ax1Le,0,0,fbf78c246823fe98
69540,55956,9,4,3,0,76561198193174134,xertioN,0,0,fbf78c246823fe98
83089,66614,10,2,2,0,76561198059614402,zorte,0,0,fbf78c246823fe98
90336,72100,11,5,3,0,76561198855375325,Jimpphat,1,1,fbf78c246823fe98
101797,81449,12,3,2,0,76561198045433304,Ax1Le,0,0,fbf78c246823fe98
113118,90446,13,3,3,0,76561198855375325,Jimpphat,1,1,fbf78c246823fe98
113941,91170,13,1,2,1,76561198045433304,Ax1Le,1,0,fbf78c246823fe98
121835,97292,14,2,3,0,76561198855375325,Jimpphat,0,0,fbf78c246823fe98
144219,114933,15,2,2,0,76561198355739212,torzsi,1,1,fbf78c246823fe98
144769,115431,15,1,3,0,76561198146207066,Boombl4,1,0,fbf78c246823fe98
161773,128816,17,3,3,0,76561198045433304,Ax1Le,1,0,fbf78c246823fe98
183069,146217,19,2,3,0,76561198146207066,Boombl4,0,2,fbf78c246823fe98
184702,147659,19,1,2,1,76561198355739212,torzsi,0,0,fbf78c246823fe98
197639,157980,20,2,2,1,76561198193174134,xertioN,1,2,fbf78c246823fe98
197671,158007,20,1,3,0,76561198146207066,Boombl4,0,0,fbf78c246823fe98
208732,166428,21,3,2,0,76561198855375325,Jimpphat,0,0,fbf78c246823fe98
230200,183600,23,3,2,0,76561198355739212,torzsi,1,0,fbf78c246823fe98
245938,196552,24,4,2,0,76561198855375325,Jimpphat,1,1,fbf78c246823fe98
262823,210207,25,3,2,0,76561198355739212,torzsi,0,0,fbf78c246823fe98
276016,220863,26,3,2,0,76561198355739212,torzsi,0,1,fbf78c246823fe98
