number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,129,204,5539,7164,12774,15500,13222,16047,Team Vitality CS2,V.P.,1,0,3,2,4000,4000,4200,4400,3400,3400,pistol,pistol,191196,7,Team Vitality CS2,3,0,203387ea74a7261b
2,13222,16047,14502,17852,21134,25634,21582,26196,Team Vitality CS2,V.P.,2,0,3,2,19900,14000,21950,14400,19450,13800,semi,force-buy,119835,8,Team Vitality CS2,3,0,203387ea74a7261b
3,21582,26196,22862,28247,28105,34507,28553,35065,Team Vitality CS2,V.P.,3,0,3,2,18200,13100,26700,3850,16850,3850,full,eco,103885,8,Team Vitality CS2,3,0,203387ea74a7261b
4,28553,35065,29833,37060,36347,44967,36795,45545,Team Vitality CS2,V.P.,4,0,3,2,19100,24050,27100,24600,7500,23600,full,full,123772,8,Team Vitality CS2,3,0,203387ea74a7261b
5,36795,45545,38075,47549,40692,50868,41140,51422,Team Vitality CS2,V.P.,5,0,3,2,29350,17750,27500,9700,9900,9600,full,semi,66536,8,Team Vitality CS2,3,0,203387ea74a7261b
6,41140,51422,42420,53475,49506,61952,49954,62521,Team Vitality CS2,V.P.,6,0,3,2,37200,26050,27400,26100,17500,25100,full,full,131622,8,Team Vitality CS2,3,0,203387ea74a7261b
7,49954,62521,51234,64353,52441,65943,52889,66587,Team Vitality CS2,V.P.,7,0,3,2,37450,18350,29650,10150,13050,10150,full,semi,42774,8,Team Vitality CS2,3,0,203387ea74a7261b
8,52889,66587,54169,68468,60187,75824,60635,76376,Team Vitality CS2,V.P.,7,1,3,2,41950,25200,30250,25900,1600,24700,full,full,115460,9,V.P.,2,0,203387ea74a7261b
9,60635,76376,61915,78351,69275,87355,69723,87883,Team Vitality CS2,V.P.,8,1,3,2,47550,17950,28950,26050,27950,10750,full,full,137234,12,Team Vitality CS2,3,0,203387ea74a7261b
10,69723,87883,71003,89720,79194,99382,79642,99919,Team Vitality CS2,V.P.,8,2,3,2,36750,16700,29950,24100,22800,13350,full,full,143734,1,V.P.,2,0,203387ea74a7261b
11,79642,99919,80922,101879,83522,105121,83970,105716,Team Vitality CS2,V.P.,9,2,3,2,21350,22350,26300,27650,18650,10800,full,full,65023,8,Team Vitality CS2,3,0,203387ea74a7261b
12,83970,105716,85250,107662,90887,114528,91431,115171,Team Vitality CS2,V.P.,9,3,3,2,20550,23850,31850,23700,12350,22600,full,full,110147,9,V.P.,2,0,203387ea74a7261b
13,91431,115171,104423,131887,107789,135736,108237,136270,Team Vitality CS2,V.P.,10,3,2,3,4000,4000,4250,4000,3450,3400,pistol,pistol,257057,9,Team Vitality CS2,2,0,203387ea74a7261b
14,108237,136270,109517,138239,113873,143415,114321,143960,Team Vitality CS2,V.P.,11,3,2,3,18600,11000,19950,11200,18450,10400,semi,force-buy,89310,9,Team Vitality CS2,2,0,203387ea74a7261b
15,114321,143960,115601,145822,118745,149674,119193,150222,Team Vitality CS2,V.P.,11,4,2,3,18200,14700,21600,15350,16500,14350,full,force-buy,71423,8,V.P.,3,0,203387ea74a7261b
16,119193,150222,120473,152139,123228,155501,123676,156054,Team Vitality CS2,V.P.,11,5,2,3,9900,19000,9950,24650,9750,16450,force-buy,full,65986,8,V.P.,3,0,203387ea74a7261b
17,123676,156054,124956,157820,129001,162588,129449,163160,Team Vitality CS2,V.P.,11,6,2,3,9650,20900,1000,26550,0,4200,eco,full,81673,8,V.P.,3,0,203387ea74a7261b
18,129449,163160,130729,165098,135159,170413,135607,170928,Team Vitality CS2,V.P.,11,7,2,3,21650,35050,21700,30350,20300,7650,full,full,90660,8,V.P.,3,0,203387ea74a7261b
19,135607,170928,136887,172875,142363,179508,142811,180053,Team Vitality CS2,V.P.,11,8,2,3,17050,45150,8350,30950,8350,23700,semi,full,107247,8,V.P.,3,0,203387ea74a7261b
20,142811,180053,144091,182026,150899,190244,151347,190762,Team Vitality CS2,V.P.,11,9,2,3,26000,39000,24900,31750,23900,10100,full,full,127385,7,V.P.,3,0,203387ea74a7261b
21,153450,193724,154730,195678,160875,203181,161323,203703,Team Vitality CS2,V.P.,11,10,2,3,23600,48200,23400,31050,22400,22800,full,full,118210,7,V.P.,3,0,203387ea74a7261b
22,161323,203703,162603,205629,168495,212703,168943,213292,Team Vitality CS2,V.P.,11,11,2,3,22700,44700,23000,29200,22000,23800,full,full,112497,8,V.P.,3,0,203387ea74a7261b
23,168943,213292,170223,215139,178693,225245,179141,225801,Team Vitality CS2,V.P.,12,11,2,3,18000,38650,11300,28400,11100,9900,semi,full,149409,9,Team Vitality CS2,2,0,203387ea74a7261b
24,181392,229094,182672,230903,189522,239196,189522,239196,Team Vitality CS2,V.P.,13,11,2,3,25150,15900,26300,31250,17550,31050,full,full,126272,9,Team Vitality CS2,2,0,203387ea74a7261b
