frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
18111,14556,1,4,2,0,76561198890491804,L00m1,0,2,f5be5e4a4b5dfebe
25679,20505,2,4,2,0,76561198071910365,isak,0,1,f5be5e4a4b5dfebe
31762,25185,3,4,2,0,76561198071910365,isak,0,0,f5be5e4a4b5dfebe
41576,33101,4,4,2,0,76561198086945950,hampus,0,0,f5be5e4a4b5dfebe
51357,40909,5,2,3,0,76561197973140692,mezii,0,1,f5be5e4a4b5dfebe
52281,41724,5,1,2,1,76561198071910365,isak,1,0,f5be5e4a4b5dfebe
64722,51763,6,4,2,0,76561198890491804,L00m1,0,0,f5be5e4a4b5dfebe
72137,57479,7,4,2,0,76561198086945950,hampus,0,3,f5be5e4a4b5dfebe
74867,59887,7,1,3,1,76561198113666193,ZywOo,1,1,f5be5e4a4b5dfebe
85810,68737,8,2,3,1,76561197978835160,flameZ,1,0,f5be5e4a4b5dfebe
86107,69001,8,1,2,0,76561198071910365,isak,1,0,f5be5e4a4b5dfebe
97440,78006,9,3,3,1,76561197978835160,flameZ,1,3,f5be5e4a4b5dfebe
98139,78636,9,1,2,0,76561198086945950,hampus,0,0,f5be5e4a4b5dfebe
108241,86853,10,2,3,0,76561198113666193,ZywOo,1,1,f5be5e4a4b5dfebe
108539,87121,10,1,2,1,76561198086945950,hampus,1,0,f5be5e4a4b5dfebe
115936,92798,11,3,2,0,76561198071910365,isak,0,1,f5be5e4a4b5dfebe
123921,99053,12,3,2,0,76561198086945950,hampus,0,0,f5be5e4a4b5dfebe
144562,115725,13,4,2,0,76561197989744167,apEX,0,0,f5be5e4a4b5dfebe
152900,122337,14,2,3,1,76561198086945950,hampus,1,2,f5be5e4a4b5dfebe
152997,122423,14,1,2,0,76561197991272318,ropz,0,0,f5be5e4a4b5dfebe
166145,133224,15,2,2,0,76561197973140692,mezii,0,0,f5be5e4a4b5dfebe
176116,141080,16,3,2,0,76561197973140692,mezii,0,0,f5be5e4a4b5dfebe
185482,148655,17,4,2,0,76561197989744167,apEX,0,0,f5be5e4a4b5dfebe
198146,158340,18,2,3,0,76561198890491804,L00m1,1,0,f5be5e4a4b5dfebe
207671,165966,19,3,3,0,76561198071910365,isak,1,0,f5be5e4a4b5dfebe
217794,174272,20,4,2,0,76561197991272318,ropz,1,1,f5be5e4a4b5dfebe
226841,181493,21,3,2,0,76561197989744167,apEX,0,0,f5be5e4a4b5dfebe
236237,189131,22,3,2,0,76561198113666193,ZywOo,0,0,f5be5e4a4b5dfebe
247242,197813,23,4,2,0,76561197973140692,mezii,0,1,f5be5e4a4b5dfebe
259929,207619,24,2,3,0,76561198071910365,isak,0,0,f5be5e4a4b5dfebe
