checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
f92d463756d8334e,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\BLAST Bounty 2025 Season 1\heroic-vs-liquid-m2-anubis.dem,heroic-vs-liquid-m2-anubis,2025-01-18T11:22:11-03:00,esl,GOTV,,de_anubis,BLAST Bounty CS2 Server,SourceTV Demo,198111,64.000000,76.560905,3095.000000,14059,10231,0,0,casual,0,138,44,138,2939,HEROIC,3,0,24,0
