name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
JT,76561198021715100,32,ComplexityCS,13,3,17,6,46,0.764706,69.565216,67.869568,0.565217,0.739130,0.652174,0,-1,0,0,0,0,0,0,1561,222,15,5,8,11,11,5,1,0,1,0,0,4,8,10,11,5,4,4,3,1,0,1,7,3,0,0,0,0.894106,0.761250,CSGO-jRmcF-tYUrn-2qcwT-NQijs-sV8SA,2,0,4b803bde16fb75b
nicx,76561198410085211,41,ComplexityCS,12,1,18,6,50,0.666667,60.869564,61.521740,0.521739,0.782609,2.304348,4,-1,0,0,0,3,1,0,1415,156,53,4,7,10,10,4,2,1,2,1,1,2,6,8,9,3,1,1,1,5,0,0,5,2,1,0,0,0.740903,0.739806,CSGO-6hnsb-Qqbne-wJyCd-ADpFY-YcOUD,0,0,4b803bde16fb75b
hallzerk,76561198060367310,40,ComplexityCS,13,4,12,3,23,1.083333,73.913040,69.565216,0.565217,0.521739,0.043478,0,-1,0,0,0,2,0,0,1600,95,1,3,6,9,9,3,1,0,1,0,0,2,6,8,9,3,5,0,2,0,0,0,5,4,0,0,0,1.051451,0.964264,CSGO-XYnxG-qsrJt-GfZb9-6KTya-bZmbN,4,0,4b803bde16fb75b
Grim,76561198191236195,63,ComplexityCS,20,4,13,10,50,1.538462,86.956520,86.434784,0.869565,0.565217,1.869565,6,-1,0,0,0,5,0,0,1988,181,43,3,6,9,9,3,1,0,1,0,0,2,6,8,9,3,2,1,6,5,0,0,9,2,1,1,0,1.440540,1.359528,CSGO-sKxPA-MA59u-eNtEJ-R7AGH-Cr3cQ,1,0,4b803bde16fb75b
FL1T,76561197995817501,33,V.P.,13,5,12,5,38,1.083333,78.260872,61.608696,0.565217,0.521739,7.130435,0,-1,0,0,0,0,0,0,1417,341,164,3,6,9,9,3,1,0,1,0,0,2,6,8,9,3,2,2,2,3,0,0,11,1,0,0,0,1.062061,0.888604,CSGO-nf5P6-d8S2q-BjRtq-rb3b2-msLDR,4,0,4b803bde16fb75b
FL4MUS,76561198014259134,56,V.P.,19,8,12,15,78,1.583333,78.260872,94.608696,0.826087,0.521739,0.043478,6,-1,0,0,0,2,1,0,2176,229,1,2,5,8,8,2,1,0,1,0,0,1,5,7,8,2,1,3,3,2,0,0,9,5,0,0,0,1.406134,1.207440,CSGO-JJhBq-uZc5N-ozDGA-s7FpN-BGSZQ,1,0,4b803bde16fb75b
cxzi,76561198171719689,27,ComplexityCS,9,6,18,5,55,0.500000,60.869564,58.652172,0.391304,0.782609,2.173913,0,-1,0,0,0,0,1,0,1349,192,50,1,4,7,7,1,1,0,1,0,0,0,4,6,7,1,2,3,2,3,0,1,6,2,0,0,0,0.640638,0.567778,CSGO-6qkVX-Zn2Rm-LRhOG-7nAY9-HG8nM,3,0,4b803bde16fb75b
electroNic,76561198044045107,43,V.P.,14,7,17,11,78,0.823529,69.565216,64.956520,0.608696,0.739130,0.130435,3,-1,0,0,0,3,0,0,1494,249,3,3,6,9,9,3,1,0,1,0,0,2,6,8,9,3,2,3,2,3,0,0,6,2,0,1,0,0.939690,0.923677,CSGO-V2d2V-CFPGF-ZJkvZ-bDL65-HsnkP,2,0,4b803bde16fb75b
ICY,76561198055109028,52,V.P.,18,0,11,6,33,1.636364,78.260872,76.869568,0.782609,0.478261,2.521739,1,-1,0,0,0,3,0,0,1768,117,58,5,8,11,11,5,2,1,2,1,1,3,7,9,10,4,2,3,3,1,0,1,12,3,0,0,0,1.300307,1.156233,CSGO-VSWO4-q9bAq-GbTiA-GaaeT-FdoUE,0,0,4b803bde16fb75b
fame,76561198080114546,38,V.P.,13,3,16,9,69,0.812500,60.869564,53.913044,0.565217,0.695652,0.478261,3,-1,0,0,0,2,1,0,1240,172,11,1,4,7,7,1,1,0,1,0,0,0,4,6,7,1,2,3,1,3,0,1,7,3,0,0,0,0.809137,0.796809,CSGO-vjGru-yOv3D-iovxr-ZXBEY-CcfiK,3,0,4b803bde16fb75b
