number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,4617,5793,9369,11294,9817,11823,Team A,Team B,1,0,3,2,4000,4000,4700,4300,3300,3300,pistol,pistol,144860,7,Team A,3,0,545e5b6c20f66b54
2,9817,11823,11097,13623,18062,21883,18510,22406,Team A,Team B,1,1,3,2,20000,14400,20450,15000,19450,13800,semi,force-buy,129044,1,Team B,2,0,545e5b6c20f66b54
3,18510,22406,19790,24323,27867,33949,28315,34467,Team A,Team B,1,2,3,2,8450,19600,13750,24900,7600,12800,force-buy,full,148067,1,Team B,2,0,545e5b6c20f66b54
4,28315,34467,29595,36259,37241,45226,37689,45795,Team A,Team B,1,3,3,2,10950,25200,9200,25000,800,8900,semi,full,138011,9,Team B,2,0,545e5b6c20f66b54
5,37689,45795,38969,47656,47242,57348,47690,57869,Team A,Team B,1,4,3,2,22450,34350,23350,28250,22150,11150,full,full,148196,1,Team B,2,0,545e5b6c20f66b54
6,47690,57869,48970,59732,57955,70351,58403,70892,Team A,Team B,1,5,3,2,16100,42200,6750,25300,6750,24600,semi,full,160112,1,Team B,2,0,545e5b6c20f66b54
7,58403,70892,59683,72748,65604,79872,66052,80407,Team A,Team B,2,5,3,2,26350,36600,28100,25800,25450,5100,full,full,115190,8,Team A,3,0,545e5b6c20f66b54
8,66052,80407,67332,82255,74692,91034,75140,91551,Team A,Team B,3,5,3,2,18050,39100,26900,25200,13850,24400,full,full,136317,12,Team A,3,0,545e5b6c20f66b54
9,75140,91551,76420,93348,81536,99657,81984,100186,Team A,Team B,4,5,3,2,21650,22600,30050,24900,11550,19400,full,full,103979,7,Team A,3,0,545e5b6c20f66b54
10,85003,104313,86283,106127,91376,112352,91824,112879,Team A,Team B,4,6,3,2,29400,18800,30250,8150,10300,8150,full,semi,103120,1,Team B,2,0,545e5b6c20f66b54
11,91824,112879,93104,114708,97442,120036,97890,120591,Team A,Team B,4,7,3,2,29000,29350,31750,28350,20100,20550,full,full,91806,9,Team B,2,0,545e5b6c20f66b54
12,97890,120591,99170,122389,106170,130757,106714,131395,Team A,Team B,5,7,3,2,21100,26850,21850,28150,20850,14200,force-buy,full,130404,8,Team A,3,0,545e5b6c20f66b54
13,106714,131395,120531,148097,125533,153820,125981,154347,Team A,Team B,6,7,2,3,4000,4000,4200,4500,3400,3400,pistol,pistol,287656,9,Team A,2,0,545e5b6c20f66b54
14,125981,154347,127261,156034,132412,162104,132860,162642,Team A,Team B,6,8,2,3,18650,11300,19100,1000,18000,0,semi,eco,99502,8,Team B,3,0,545e5b6c20f66b54
15,132860,162642,134140,164472,138841,170085,139289,170609,Team A,Team B,7,8,2,3,8850,29050,8650,27650,8250,21550,force-buy,full,95475,1,Team A,2,0,545e5b6c20f66b54
16,142007,174297,143287,176042,150647,184749,151095,185275,Team A,Team B,7,9,2,3,19300,14800,24050,24600,15700,13250,full,full,134072,12,Team B,3,0,545e5b6c20f66b54
17,151095,185275,152375,187070,157299,192975,157747,193538,Team A,Team B,7,10,2,3,10100,18800,11600,27100,8550,15900,force-buy,full,98771,8,Team B,3,0,545e5b6c20f66b54
18,157747,193538,159027,195244,162409,199235,162857,199792,Team A,Team B,7,11,2,3,11350,20650,1300,31150,500,9900,eco,full,73078,8,Team B,3,0,545e5b6c20f66b54
19,162857,199792,164137,201588,173198,212307,173646,212821,Team A,Team B,8,11,2,3,23150,27900,24000,30850,22700,6600,full,full,160536,1,Team A,2,0,545e5b6c20f66b54
20,173646,212821,174926,214639,182275,223366,182723,223890,Team A,Team B,9,11,2,3,19450,28900,27550,28450,13000,22850,full,full,135265,9,Team A,2,0,545e5b6c20f66b54
21,185419,227408,186699,229039,194961,238595,195409,239153,Team A,Team B,10,11,2,3,24500,16250,27350,2200,16100,1600,full,eco,143501,9,Team A,2,0,545e5b6c20f66b54
22,195409,239153,196689,240985,204990,250935,205438,251451,Team A,Team B,11,11,2,3,25850,26950,27150,27050,8600,26050,full,full,151133,9,Team A,2,0,545e5b6c20f66b54
23,205438,251451,206718,253301,210829,258193,211277,258746,Team A,Team B,11,12,2,3,34700,16600,27250,5500,20900,5300,full,semi,86482,8,Team B,3,0,545e5b6c20f66b54
24,216471,265475,217751,267124,222478,272886,222478,272886,Team A,Team B,11,13,2,3,14100,27050,21300,31950,20500,21400,full,full,95064,7,Team B,3,0,545e5b6c20f66b54
