name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
ultimate,76561198283989223,41,Liquid,18,1,14,6,33,1.285714,59.090908,70.727272,0.818182,0.636364,3.772727,2,-1,0,0,0,1,0,0,1556,168,83,9,12,7,7,11,4,3,1,1,1,5,9,6,6,10,2,1,3,1,0,0,8,2,2,0,0,1.091733,1.191921,CSGO-2PCJy-zWVt5-3aC6Y-cypJJ-XKk9Q,4,0,278e073a204c8dd0
alv,76561198036066702,29,9Pandas,12,5,14,3,25,0.857143,72.727272,53.272728,0.545455,0.636364,1.772727,2,-1,0,0,0,1,0,0,1172,83,39,10,13,8,8,12,4,3,1,1,1,6,10,7,7,11,0,1,5,2,0,0,6,3,0,0,0,0.917810,0.832226,CSGO-F2KZW-Rv2xY-HF6LS-KBJMR-JvjjD,4,0,278e073a204c8dd0
r3salt,76561198350362302,41,9Pandas,17,6,16,13,76,1.062500,68.181816,86.500000,0.772727,0.727273,3.818182,1,-1,0,0,0,0,0,0,1903,336,84,6,9,4,4,8,3,2,0,0,0,3,7,4,4,8,0,2,3,4,0,1,6,4,1,0,0,1.143478,1.053227,CSGO-TJENL-F8C92-AAbEO-DZXFq-WVJGG,1,0,278e073a204c8dd0
d1Ledez,76561198859428279,29,9Pandas,12,4,17,10,83,0.705882,63.636364,68.500000,0.545455,0.772727,2.090909,1,-1,0,0,0,0,0,0,1507,327,46,7,10,5,5,9,3,2,0,0,0,4,8,5,5,9,3,2,0,3,0,0,6,3,0,0,0,0.822977,0.720700,CSGO-opeHa-eXidV-ykxmh-Tjfb3-qKwLA,2,0,278e073a204c8dd0
krad,76561198031908632,21,9Pandas,10,5,17,2,20,0.588235,68.181816,60.590908,0.454545,0.772727,5.681818,2,-1,0,0,0,0,0,0,1333,127,125,7,10,5,5,9,3,2,0,0,0,4,8,5,5,9,4,4,1,5,0,0,5,1,1,0,0,0.756802,0.671113,CSGO-UZs4Q-PVe7B-dJEMu-3AFnM-YS7iL,0,0,278e073a204c8dd0
NAF-FLY,76561198001151695,39,Liquid,12,9,12,8,66,1.000000,81.818184,71.409088,0.545455,0.545455,5.909091,2,-1,0,0,0,1,1,0,1571,280,130,8,11,6,6,10,3,2,0,0,0,5,9,6,6,10,0,2,3,2,0,0,8,2,0,0,0,1.108768,0.880209,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,0,0,278e073a204c8dd0
shalfey,76561198365697700,53,9Pandas,15,5,16,10,66,0.937500,50.000000,72.772728,0.681818,0.727273,4.454545,3,-1,0,0,0,5,0,0,1601,312,98,9,12,7,7,11,4,3,1,1,1,5,9,6,6,10,3,3,4,1,0,0,4,4,1,0,0,0.883719,0.977273,CSGO-mpbyh-WFHWe-BZfbC-vYxEi-6a4mA,3,0,278e073a204c8dd0
Twistzz,76561198016255205,38,Liquid,16,4,13,8,50,1.230769,81.818184,68.227272,0.727273,0.590909,4.227273,2,-1,0,0,0,0,1,0,1501,245,93,7,10,5,5,9,3,2,0,0,0,4,8,5,5,9,4,2,2,2,0,0,11,1,1,0,0,1.208874,1.047676,CSGO-Wo2tX-759AF-n2oJm-yDDkQ-F99zP,1,0,278e073a204c8dd0
NertZ,76561198053126645,46,Liquid,19,6,13,15,78,1.461538,81.818184,102.727272,0.863636,0.590909,4.045455,3,-1,0,0,0,0,0,0,2260,309,89,6,9,4,4,8,4,3,1,1,1,2,6,3,3,7,4,1,0,2,0,1,9,2,2,0,0,1.446195,1.267073,CSGO-tePpn-AkkJW-ua2Ot-BxmQd-TCjLJ,2,0,278e073a204c8dd0
jks,76561197977105184,39,Liquid,15,7,14,10,66,1.071429,86.363640,71.136360,0.681818,0.636364,11.500000,4,-1,0,0,0,0,1,0,1565,223,253,7,10,5,5,9,4,3,1,1,1,3,7,4,4,8,2,4,1,3,0,2,5,3,0,1,0,1.201439,1.104356,CSGO-RrmXF-7Wpur-koAsF-ES4d8-QJJvM,3,0,278e073a204c8dd0
