name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
iM,76561198050250233,33,Natus Vincere NAVI,13,3,9,5,38,1.444444,78.947372,58.105263,0.684211,0.473684,0.000000,1,-1,0,0,0,1,0,0,1104,154,0,4,6,8,6,10,0,1,1,0,0,4,5,7,6,10,1,0,2,1,0,0,9,2,0,0,0,1.178392,1.063163,CSGO-rsDHb-QDmGE-VikD2-dApWC-kJCEB,1,0,339f817fc0609ea4
Aleksib,76561198013243326,31,Natus Vincere NAVI,9,6,12,2,22,0.750000,73.684212,62.000000,0.473684,0.631579,2.684211,1,-1,0,0,0,2,0,0,1178,218,51,2,4,6,4,8,1,2,2,1,1,1,2,4,3,7,3,2,0,2,0,0,7,1,0,0,0,0.902057,0.727605,CSGO-SkoGm-N5yir-M8p3V-QyOxC-z2urD,2,0,339f817fc0609ea4
b1t,76561198246607476,50,Natus Vincere NAVI,20,8,9,12,60,2.222222,73.684212,116.157898,1.052632,0.473684,11.157895,3,-1,0,0,0,0,0,0,2207,370,212,1,3,5,3,7,0,1,1,0,0,1,2,4,3,7,7,0,1,2,0,0,4,5,2,0,0,1.670396,1.645744,CSGO-v2zdn-psGxp-PBk2D-6t3oQ-7T8SA,0,0,339f817fc0609ea4
jL,76561198176878303,36,Natus Vincere NAVI,12,7,10,8,66,1.200000,73.684212,72.315788,0.631579,0.526316,7.000000,1,-1,0,0,0,1,0,0,1374,193,133,3,5,7,5,9,0,1,1,0,0,3,4,6,5,9,2,2,2,0,0,0,10,1,0,0,0,1.132880,0.945615,CSGO-fN7Mw-XNGvE-TrRq4-UwF4K-rTGOP,3,0,339f817fc0609ea4
dev1ce,76561197987713664,13,Astralis,6,0,12,0,0,0.500000,47.368423,29.789474,0.315789,0.631579,2.473684,0,-1,0,0,0,0,0,0,566,59,47,2,4,6,4,8,0,1,1,0,0,2,3,5,4,8,0,3,3,1,0,0,4,1,0,0,0,0.438944,0.595685,CSGO-x2Rwe-CcJHy-VLovt-XpjRv-YSopQ,4,0,339f817fc0609ea4
stavn,76561198022365638,36,Astralis,16,5,15,8,50,1.066667,78.947372,89.421051,0.842105,0.789474,11.000000,1,-1,0,0,0,1,0,0,1699,281,209,5,7,9,7,11,0,1,1,0,0,5,6,8,7,11,2,1,4,3,0,1,8,4,0,0,0,1.257280,0.997874,CSGO-jhB9a-uMEC8-7NGoc-fVamV-TXQ3A,0,0,339f817fc0609ea4
cadiaN,76561198004115516,19,Astralis,8,4,14,4,50,0.571429,63.157890,60.263157,0.421053,0.736842,8.315789,1,-1,0,0,0,0,0,0,1145,249,158,2,4,6,4,8,0,1,1,0,0,2,3,5,4,8,0,6,2,1,0,1,4,2,0,0,0,0.707584,0.628071,CSGO-jaLLt-fVhJi-nd92x-VGVfs-8HSuK,2,0,339f817fc0609ea4
w0nderful,76561199063068840,39,Natus Vincere NAVI,12,5,10,3,25,1.200000,68.421051,69.000000,0.631579,0.526316,1.263158,7,-1,0,0,0,2,1,0,1311,100,24,2,4,6,4,8,0,1,1,0,0,2,3,5,4,8,2,0,0,2,0,0,6,3,0,0,0,1.073361,1.006675,CSGO-245qw-FDeoi-LobEY-WUCyZ-kSLoD,4,0,339f817fc0609ea4
Staehr,76561198005107817,30,Astralis,13,5,13,11,84,1.000000,68.421051,82.368423,0.684211,0.684211,3.578947,2,-1,0,0,0,0,0,0,1565,264,68,6,8,10,8,12,0,1,1,0,0,6,7,9,8,12,2,1,1,5,0,0,2,6,0,0,0,1.077490,1.028367,CSGO-vbh2N-3wy8B-BAFGn-KTJUG-5VJGG,1,0,339f817fc0609ea4
jabbi,76561198120557348,21,Astralis,6,8,13,5,83,0.461538,63.157890,57.263157,0.315789,0.684211,2.368421,2,-1,0,0,0,0,1,0,1088,208,45,2,4,6,4,8,1,2,2,1,1,1,2,4,3,7,0,4,1,2,0,1,3,0,1,0,0,0.656022,0.613699,CSGO-issQU-Y23yx-Op6qp-HSuzS-bCSZQ,3,0,339f817fc0609ea4
