checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
d53f2850c300c053,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\BLAST Bounty 2025 Season 1\mouz-vs-betboom-m2-nuke.dem,mouz-vs-betboom-m2-nuke,2025-01-17T18:45:59-03:00,esl,GOTV,,de_nuke,BLAST Bounty CS2 Server,SourceTV Demo,193599,64.000000,78.719246,3024.000000,14059,10231,0,0,casual,0,125,47,128,3357,Team A,2,0,24,0
