number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,172,220,1451,1628,3138,3500,3586,3994,paiN Gaming,GamerLegion,1,0,3,2,0,0,0,0,0,0,pistol,pistol,42619,8,paiN Gaming,3,0,2632360dbef620f0
3,4072,4561,13753,16155,18315,21365,18763,21893,paiN Gaming,GamerLegion,1,1,3,2,4000,4000,4200,4350,3400,3350,eco,eco,218348,1,GamerLegion,2,0,2632360dbef620f0
4,18763,21893,20043,23682,23784,28065,24232,28635,paiN Gaming,GamerLegion,2,1,3,2,11300,19650,11900,19800,10350,18500,force-buy,semi,80198,8,paiN Gaming,3,0,2632360dbef620f0
5,24232,28635,27529,32839,30128,35964,30576,36547,paiN Gaming,GamerLegion,3,1,3,2,19300,8750,24500,9250,13900,8350,full,force-buy,95231,8,paiN Gaming,3,0,2632360dbef620f0
6,30576,36547,31856,38282,36344,43553,36792,44115,paiN Gaming,GamerLegion,4,1,3,2,23750,10200,27000,1300,8500,0,full,eco,91034,8,paiN Gaming,3,0,2632360dbef620f0
7,36792,44115,38072,45922,44376,53345,44824,53879,paiN Gaming,GamerLegion,5,1,3,2,33000,22500,30350,23300,10050,22300,full,full,119933,8,paiN Gaming,3,0,2632360dbef620f0
8,49518,59728,50798,61547,55756,67401,56204,67941,paiN Gaming,GamerLegion,6,1,3,2,40300,15300,30750,10150,12800,9750,full,semi,99701,7,paiN Gaming,3,0,2632360dbef620f0
9,56204,67941,58237,70773,63538,77025,63986,77569,paiN Gaming,GamerLegion,7,1,3,2,46600,25850,30950,24700,4200,23700,full,full,118036,8,paiN Gaming,3,0,2632360dbef620f0
10,68716,83448,71678,87456,76664,93301,77112,93846,paiN Gaming,GamerLegion,8,1,3,2,60150,19450,30150,13400,10650,13000,full,semi,128028,8,paiN Gaming,3,0,2632360dbef620f0
11,77112,93846,78392,95591,88105,106871,88553,107436,paiN Gaming,GamerLegion,8,2,3,2,66800,24050,30550,24500,16650,23500,full,full,169244,1,GamerLegion,2,0,2632360dbef620f0
12,88553,107436,89833,109151,93776,113987,94224,114520,paiN Gaming,GamerLegion,9,2,3,2,57450,19250,30750,25200,25650,12300,full,full,85122,8,paiN Gaming,3,0,2632360dbef620f0
13,94224,114520,95504,116272,102864,124823,103312,125361,paiN Gaming,GamerLegion,10,2,3,2,48200,22350,30550,21900,20850,20900,full,full,133875,12,paiN Gaming,3,0,2632360dbef620f0
14,103312,125361,104592,127154,108647,132010,109191,132665,paiN Gaming,GamerLegion,10,3,3,2,44700,15650,31150,16050,17950,15250,full,force-buy,86396,9,GamerLegion,2,0,2632360dbef620f0
15,109191,132665,122249,148007,125216,151391,125664,151932,paiN Gaming,GamerLegion,10,4,2,3,4000,4000,5100,4000,3300,3400,pistol,pistol,243322,8,GamerLegion,3,0,2632360dbef620f0
16,125664,151932,126944,153620,129371,156427,129819,156964,paiN Gaming,GamerLegion,10,5,2,3,10800,18350,1700,20250,900,17850,eco,semi,58407,8,GamerLegion,3,0,2632360dbef620f0
17,129819,156964,131099,158666,136878,165362,137326,165887,paiN Gaming,GamerLegion,11,5,2,3,21900,18850,23000,24600,21600,6900,full,full,109122,9,paiN Gaming,2,0,2632360dbef620f0
18,137326,165887,138606,167712,145966,176338,146414,176859,paiN Gaming,GamerLegion,11,6,2,3,18350,20450,21050,21850,15850,20250,full,force-buy,135798,12,GamerLegion,3,0,2632360dbef620f0
19,146414,176859,147694,178573,150292,181702,150740,182279,paiN Gaming,GamerLegion,11,7,2,3,10700,17650,6600,25850,1400,13700,semi,full,62929,8,GamerLegion,3,0,2632360dbef620f0
20,152992,185173,154272,186843,161632,195480,162080,195991,paiN Gaming,GamerLegion,11,8,2,3,21600,21700,21950,30000,20950,10900,full,full,133927,12,GamerLegion,3,0,2632360dbef620f0
21,165254,199908,166534,201588,173471,209622,173919,210170,paiN Gaming,GamerLegion,12,8,2,3,9650,27750,14250,30300,5150,10200,semi,full,126222,9,paiN Gaming,2,0,2632360dbef620f0
22,173919,210170,175199,211957,181102,218858,181550,219381,paiN Gaming,GamerLegion,12,9,2,3,22550,25450,25350,25700,16000,24700,full,full,112890,7,GamerLegion,3,0,2632360dbef620f0
23,184388,223169,185668,224788,191512,231597,191960,232139,paiN Gaming,GamerLegion,12,10,2,3,22750,19650,23100,28350,21400,17100,full,full,109512,8,GamerLegion,3,0,2632360dbef620f0
24,191960,232139,193240,233962,198323,239930,198771,240448,paiN Gaming,GamerLegion,12,11,2,3,16450,20100,7800,28900,7000,13700,semi,full,101235,7,GamerLegion,3,0,2632360dbef620f0
25,198771,240448,200051,242269,204968,248042,205416,248574,paiN Gaming,GamerLegion,13,11,2,3,30950,25700,27450,29300,26450,23400,full,full,98675,9,paiN Gaming,2,0,2632360dbef620f0
26,207758,251596,209038,253250,213600,258594,213600,258594,paiN Gaming,GamerLegion,14,11,2,3,23900,9650,27850,10450,15900,10050,full,force-buy,90930,9,paiN Gaming,2,0,2632360dbef620f0
