frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
14991,11820,1,4,3,0,76561198041683378,NiKo,0,0,fcf3f309a1a26770
20432,15924,2,5,3,0,76561197996678278,TeSeS,0,2,fcf3f309a1a26770
33092,26430,3,2,3,0,76561197983956651,Magisk,0,0,fcf3f309a1a26770
41985,33531,4,3,3,0,76561198057282432,kyxsan,0,0,fcf3f309a1a26770
52461,42006,5,3,2,0,76561198040577200,sdy,0,0,fcf3f309a1a26770
67726,54180,6,3,2,0,76561198040577200,sdy,1,2,fcf3f309a1a26770
68047,54464,6,1,3,1,76561198057282432,kyxsan,1,0,fcf3f309a1a26770
76153,60931,7,4,2,0,76561198128931118,Podi,0,1,fcf3f309a1a26770
85936,68910,8,5,2,0,76561198040577200,sdy,0,0,fcf3f309a1a26770
92601,74148,9,2,2,0,76561198010511021,gla1ve,0,0,fcf3f309a1a26770
106633,85424,10,3,2,0,76561198128931118,Podi,0,0,fcf3f309a1a26770
114735,91734,11,3,3,0,76561198057282432,kyxsan,0,1,fcf3f309a1a26770
126786,101416,12,5,3,0,76561197996678278,TeSeS,0,1,fcf3f309a1a26770
147865,119044,13,3,3,0,76561198971718392,Neityu,0,0,fcf3f309a1a26770
152610,122788,14,3,3,0,76561198040577200,sdy,0,1,fcf3f309a1a26770
162169,130647,15,5,3,0,76561198128931118,Podi,0,1,fcf3f309a1a26770
171662,138299,16,2,2,0,76561198057282432,kyxsan,0,0,fcf3f309a1a26770
185972,149840,17,3,2,0,76561198057282432,kyxsan,0,0,fcf3f309a1a26770
195792,157755,18,2,2,0,76561198057282432,kyxsan,0,0,fcf3f309a1a26770
204798,164881,19,2,2,0,76561198041683378,NiKo,0,0,fcf3f309a1a26770
210348,169228,20,5,2,0,76561198041683378,NiKo,0,1,fcf3f309a1a26770
217497,174961,21,3,2,0,76561197996678278,TeSeS,0,0,fcf3f309a1a26770
227290,182730,22,4,3,0,76561198010511021,gla1ve,0,0,fcf3f309a1a26770
242339,194561,23,3,3,0,76561198040577200,sdy,1,0,fcf3f309a1a26770
261745,210755,24,3,3,0,76561198362964332,xKacpersky,0,1,fcf3f309a1a26770
274580,221231,25,2,3,0,76561198040577200,sdy,0,1,fcf3f309a1a26770
274701,221336,25,1,2,1,76561198799340122,degster,1,1,fcf3f309a1a26770
283317,228247,26,2,3,0,76561198128931118,Podi,0,0,fcf3f309a1a26770
294439,236722,27,2,3,0,76561198971718392,Neityu,0,1,fcf3f309a1a26770
294923,237160,27,1,2,1,76561198799340122,degster,1,1,fcf3f309a1a26770
306503,246166,28,5,2,0,76561198971718392,Neityu,0,1,fcf3f309a1a26770
