frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
9990,8064,1,5,2,0,76561198377335846,snow,0,1,1d595f30e2271da8
41468,35227,2,3,2,0,76561198377335846,snow,0,0,1d595f30e2271da8
83900,70414,5,3,2,0,76561198385657675,kauez,0,2,1d595f30e2271da8
84126,70614,5,1,3,1,76561197989430253,karrigan,1,1,1d595f30e2271da8
94505,79277,6,5,3,0,76561198201620490,broky,0,0,1d595f30e2271da8
123840,103374,9,4,2,0,76561198120491311,dav1deuS,0,0,1d595f30e2271da8
144734,120308,11,5,2,0,76561198015308884,biguzera,0,0,1d595f30e2271da8
153929,127783,12,3,2,0,76561198015308884,biguzera,0,1,1d595f30e2271da8
179050,148796,13,3,3,0,76561198350342505,nqz,0,0,1d595f30e2271da8
186982,155324,14,4,2,0,76561197989430253,karrigan,0,1,1d595f30e2271da8
195316,162251,15,5,2,0,76561198201620490,broky,0,0,1d595f30e2271da8
200527,166451,16,5,2,0,76561198068422762,frozen,0,0,1d595f30e2271da8
208719,172951,17,5,2,0,76561198068422762,frozen,0,2,1d595f30e2271da8
218629,180871,18,5,2,0,76561198201620490,broky,0,0,1d595f30e2271da8
229279,189523,19,2,3,0,76561198385657675,kauez,0,1,1d595f30e2271da8
229331,189569,19,1,2,1,76561198201620490,broky,1,1,1d595f30e2271da8
240175,198486,20,2,3,1,76561198377335846,snow,1,2,1d595f30e2271da8
240273,198569,20,1,2,0,76561198201620490,broky,0,0,1d595f30e2271da8
247700,204405,21,5,2,0,76561198066693739,EliGE,0,1,1d595f30e2271da8
256405,211467,22,2,3,0,76561198385657675,kauez,0,1,1d595f30e2271da8
256966,211967,22,1,2,1,76561197997351207,rain,1,1,1d595f30e2271da8
265974,219327,23,5,2,0,76561197997351207,rain,0,0,1d595f30e2271da8
