frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
27317,21933,1,4,2,0,76561198182462587,k1to,0,1,cb64a544c75067cf
34252,27361,2,4,2,0,76561198183003671,Swisher,0,0,cb64a544c75067cf
39097,31093,3,4,2,0,76561198337484196,Lake,0,1,cb64a544c75067cf
48510,38685,4,2,2,0,76561198337484196,Lake,0,0,cb64a544c75067cf
53940,42820,5,3,2,0,76561198064353169,slaxz-,0,0,cb64a544c75067cf
60450,47911,6,5,3,0,76561198201620490,broky,1,0,cb64a544c75067cf
73184,58351,7,4,2,0,76561198183003671,Swisher,0,1,cb64a544c75067cf
94666,75743,9,4,3,0,76561197989430253,karrigan,1,2,cb64a544c75067cf
104180,83546,10,2,2,1,76561198064353169,slaxz-,1,2,cb64a544c75067cf
104205,83571,10,1,3,0,76561197997351207,rain,0,0,cb64a544c75067cf
113200,90667,11,4,2,0,76561198183003671,Swisher,0,2,cb64a544c75067cf
124927,100472,12,4,3,0,76561198201620490,broky,0,1,cb64a544c75067cf
148648,119437,13,3,3,0,76561198190463461,s1n,0,1,cb64a544c75067cf
155377,124786,14,5,3,0,76561198190463461,s1n,0,1,cb64a544c75067cf
162466,130391,15,5,3,0,76561198337484196,Lake,0,0,cb64a544c75067cf
174232,140033,16,4,2,0,76561198201620490,broky,0,2,cb64a544c75067cf
185797,149503,17,2,3,0,76561198064353169,slaxz-,0,0,cb64a544c75067cf
190966,153489,18,5,3,0,76561198182462587,k1to,0,0,cb64a544c75067cf
198197,159188,19,3,2,0,76561198201620490,broky,0,0,cb64a544c75067cf
207439,166709,20,3,2,0,76561198201620490,broky,0,1,cb64a544c75067cf
217332,174863,21,3,2,0,76561198068422762,frozen,0,0,cb64a544c75067cf
227794,183405,22,3,3,0,76561198337484196,Lake,0,0,cb64a544c75067cf
