number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,210,271,1489,1736,3143,3583,3591,4075,G2 Esports CS2,[B8],0,1,3,2,0,0,0,0,0,0,pistol,pistol,42246,9,[B8],2,0,1aa317037186f7a3
3,4046,4668,9661,11826,15118,18070,15566,18593,[B8],G2 Esports CS2,1,1,3,2,4000,4000,4050,4300,3450,3500,eco,eco,170950,8,[B8],3,0,1aa317037186f7a3
4,15566,18593,16846,20435,21081,25320,21529,25863,[B8],G2 Esports CS2,2,1,3,2,18300,11200,19300,2000,17900,1400,semi,eco,85806,8,[B8],3,0,1aa317037186f7a3
5,21529,25863,22809,27774,28012,33989,28460,34596,[B8],G2 Esports CS2,3,1,3,2,18450,22400,23900,23100,11800,22100,full,full,103651,7,[B8],3,0,1aa317037186f7a3
6,28460,34596,29740,36480,37000,45125,37448,45658,[B8],G2 Esports CS2,3,2,3,2,25950,19300,27700,19250,23050,18350,full,force-buy,134303,9,G2 Esports CS2,2,0,1aa317037186f7a3
7,37448,45658,38728,47533,42590,52170,43038,52725,[B8],G2 Esports CS2,3,3,3,2,11100,19300,11850,21700,10750,17400,force-buy,full,83064,9,G2 Esports CS2,2,0,1aa317037186f7a3
8,43038,52725,44318,54469,46379,56958,46827,57506,[B8],G2 Esports CS2,3,4,3,2,10450,19950,1000,22950,0,10950,eco,full,53994,9,G2 Esports CS2,2,0,1aa317037186f7a3
9,46827,57506,48107,59294,55997,68529,56445,69058,[B8],G2 Esports CS2,4,4,3,2,22450,27350,23650,26450,22150,7050,full,full,140604,7,[B8],3,0,1aa317037186f7a3
10,56445,69058,57725,70935,66378,81322,66826,81890,[B8],G2 Esports CS2,4,5,3,2,19600,31800,25250,27150,18850,26150,full,full,156434,1,G2 Esports CS2,2,0,1aa317037186f7a3
11,66826,81890,68106,83724,72980,89607,73428,90151,[B8],G2 Esports CS2,4,6,3,2,11450,24650,6900,27150,500,16700,semi,full,98434,1,G2 Esports CS2,2,0,1aa317037186f7a3
12,73428,90151,74708,91944,79183,97306,79631,97826,[B8],G2 Esports CS2,4,7,3,2,23050,26750,23700,26850,22700,8400,full,full,91266,9,G2 Esports CS2,2,0,1aa317037186f7a3
13,79631,97826,80911,99606,87016,106797,87464,107340,[B8],G2 Esports CS2,4,8,3,2,16050,36400,7150,27150,6950,22450,semi,full,114430,9,G2 Esports CS2,2,0,1aa317037186f7a3
14,89514,110025,90794,111752,98081,120428,98625,121081,[B8],G2 Esports CS2,4,9,3,2,26400,31600,26900,27500,25900,9050,full,full,132696,9,G2 Esports CS2,2,0,1aa317037186f7a3
15,98625,121081,112574,137943,116329,142268,116777,142818,[B8],G2 Esports CS2,5,9,2,3,4000,4000,4200,4500,3400,3400,pistol,pistol,270252,9,[B8],2,0,1aa317037186f7a3
16,116777,142818,118057,144643,122036,149374,122484,149913,[B8],G2 Esports CS2,6,9,2,3,18650,11000,19800,11150,18150,10250,semi,force-buy,83625,9,[B8],2,0,1aa317037186f7a3
17,122484,149913,123764,151759,129188,158116,129636,158700,[B8],G2 Esports CS2,7,9,2,3,18250,13350,20450,3000,9150,2400,full,eco,104633,9,[B8],2,0,1aa317037186f7a3
18,129636,158700,130916,160616,139223,170666,139671,171204,[B8],G2 Esports CS2,7,10,2,3,27450,25450,23600,26500,6000,25100,full,full,152633,7,G2 Esports CS2,3,0,1aa317037186f7a3
19,141694,173886,142974,175723,152304,186931,152752,187452,[B8],G2 Esports CS2,8,10,2,3,32350,19250,27150,27650,26150,14650,full,full,166396,1,[B8],2,0,1aa317037186f7a3
20,155174,190575,156454,192449,163174,200488,163622,201013,[B8],G2 Esports CS2,9,10,2,3,24600,17200,27150,28550,15900,14300,full,full,126445,9,[B8],2,0,1aa317037186f7a3
21,163622,201013,164902,202902,170268,209359,170716,209954,[B8],G2 Esports CS2,10,10,2,3,26550,18300,27550,8950,16800,8300,full,semi,106457,9,[B8],2,0,1aa317037186f7a3
22,170716,209954,171996,211889,180151,221551,180599,222088,[B8],G2 Esports CS2,11,10,2,3,27800,27300,28250,28050,6700,27050,full,full,147926,9,[B8],2,0,1aa317037186f7a3
23,183116,225476,184396,227294,187604,231176,188052,231739,[B8],G2 Esports CS2,11,11,2,3,38750,17850,27950,11200,21100,9450,full,semi,72706,8,G2 Esports CS2,3,0,1aa317037186f7a3
24,190454,235082,191734,236841,198910,245606,199358,246145,[B8],G2 Esports CS2,11,12,2,3,25050,27050,23600,30300,22600,17200,full,full,134239,8,G2 Esports CS2,3,0,1aa317037186f7a3
25,199358,246145,200638,247922,205218,253457,205666,254004,[B8],G2 Esports CS2,11,13,2,3,12550,26800,1500,31050,1100,14700,eco,full,93268,8,G2 Esports CS2,3,0,1aa317037186f7a3
26,205666,254004,206946,255868,212321,262232,212321,262232,[B8],G2 Esports CS2,11,14,2,3,14950,25600,25600,32250,23900,21000,full,full,104952,8,G2 Esports CS2,3,0,1aa317037186f7a3
