number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,55,122,7707,9652,11695,14261,12143,14797,Nemiga,FURIA Esports_1,0,1,3,2,4000,4000,4300,4750,3300,3350,pistol,pistol,181610,9,FURIA Esports_1,2,0,a3db0ced7f3d1f07
2,12143,14797,13423,16624,21055,25520,21503,26063,Nemiga,FURIA Esports_1,0,2,3,2,11100,18700,2000,20150,1400,18200,eco,full,137733,9,FURIA Esports_1,2,0,a3db0ced7f3d1f07
3,21503,26063,22783,27914,27397,33526,27845,34080,Nemiga,FURIA Esports_1,1,2,3,2,22600,19450,23850,25000,22450,15000,full,full,95859,8,Nemiga,3,0,a3db0ced7f3d1f07
4,27845,34080,29125,35879,34506,42331,34954,42905,Nemiga,FURIA Esports_1,2,2,3,2,17900,11750,25850,12200,9350,11400,full,force-buy,105981,8,Nemiga,3,0,a3db0ced7f3d1f07
5,34954,42905,36234,44703,38807,47724,39255,48284,Nemiga,FURIA Esports_1,3,2,3,2,26300,10450,30250,1500,14450,700,full,eco,61898,8,Nemiga,3,0,a3db0ced7f3d1f07
6,39255,48284,40535,50030,46698,57455,47146,57973,Nemiga,FURIA Esports_1,4,2,3,2,29600,21750,30250,22400,2700,20800,full,full,117798,8,Nemiga,3,0,a3db0ced7f3d1f07
7,47146,57973,48426,59790,51016,63051,51464,63616,Nemiga,FURIA Esports_1,5,2,3,2,44050,16650,30250,9550,22900,9550,full,semi,65225,8,Nemiga,3,0,a3db0ced7f3d1f07
8,51464,63616,52744,65485,60104,74051,60552,74604,Nemiga,FURIA Esports_1,6,2,3,2,38700,24700,33100,24800,15750,24100,full,full,134033,12,Nemiga,3,0,a3db0ced7f3d1f07
9,60552,74604,61832,76309,70312,86345,70760,86900,Nemiga,FURIA Esports_1,7,2,3,2,39700,11100,32800,19300,8800,10000,full,force-buy,150808,7,Nemiga,3,0,a3db0ced7f3d1f07
10,70760,86900,72040,88668,73962,91098,74410,91637,Nemiga,FURIA Esports_1,8,2,3,2,50200,21700,32400,18000,10000,17400,full,semi,53921,8,Nemiga,3,0,a3db0ced7f3d1f07
11,76964,94997,78244,96709,85604,105483,86052,106029,Nemiga,FURIA Esports_1,9,2,3,2,57750,22500,33800,23550,28600,22150,full,full,134688,12,Nemiga,3,0,a3db0ced7f3d1f07
12,86052,106029,87332,107849,96171,118151,96715,118792,Nemiga,FURIA Esports_1,10,2,3,2,46200,14450,33900,21450,25250,14100,full,full,155702,7,Nemiga,3,0,a3db0ced7f3d1f07
13,96715,118792,109705,134653,112951,138389,113399,138927,Nemiga,FURIA Esports_1,11,2,2,3,4000,4000,4250,4200,3450,3400,pistol,pistol,251716,9,Nemiga,2,0,a3db0ced7f3d1f07
14,113399,138927,114679,140766,116742,143290,117190,143844,Nemiga,FURIA Esports_1,12,2,2,3,18300,11000,19050,2800,18050,400,semi,eco,56041,9,Nemiga,2,0,a3db0ced7f3d1f07
15,117190,143844,118470,145700,124627,153077,125075,153597,Nemiga,FURIA Esports_1,12,3,2,3,18000,22900,23700,23900,8100,22200,full,full,118594,8,FURIA Esports_1,3,0,a3db0ced7f3d1f07
16,125075,153597,126355,155377,132472,162551,132920,163080,Nemiga,FURIA Esports_1,12,4,2,3,18100,18750,19500,22550,17700,17300,force-buy,full,115010,8,FURIA Esports_1,3,0,a3db0ced7f3d1f07
17,132920,163080,134200,164799,139092,170496,139540,171050,Nemiga,FURIA Esports_1,12,5,2,3,10200,20100,1500,28300,700,9550,eco,full,95255,8,FURIA Esports_1,3,0,a3db0ced7f3d1f07
18,142056,174312,143336,176010,150751,184849,151199,185379,Nemiga,FURIA Esports_1,12,6,2,3,21500,28300,22000,30850,21100,9550,full,full,135343,7,FURIA Esports_1,3,0,a3db0ced7f3d1f07
19,151199,185379,152479,187197,156471,191946,156919,192483,Nemiga,FURIA Esports_1,12,7,2,3,19100,37650,9050,30300,8650,21650,semi,full,84350,8,FURIA Esports_1,3,0,a3db0ced7f3d1f07
20,156919,192483,158199,194317,163854,201134,163854,201134,Nemiga,FURIA Esports_1,13,7,2,3,20550,20950,26750,30300,25850,19900,full,full,111118,9,Nemiga,2,0,a3db0ced7f3d1f07
