number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,16,83,4490,5608,8493,10258,8941,10798,Imperial Fe,Natus Vincere NAVI,0,1,3,2,4000,4000,4300,4250,3300,3450,pistol,pistol,128252,9,Natus Vincere NAVI,2,0,ae43c12d258f7377
2,8941,10798,10221,12800,13242,16419,13690,16985,Imperial Fe,Natus Vincere NAVI,0,2,3,2,10800,18600,1000,20250,0,18000,eco,full,70850,9,Natus Vincere NAVI,2,0,ae43c12d258f7377
3,13690,16985,14970,18870,21753,26936,22201,27470,Imperial Fe,Natus Vincere NAVI,0,3,3,2,22800,19250,23900,23500,22400,7300,full,full,125429,9,Natus Vincere NAVI,2,0,ae43c12d258f7377
4,22201,27470,23481,29497,27948,34857,28396,35414,Imperial Fe,Natus Vincere NAVI,0,4,3,2,15900,30000,6750,23950,6550,18550,semi,full,93110,9,Natus Vincere NAVI,2,0,ae43c12d258f7377
5,28396,35414,29676,37387,35163,44037,35611,44568,Imperial Fe,Natus Vincere NAVI,1,4,3,2,27250,29500,27650,25600,26350,15400,full,full,108690,7,Imperial Fe,3,0,ae43c12d258f7377
6,35611,44568,36891,46584,45517,56889,45965,57421,Imperial Fe,Natus Vincere NAVI,1,5,3,2,20000,25600,25450,24400,18250,23400,full,full,155302,1,Natus Vincere NAVI,2,0,ae43c12d258f7377
7,45965,57421,47245,59383,55317,68691,55765,69222,Imperial Fe,Natus Vincere NAVI,2,5,3,2,17750,21000,9100,24500,5950,17650,semi,full,142054,7,Imperial Fe,3,0,ae43c12d258f7377
8,55765,69222,57045,71180,61931,77006,62379,77556,Imperial Fe,Natus Vincere NAVI,3,5,3,2,31100,14850,30550,14550,22950,14450,full,force-buy,98114,8,Imperial Fe,3,0,ae43c12d258f7377
9,62379,77556,63659,79403,69642,86415,70090,86955,Imperial Fe,Natus Vincere NAVI,4,5,3,2,25700,10500,30450,1400,12900,800,full,eco,111664,8,Imperial Fe,3,0,ae43c12d258f7377
10,70090,86955,71370,88937,76778,95456,77226,95988,Imperial Fe,Natus Vincere NAVI,5,5,3,2,30550,22300,30200,22800,13650,22100,full,full,107152,8,Imperial Fe,3,0,ae43c12d258f7377
11,77226,95988,78506,97992,82037,102294,82485,102831,Imperial Fe,Natus Vincere NAVI,5,6,3,2,34650,15900,30250,7500,23800,7800,full,semi,79485,9,Natus Vincere NAVI,2,0,ae43c12d258f7377
12,82485,102831,83765,104823,86807,108502,87351,109180,Imperial Fe,Natus Vincere NAVI,5,7,3,2,18750,26150,19800,28450,18600,18800,force-buy,full,71481,9,Natus Vincere NAVI,2,0,ae43c12d258f7377
13,87351,109180,100752,125812,103514,129068,103962,129613,Imperial Fe,Natus Vincere NAVI,6,7,2,3,4000,4000,4450,4500,3450,3400,pistol,pistol,250681,9,Imperial Fe,2,0,ae43c12d258f7377
14,103962,129613,105242,131407,111121,138193,111569,138723,Imperial Fe,Natus Vincere NAVI,6,8,2,3,18600,11000,19150,10350,17650,9850,semi,force-buy,108148,8,Natus Vincere NAVI,3,0,ae43c12d258f7377
15,114526,142666,115806,144520,117378,146477,117826,147060,Imperial Fe,Natus Vincere NAVI,6,9,2,3,9150,18900,8850,26150,8450,17300,force-buy,full,48036,8,Natus Vincere NAVI,3,0,ae43c12d258f7377
16,117826,147060,119106,149040,122880,153552,123328,154146,Imperial Fe,Natus Vincere NAVI,6,10,2,3,10200,19350,1100,28400,300,5400,eco,full,81829,8,Natus Vincere NAVI,3,0,ae43c12d258f7377
17,123328,154146,124608,156074,133367,166306,133815,166840,Imperial Fe,Natus Vincere NAVI,7,10,2,3,21900,31700,22600,28900,21600,3200,full,full,153272,1,Imperial Fe,2,0,ae43c12d258f7377
18,133815,166840,135095,168699,137288,171461,137736,172019,Imperial Fe,Natus Vincere NAVI,7,11,2,3,19300,35800,23400,29350,6700,23350,full,full,58246,8,Natus Vincere NAVI,3,0,ae43c12d258f7377
19,139864,174949,141144,176929,144292,180794,144740,181388,Imperial Fe,Natus Vincere NAVI,7,12,2,3,22400,30000,22750,29900,21950,9100,full,full,73674,8,Natus Vincere NAVI,3,0,ae43c12d258f7377
20,144740,181388,146020,183159,150305,188399,150753,189006,Imperial Fe,Natus Vincere NAVI,8,12,2,3,12750,38250,12350,30850,11950,9850,force-buy,full,88371,1,Imperial Fe,2,0,ae43c12d258f7377
21,150753,189006,152033,190762,154375,193788,154375,193788,Imperial Fe,Natus Vincere NAVI,8,13,2,3,14300,40150,24500,30750,14400,13300,full,full,60275,8,Natus Vincere NAVI,3,0,ae43c12d258f7377
