number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,38,106,7159,8650,11186,13283,11634,13847,Liquid,HEROIC,0,1,3,2,4000,4000,4450,4250,3450,3450,pistol,pistol,170660,9,HEROIC,2,0,f7c65a6ab75a3a25
2,11634,13847,12914,15592,19272,22826,19720,23356,Liquid,HEROIC,0,2,3,2,10350,18600,10450,20450,9850,18100,force-buy,full,116290,9,HEROIC,2,0,f7c65a6ab75a3a25
3,19720,23356,21000,25103,23468,28107,23916,28642,Liquid,HEROIC,1,2,3,2,14900,18550,15650,21350,14650,15650,force-buy,full,61532,8,Liquid,3,0,f7c65a6ab75a3a25
4,23916,28642,25196,30439,30371,36608,30819,37159,Liquid,HEROIC,2,2,3,2,18300,10500,24450,10250,13550,9650,full,force-buy,103171,8,Liquid,3,0,f7c65a6ab75a3a25
5,30819,37159,32099,38858,33622,40724,34070,41288,Liquid,HEROIC,3,2,3,2,22500,10650,24900,1200,8050,600,full,eco,46171,8,Liquid,3,0,f7c65a6ab75a3a25
6,34070,41288,35350,42974,44318,53412,44766,53957,Liquid,HEROIC,3,3,3,2,32200,22050,25000,22900,3100,21800,full,full,157023,1,HEROIC,2,0,f7c65a6ab75a3a25
7,47228,57141,48508,58843,56472,68269,56920,68820,Liquid,HEROIC,3,4,3,2,37600,18950,30100,24700,20100,15300,full,full,144123,1,HEROIC,2,0,f7c65a6ab75a3a25
8,56920,68820,58200,70584,63068,76536,63516,77076,Liquid,HEROIC,3,5,3,2,27300,22350,29750,23150,16500,6950,full,full,99933,9,HEROIC,2,0,f7c65a6ab75a3a25
9,63516,77076,64796,78836,71551,86757,71999,87289,Liquid,HEROIC,4,5,3,2,23500,33550,23550,25600,22550,16200,full,full,125382,8,Liquid,3,0,f7c65a6ab75a3a25
10,71999,87289,73279,89032,79037,95808,79485,96328,Liquid,HEROIC,5,5,3,2,19300,24750,28800,24250,13400,23150,full,full,110333,8,Liquid,3,0,f7c65a6ab75a3a25
11,79485,96328,80765,98087,84068,102072,84516,102630,Liquid,HEROIC,6,5,3,2,23050,11500,29250,2300,12200,1700,full,eco,74392,7,Liquid,3,0,f7c65a6ab75a3a25
12,86554,105313,87834,107030,94657,115010,95201,115673,Liquid,HEROIC,6,6,3,2,30150,25400,31950,25300,10900,24500,full,full,125589,9,HEROIC,2,0,f7c65a6ab75a3a25
13,95201,115673,108341,131473,112870,136645,113318,137197,Liquid,HEROIC,6,7,2,3,4000,4000,3650,4700,2850,3400,pistol,pistol,271617,8,HEROIC,3,0,f7c65a6ab75a3a25
14,113318,137197,114598,138950,119417,144587,119865,145142,Liquid,HEROIC,6,8,2,3,11250,18350,1500,17250,700,14500,eco,semi,95711,8,HEROIC,3,0,f7c65a6ab75a3a25
15,119865,145142,121145,146901,124542,151021,124990,151579,Liquid,HEROIC,7,8,2,3,22550,22500,23200,25500,22200,10550,full,full,76141,9,Liquid,2,0,f7c65a6ab75a3a25
16,127904,155328,129184,157013,133079,161757,133527,162282,Liquid,HEROIC,8,8,2,3,18400,19050,27550,18950,8000,17850,full,force-buy,83264,9,Liquid,2,0,f7c65a6ab75a3a25
17,133527,162282,134807,163980,140404,170516,140852,171046,Liquid,HEROIC,8,9,2,3,28250,11300,26000,1000,10550,0,full,eco,106642,8,HEROIC,3,0,f7c65a6ab75a3a25
18,140852,171046,142132,172807,148559,180451,149007,180967,Liquid,HEROIC,8,10,2,3,25100,29050,21250,29050,20950,19700,full,full,121808,8,HEROIC,3,0,f7c65a6ab75a3a25
19,149007,180967,150287,182709,155576,189054,156024,189607,Liquid,HEROIC,9,10,2,3,14650,26500,13850,28300,13450,20750,force-buy,full,104738,9,Liquid,2,0,f7c65a6ab75a3a25
20,158344,192493,159624,194160,165396,200828,165844,201365,Liquid,HEROIC,10,10,2,3,19250,13350,27650,2500,13600,2100,full,eco,107950,9,Liquid,2,0,f7c65a6ab75a3a25
21,168614,204819,169894,206489,177254,215195,177702,215724,Liquid,HEROIC,10,11,2,3,23300,21450,27350,22300,15500,21100,full,force-buy,134384,12,HEROIC,3,0,f7c65a6ab75a3a25
22,177702,215724,178982,217391,183702,223098,184150,223634,Liquid,HEROIC,11,11,2,3,12300,17500,22300,26400,10250,11450,full,full,95503,9,Liquid,2,0,f7c65a6ab75a3a25
23,184150,223634,185430,225342,194824,236348,195272,236879,Liquid,HEROIC,12,11,2,3,20100,13650,27850,12000,13350,10800,full,semi,164664,1,Liquid,2,0,f7c65a6ab75a3a25
24,195272,236879,196552,238634,200265,243205,200265,243205,Liquid,HEROIC,13,11,2,3,34300,13200,25300,22150,9000,12350,full,force-buy,81930,9,Liquid,2,0,f7c65a6ab75a3a25
