name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
tabseN,76561197961491680,35,BIG CS2,15,4,16,6,40,0.937500,65.000000,72.349998,0.750000,0.800000,8.750000,2,-1,0,0,0,2,0,0,1447,217,175,8,9,9,9,7,2,1,1,0,0,6,8,8,9,7,1,5,3,0,0,0,6,3,1,0,0,1.009325,0.964212,CSGO-n8hQL-UUpiu-uQRGK-3GxDU-teRVP,4,0,4a9b2a2d938bff82
malbsMd,76561198080703143,36,G2 Esports CS2,16,4,15,9,56,1.066667,80.000000,91.550003,0.800000,0.750000,8.300000,1,-1,0,0,0,0,0,0,1831,291,166,4,5,5,5,3,2,1,1,0,0,2,4,4,5,3,2,1,2,7,0,0,10,3,0,0,0,1.250127,0.959869,CSGO-HmmRs-T5YH8-mkpxj-oDFF6-oSqNO,3,0,4a9b2a2d938bff82
Snax,76561197982141573,23,G2 Esports CS2,12,6,12,5,41,1.000000,80.000000,72.900002,0.600000,0.600000,4.800000,2,-1,0,0,0,0,0,0,1458,143,96,7,8,8,8,6,3,2,2,1,1,4,6,6,7,5,3,2,3,4,0,1,5,2,1,0,0,1.107477,0.973454,CSGO-6B6EF-qROBa-3Kqrw-GPV6P-3hbcP,1,0,4a9b2a2d938bff82
Krimbo,76561198170631091,25,BIG CS2,8,5,15,4,50,0.533333,60.000004,53.299999,0.400000,0.750000,0.600000,0,-1,0,0,0,2,0,0,1066,144,12,5,6,6,6,4,2,1,1,0,0,3,5,5,6,4,0,1,2,3,0,0,4,2,0,0,0,0.640973,0.596668,CSGO-iMuyc-upHZB-n8Qbq-QSeZX-TXQ3A,2,0,4a9b2a2d938bff82
m0NESY,76561198074762801,38,G2 Esports CS2,16,12,10,7,43,1.600000,90.000000,82.050003,0.800000,0.500000,3.950000,1,-1,0,0,0,0,0,0,1641,126,79,5,6,6,6,4,2,1,1,0,0,3,5,5,6,4,4,1,2,2,0,0,9,2,1,0,0,1.465801,1.222339,CSGO-MkZpC-OQ3Zi-ZWS4G-KizMK-WiA6Q,0,0,4a9b2a2d938bff82
hyped,76561198139604328,13,BIG CS2,7,2,18,2,28,0.388889,55.000000,39.450001,0.350000,0.900000,0.500000,0,-1,0,0,0,0,0,0,789,40,10,5,6,6,6,4,2,1,1,0,0,3,5,5,6,4,0,2,3,4,0,0,5,1,0,0,0,0.422058,0.403212,CSGO-AEuKE-znv7Q-fzP7i-8LfvB-wEL9P,3,0,4a9b2a2d938bff82
HeavyGod,76561198068002993,62,G2 Esports CS2,22,4,6,15,68,3.666667,90.000000,100.349998,1.100000,0.300000,2.200000,7,-1,0,0,0,4,2,0,2007,281,44,9,10,10,10,8,4,3,3,2,2,5,7,7,8,6,3,0,6,2,0,0,2,7,2,0,0,1.850392,1.868584,CSGO-dE62s-bXOib-X28Yu-zJHtx-hif4D,4,0,4a9b2a2d938bff82
huNter,76561198012872053,33,G2 Esports CS2,14,4,13,6,42,1.076923,75.000000,72.550003,0.700000,0.650000,11.950000,2,-1,0,0,0,1,0,0,1451,193,239,4,5,5,5,3,2,1,1,0,0,2,4,4,5,3,1,3,4,5,0,0,6,2,0,1,0,1.119683,1.103121,CSGO-xLqaj-bUSf8-xCCs9-kuJZ9-dGpYF,2,0,4a9b2a2d938bff82
kyuubii,76561198144926364,30,BIG CS2,12,4,15,8,66,0.800000,80.000000,73.500000,0.600000,0.750000,7.700000,2,-1,0,0,0,1,0,0,1470,297,154,8,9,9,9,7,2,1,1,0,0,6,8,8,9,7,2,2,3,6,0,1,8,2,0,0,0,1.019499,0.763767,CSGO-pKTkh-uJ97k-dSmOF-UPneX-G847M,1,0,4a9b2a2d938bff82
JDC,76561198078771373,32,BIG CS2,14,7,16,11,78,0.875000,80.000000,92.000000,0.700000,0.800000,8.750000,2,-1,0,0,0,0,0,0,1840,337,175,7,8,8,8,6,3,2,2,1,1,4,6,6,7,5,4,3,3,3,0,1,7,2,1,0,0,1.153432,0.893434,CSGO-uw8YC-zzHiJ-O7PUz-iKkWT-4JDhP,0,0,4a9b2a2d938bff82
