number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,165,247,5814,7112,10763,12792,11211,13343,9Pandas,Liquid,0,1,3,2,4000,4000,4800,4400,3300,3600,pistol,pistol,161717,9,Liquid,2,0,eb4903815cd684fd
2,11211,13343,12491,15016,17457,20753,17905,21304,9Pandas,Liquid,0,2,3,2,11100,18450,1000,18150,0,17050,eco,semi,95522,9,Liquid,2,0,eb4903815cd684fd
3,17905,21304,19185,23015,24120,28942,24568,29475,9Pandas,Liquid,1,2,3,2,23400,20650,24250,21400,23050,7800,full,full,98461,8,9Pandas,3,0,eb4903815cd684fd
4,24568,29475,25848,31224,31016,37334,31464,37855,9Pandas,Liquid,1,3,3,2,18100,20450,26250,20900,14400,19700,full,full,101310,1,Liquid,2,0,eb4903815cd684fd
5,31464,37855,32744,39494,39012,46932,39460,47461,9Pandas,Liquid,2,3,3,2,13500,19450,11800,24000,3050,6800,semi,full,117011,8,9Pandas,3,0,eb4903815cd684fd
6,39460,47461,40740,49155,49265,58995,49713,59515,9Pandas,Liquid,2,4,3,2,28200,20250,26950,21050,16400,19850,full,full,148684,1,Liquid,2,0,eb4903815cd684fd
7,49713,59515,50993,61234,56020,67190,56468,67734,9Pandas,Liquid,3,4,3,2,19400,19400,23700,25200,18000,12800,full,full,98938,8,9Pandas,3,0,eb4903815cd684fd
8,56468,67734,57748,69363,66814,79875,67262,80405,9Pandas,Liquid,3,5,3,2,19450,13600,26800,13750,6450,13050,full,force-buy,156509,9,Liquid,2,0,eb4903815cd684fd
9,69827,83638,71107,85349,74601,89575,75049,90123,9Pandas,Liquid,4,5,3,2,21200,18600,22250,21150,20650,16550,force-buy,full,76533,8,9Pandas,3,0,eb4903815cd684fd
10,75049,90123,76329,91759,80678,96913,81126,97460,9Pandas,Liquid,5,5,3,2,18100,9050,28900,1300,9000,300,full,eco,87529,8,9Pandas,3,0,eb4903815cd684fd
11,81126,97460,82406,99117,87170,104871,87618,105400,9Pandas,Liquid,6,5,3,2,26850,18250,28900,18200,4300,17400,full,force-buy,95535,7,9Pandas,3,0,eb4903815cd684fd
12,87618,105400,88898,107221,93811,113198,94355,113839,9Pandas,Liquid,7,5,3,2,41150,17350,31950,19400,32000,14700,full,semi,100523,7,9Pandas,3,0,eb4903815cd684fd
13,94355,113839,107881,130522,110509,133586,110957,134110,9Pandas,Liquid,7,6,2,3,4000,4000,2250,4450,600,3450,pistol,pistol,254558,8,Liquid,3,0,eb4903815cd684fd
14,110957,134110,112237,135763,115301,139434,115749,139974,9Pandas,Liquid,7,7,2,3,13200,18300,2100,19950,1500,17700,eco,semi,68631,8,Liquid,3,0,eb4903815cd684fd
15,115749,139974,117029,141711,121052,146537,121500,147055,9Pandas,Liquid,8,7,2,3,23700,19250,15250,21750,14250,5400,semi,semi,84603,1,9Pandas,2,0,eb4903815cd684fd
16,121500,147055,122780,148700,124878,151346,125326,151900,9Pandas,Liquid,8,8,2,3,28750,22050,24850,25150,13200,21600,full,full,55315,8,Liquid,3,0,eb4903815cd684fd
17,125326,151900,126606,153617,132471,160666,132919,161201,9Pandas,Liquid,8,9,2,3,25650,18600,23750,29500,23250,9100,full,full,113002,7,Liquid,3,0,eb4903815cd684fd
18,135849,164863,137129,166498,142261,172534,142709,173098,9Pandas,Liquid,8,10,2,3,17800,28800,9650,30550,9850,14500,semi,full,98886,8,Liquid,3,0,eb4903815cd684fd
19,142709,173098,143989,174759,149660,181396,150108,181932,9Pandas,Liquid,8,11,2,3,22750,31850,22900,31350,21900,9200,full,full,106969,8,Liquid,3,0,eb4903815cd684fd
20,154235,186943,155515,188584,163004,197324,163452,197851,9Pandas,Liquid,9,11,2,3,18150,40200,18500,31050,17800,8900,force-buy,full,133821,9,9Pandas,2,0,eb4903815cd684fd
21,163452,197851,164732,199508,168551,204168,168999,204719,9Pandas,Liquid,9,12,2,3,18400,39100,23150,30000,16400,29200,full,full,81432,8,Liquid,3,0,eb4903815cd684fd
22,168999,204719,170279,206408,176200,213418,176200,213418,9Pandas,Liquid,9,13,2,3,18350,39500,15750,30500,15750,5300,force-buy,full,112138,8,Liquid,3,0,eb4903815cd684fd
