frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
11016,9042,1,2,2,0,76561198044045107,electroNic,0,0,e206729fcd4e0025
26057,21186,2,3,2,1,76561198014259134,FL4MUS,0,0,e206729fcd4e0025
45905,37026,4,2,3,0,76561197973140692,mezii,0,1,e206729fcd4e0025
46343,37409,4,1,2,1,76561197995817501,FL1T,1,1,e206729fcd4e0025
57671,46508,5,3,2,0,76561197995817501,FL1T,0,1,e206729fcd4e0025
69636,55986,6,3,2,0,76561198055109028,ICY,0,0,e206729fcd4e0025
78434,62564,7,4,2,0,76561198044045107,electroNic,0,0,e206729fcd4e0025
96418,76577,9,5,2,0,76561197995817501,FL1T,1,4,e206729fcd4e0025
101512,81089,9,1,3,0,76561197989744167,apEX,1,0,e206729fcd4e0025
108844,86748,10,4,2,0,76561198080114546,fame,0,0,e206729fcd4e0025
120228,95862,11,3,3,0,76561198113666193,ZywOo,1,0,e206729fcd4e0025
131450,104775,12,3,3,0,76561198113666193,ZywOo,0,0,e206729fcd4e0025
159001,127502,13,5,3,0,76561197995817501,FL1T,1,0,e206729fcd4e0025
180171,144392,15,3,3,0,76561198080114546,fame,1,1,e206729fcd4e0025
194882,156396,16,2,3,0,76561198055109028,ICY,1,0,e206729fcd4e0025
221343,177452,18,5,2,0,76561197991272318,ropz,0,0,e206729fcd4e0025
229831,183752,19,3,3,0,76561198014259134,FL4MUS,0,0,e206729fcd4e0025
