number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,15,51,5280,6070,6568,7571,7016,8062,G2 Esports CS2,BIG CS2,1,0,3,2,0,0,3250,3250,0,0,pistol,pistol,95741,8,G2 Esports CS2,3,0,4a9b2a2d938bff82
4,16071,18924,17709,21141,22917,27193,23365,27719,G2 Esports CS2,BIG CS2,2,0,3,2,4000,4000,4500,4300,3300,3500,eco,eco,105277,8,G2 Esports CS2,3,0,4a9b2a2d938bff82
5,23365,27719,24645,29434,28215,33755,28663,34305,G2 Esports CS2,BIG CS2,3,0,3,2,18450,10300,20100,1000,17300,0,semi,eco,76847,8,G2 Esports CS2,3,0,4a9b2a2d938bff82
6,28663,34305,29943,36229,38144,45888,38592,46429,G2 Esports CS2,BIG CS2,3,1,3,2,19800,22600,25550,23200,11300,22200,full,full,147469,1,BIG CS2,2,0,4a9b2a2d938bff82
7,41449,50347,42729,52132,51505,62494,51953,63009,G2 Esports CS2,BIG CS2,3,2,3,2,16200,19400,24300,23700,15850,15600,full,full,154650,1,BIG CS2,2,0,4a9b2a2d938bff82
8,51953,63009,53233,64823,55862,68070,56310,68669,G2 Esports CS2,BIG CS2,3,3,3,2,10750,22800,5250,27250,900,12400,semi,full,64434,9,BIG CS2,2,0,4a9b2a2d938bff82
9,56310,68669,57590,70507,64437,78771,64885,79295,G2 Esports CS2,BIG CS2,3,4,3,2,22150,28150,22700,27350,21500,6400,full,full,128614,9,BIG CS2,2,0,4a9b2a2d938bff82
10,64885,79295,66165,81136,72992,89302,73440,89826,G2 Esports CS2,BIG CS2,3,5,3,2,16350,39300,7150,27250,7150,20200,semi,full,127404,1,BIG CS2,2,0,4a9b2a2d938bff82
11,73440,89826,74720,91700,81246,99654,81694,100212,G2 Esports CS2,BIG CS2,4,5,3,2,27100,37600,27600,27250,22950,16200,full,full,125125,7,G2 Esports CS2,3,0,4a9b2a2d938bff82
12,81694,100212,82974,102116,90334,111056,90782,111580,G2 Esports CS2,BIG CS2,5,5,3,2,23250,32200,30400,27000,18000,26000,full,full,138061,12,G2 Esports CS2,3,0,4a9b2a2d938bff82
13,93315,114815,94595,116518,103165,126694,103613,127217,G2 Esports CS2,BIG CS2,6,5,3,2,22400,14200,32800,2600,15950,2200,full,eco,151238,7,G2 Esports CS2,3,0,4a9b2a2d938bff82
14,103613,127217,104893,129159,108066,133140,108514,133683,G2 Esports CS2,BIG CS2,7,5,3,2,25750,28100,30650,26650,23400,26150,full,full,75409,8,G2 Esports CS2,3,0,4a9b2a2d938bff82
15,108514,133683,109794,135668,115197,142305,115741,142953,G2 Esports CS2,BIG CS2,8,5,3,2,19700,17050,31850,17950,17100,16750,full,force-buy,109771,8,G2 Esports CS2,3,0,4a9b2a2d938bff82
16,115741,142953,129673,160487,134331,165867,134779,166399,G2 Esports CS2,BIG CS2,9,5,2,3,4000,4000,4400,4100,3400,3300,pistol,pistol,291731,9,G2 Esports CS2,2,0,4a9b2a2d938bff82
17,134779,166399,136059,168246,142492,175870,142940,176394,G2 Esports CS2,BIG CS2,10,5,2,3,18650,10800,20450,10600,18150,9600,full,force-buy,120580,1,G2 Esports CS2,2,0,4a9b2a2d938bff82
18,142940,176394,144220,178256,149863,184969,150311,185498,G2 Esports CS2,BIG CS2,11,5,2,3,19200,14100,20800,6150,9300,2400,full,semi,109173,9,G2 Esports CS2,2,0,4a9b2a2d938bff82
19,150311,185498,151591,187434,156615,193485,157063,194030,G2 Esports CS2,BIG CS2,12,5,2,3,29150,26500,24700,27400,11050,26200,full,full,101687,9,G2 Esports CS2,2,0,4a9b2a2d938bff82
20,157063,194030,158343,195934,164745,203575,165193,204125,G2 Esports CS2,BIG CS2,12,6,2,3,35750,17600,29300,9150,8300,8750,full,semi,121522,8,BIG CS2,3,0,4a9b2a2d938bff82
21,165193,204125,166473,206117,176035,217579,176483,218100,G2 Esports CS2,BIG CS2,13,6,2,3,33550,26900,27150,28950,26150,20650,full,full,171290,1,G2 Esports CS2,2,0,4a9b2a2d938bff82
22,179179,221718,180459,223517,187612,232282,187612,232282,G2 Esports CS2,BIG CS2,14,6,2,3,33950,23000,27250,29000,9400,16250,full,full,134496,9,G2 Esports CS2,2,0,4a9b2a2d938bff82
