number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,6101,7321,8893,10862,11206,13524,11654,14079,Fluxo CS2,Eternal-Fire,1,0,3,2,4000,4000,4200,4200,3400,3400,pistol,pistol,79257,8,Fluxo CS2,3,0,8a11859cf290b188
2,11654,14079,12934,15728,15578,18864,16026,19393,Fluxo CS2,Eternal-Fire,2,0,3,2,18350,10700,18400,11550,15000,10650,semi,force-buy,61139,8,Fluxo CS2,3,0,8a11859cf290b188
3,16026,19393,18969,23186,22317,27104,22765,27641,Fluxo CS2,Eternal-Fire,3,0,3,2,18800,12050,25750,2600,6750,2400,full,eco,98525,8,Fluxo CS2,3,0,8a11859cf290b188
4,22765,27641,24045,29376,31494,38275,31942,38793,Fluxo CS2,Eternal-Fire,4,0,3,2,29800,24150,26850,25450,4500,23850,full,full,135873,7,Fluxo CS2,3,0,8a11859cf290b188
5,31942,38793,33222,40533,38218,46498,38666,47017,Fluxo CS2,Eternal-Fire,4,1,3,2,44600,21800,30450,22400,23400,21200,full,full,98448,9,Eternal-Fire,2,0,8a11859cf290b188
6,38666,47017,39946,48832,46022,56054,46470,56590,Fluxo CS2,Eternal-Fire,4,2,3,2,28800,18350,27200,24500,26500,11700,full,full,115468,9,Eternal-Fire,2,0,8a11859cf290b188
7,46470,56590,47750,58320,51688,62947,52136,63507,Fluxo CS2,Eternal-Fire,4,3,3,2,12100,24700,1200,27150,200,8150,eco,full,81225,9,Eternal-Fire,2,0,8a11859cf290b188
8,52136,63507,53416,65260,59289,72296,59737,72827,Fluxo CS2,Eternal-Fire,4,4,3,2,24200,34600,25500,27350,23800,6300,full,full,112299,9,Eternal-Fire,2,0,8a11859cf290b188
9,59737,72827,61017,74597,64425,78675,64873,79228,Fluxo CS2,Eternal-Fire,4,5,3,2,16100,46350,8700,27650,8100,23150,semi,full,74721,9,Eternal-Fire,2,0,8a11859cf290b188
10,66857,81946,68137,83626,74639,91363,75087,91889,Fluxo CS2,Eternal-Fire,4,6,3,2,25600,40550,27250,27750,25550,7200,full,full,120323,9,Eternal-Fire,2,0,8a11859cf290b188
11,75087,91889,76367,93620,79088,97002,79536,97554,Fluxo CS2,Eternal-Fire,4,7,3,2,18050,51200,11350,27650,10250,20500,semi,full,65330,9,Eternal-Fire,2,0,8a11859cf290b188
12,79536,97554,80816,99421,85068,104592,85612,105260,Fluxo CS2,Eternal-Fire,4,8,3,2,25100,48450,26000,27450,24800,7100,full,full,89926,9,Eternal-Fire,2,0,8a11859cf290b188
13,85612,105260,99160,121374,106247,129449,106695,129969,Fluxo CS2,Eternal-Fire,4,9,2,3,4000,4000,4600,4700,3400,3400,pistol,pistol,309069,8,Eternal-Fire,3,0,8a11859cf290b188
14,106695,129969,107975,131658,113610,138253,114058,138792,Fluxo CS2,Eternal-Fire,4,10,2,3,10700,18350,2700,19650,1700,17900,eco,semi,105846,8,Eternal-Fire,3,0,8a11859cf290b188
15,114058,138792,115338,140605,124423,151288,124871,151798,Fluxo CS2,Eternal-Fire,5,10,2,3,20700,19400,21650,23350,20450,10250,full,full,159664,1,Fluxo CS2,2,0,8a11859cf290b188
16,124871,151798,126151,153597,131131,159404,131579,159930,Fluxo CS2,Eternal-Fire,6,10,2,3,19250,16750,24950,5900,12700,1500,full,semi,97184,9,Fluxo CS2,2,0,8a11859cf290b188
17,131579,159930,132859,161658,139465,169601,139913,170156,Fluxo CS2,Eternal-Fire,7,10,2,3,24100,24850,27200,26400,9650,24600,full,full,123569,9,Fluxo CS2,2,0,8a11859cf290b188
18,139913,170156,141193,172019,144457,175882,144905,176415,Fluxo CS2,Eternal-Fire,8,10,2,3,32100,12650,27250,1900,13700,1100,full,eco,73162,9,Fluxo CS2,2,0,8a11859cf290b188
19,144905,176415,146185,178221,149863,182672,150311,183203,Fluxo CS2,Eternal-Fire,8,11,2,3,35750,26650,27950,27800,11200,26300,full,full,79947,8,Eternal-Fire,3,0,8a11859cf290b188
20,150311,183203,151591,185018,157880,192579,158328,193100,Fluxo CS2,Eternal-Fire,8,12,2,3,32150,17900,27250,29050,26250,14350,full,full,119799,8,Eternal-Fire,3,0,8a11859cf290b188
21,158328,193100,159608,194945,160720,196358,160720,196358,Fluxo CS2,Eternal-Fire,8,13,2,3,12750,24350,16650,30450,15350,14700,force-buy,full,41628,8,Eternal-Fire,3,0,8a11859cf290b188
