frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8661,7156,1,5,2,0,76561198068002993,HeavyGod,0,0,54bbdcd43f4bf674
16674,13543,2,3,2,0,76561198074762801,m0NESY,0,0,54bbdcd43f4bf674
26373,21307,3,3,3,0,76561198139604328,hyped,1,0,54bbdcd43f4bf674
50135,40361,5,3,3,0,76561197961491680,tabseN,0,0,54bbdcd43f4bf674
58193,46862,6,4,2,0,76561198068002993,HeavyGod,0,1,54bbdcd43f4bf674
79381,63877,8,2,3,0,76561198139604328,hyped,0,0,54bbdcd43f4bf674
90157,72558,9,3,2,0,76561198012872053,huNter,0,0,54bbdcd43f4bf674
98519,79132,10,2,2,0,76561198074762801,m0NESY,0,0,54bbdcd43f4bf674
106902,85591,11,2,3,0,76561197961491680,tabseN,0,0,54bbdcd43f4bf674
117472,94132,12,3,3,0,76561198078771373,JDC,0,1,54bbdcd43f4bf674
138547,111474,13,3,2,0,76561198144926364,kyuubii,0,2,54bbdcd43f4bf674
138740,111646,13,1,3,1,76561198068002993,HeavyGod,1,1,54bbdcd43f4bf674
145606,117113,14,4,2,0,76561198144926364,kyuubii,0,0,54bbdcd43f4bf674
153161,123163,15,4,2,0,76561198170631091,Krimbo,0,0,54bbdcd43f4bf674
175913,141443,17,2,3,0,76561198074762801,m0NESY,0,0,54bbdcd43f4bf674
193111,155430,18,2,3,0,76561198012872053,huNter,0,0,54bbdcd43f4bf674
201895,162446,19,3,2,0,76561198139604328,hyped,0,0,54bbdcd43f4bf674
211761,170378,20,3,3,0,76561197982141573,Snax,1,1,54bbdcd43f4bf674
228672,183767,21,4,2,0,76561197961491680,tabseN,0,1,54bbdcd43f4bf674
236407,189851,22,3,2,0,76561198139604328,hyped,0,1,54bbdcd43f4bf674
