name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Burmylov,76561198810597446,28,Team B,11,4,15,6,54,0.733333,69.565216,54.521740,0.478261,0.652174,0.739130,1,-1,0,0,0,0,0,0,1254,225,17,3,7,3,9,5,2,0,0,0,0,1,7,3,9,5,1,1,3,2,0,0,7,2,0,0,0,0.826904,0.734496,CSGO-UDPrn-WwVU7-Pf7kP-bY9DK-8SfOQ,1,0,8738e4d8bcbc3539
sh1ro,76561198081484775,44,Team A,19,0,12,7,36,1.583333,73.913040,73.869568,0.826087,0.521739,3.739130,2,-1,0,0,0,2,0,0,1699,189,86,4,8,4,10,6,2,0,0,0,0,2,8,4,10,6,1,2,4,0,0,0,11,4,0,0,0,1.273378,1.182220,CSGO-4r8i7-NocOL-8wcLr-EhAqm-TvuWK,0,0,8738e4d8bcbc3539
magixx,76561199063238565,47,Team A,20,5,10,9,45,2.000000,78.260872,91.043480,0.869565,0.434783,5.739130,3,-1,0,0,0,1,0,0,2094,268,132,8,12,8,14,10,3,1,1,1,1,5,11,7,13,9,3,0,6,1,0,0,7,5,1,0,0,1.465650,1.390544,CSGO-h4jh5-OoooO-w5Qic-2jKvV-pbywQ,1,0,8738e4d8bcbc3539
MATYS,76561199046478501,30,Team B,11,6,19,7,63,0.578947,60.869564,71.521736,0.478261,0.826087,4.304348,1,-1,0,0,0,0,0,0,1645,268,99,4,8,4,10,6,2,0,0,0,0,2,8,4,10,6,1,6,3,6,0,2,6,1,1,0,0,0.733811,0.642701,CSGO-CPA3C-Mf2TS-Ube77-SpAw8-nFZML,4,0,8738e4d8bcbc3539
fEAR,76561198132026180,30,Team B,12,2,17,6,50,0.705882,56.521736,59.869564,0.521739,0.739130,2.869565,1,-1,0,0,0,2,0,0,1377,248,66,2,6,2,8,4,2,0,0,0,0,0,6,2,8,4,2,5,3,4,0,1,4,4,0,0,0,0.731378,0.750144,CSGO-X6Xu4-fVj7J-5paAP-WEMYT-e3c7L,2,0,8738e4d8bcbc3539
blameF,76561198028458803,39,Team B,19,3,15,11,57,1.266667,73.913040,84.608696,0.826087,0.652174,7.217391,3,-1,0,0,0,0,0,0,1946,389,166,4,8,4,10,6,3,1,1,1,1,1,7,3,9,5,2,3,4,4,0,1,6,5,1,0,0,1.251229,1.176424,CSGO-2EY2c-Q9UBn-RobYR-xJsxB-RZapG,3,0,8738e4d8bcbc3539
donk,76561198386265483,42,Team A,17,7,16,13,76,1.062500,78.260872,85.608696,0.739130,0.695652,1.304348,4,-1,0,0,0,0,0,0,1969,155,30,3,7,3,9,5,2,0,0,0,0,1,7,3,9,5,8,2,0,7,0,1,7,2,2,0,0,1.205165,1.068213,CSGO-U5xUO-KhN2m-BL8eH-hckCt-fnNkO,4,0,8738e4d8bcbc3539
KRIMZ,76561198031651584,27,Team B,10,1,16,5,50,0.625000,60.869564,56.608696,0.434783,0.695652,0.173913,4,-1,0,0,0,1,1,0,1302,242,4,9,13,9,15,11,2,0,0,0,0,7,13,9,15,11,0,2,2,5,0,1,3,2,1,0,0,0.696360,0.738271,CSGO-yUBv6-y5b38-fj2sY-ZvyEc-NCmDA,0,0,8738e4d8bcbc3539
zont1x,76561198995880877,27,Team A,11,4,12,8,72,0.916667,78.260872,59.913044,0.478261,0.521739,5.217391,1,-1,0,0,0,0,0,0,1378,290,120,3,7,3,9,5,2,0,0,0,0,1,7,3,9,5,2,1,1,2,0,0,7,2,0,0,0,0.977143,0.841172,CSGO-YRxPX-pKo3w-qZ2eU-GFa9n-biaAB,2,0,8738e4d8bcbc3539
chopper,76561198045898864,42,Team A,15,5,13,8,53,1.153846,69.565216,62.913044,0.652174,0.565217,2.173913,3,-1,0,0,0,3,0,0,1447,363,50,2,6,2,8,4,2,0,0,0,0,0,6,2,8,4,3,1,2,3,0,0,8,2,1,0,0,1.054746,1.026577,CSGO-mXDQ4-E7o6Z-AcWSj-vireW-WLCEB,3,0,8738e4d8bcbc3539
